"feature_id_full","feature_id","feature_mz","feature_rt","PET_vs_PS_p_value","PET_vs_Untreated_p_value","PS_vs_Untreated_p_value","PET_vs_PS_p_value_minus_log10","PET_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_fold_change","PET_vs_Untreated_fold_change","PET_vs_PS_fold_change","PS_vs_Untreated_fold_change_log2","PET_vs_Untreated_fold_change_log2","PET_vs_PS_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1623_627.53_6.1",1623,627.534681843621,6.106268,0.237119704679361,0.0349523069335157,0.341566024357174,0.625032354592314,1.45652415452683,0.466525335196256,1.12950670851816,1.28999982912456,1.14209133898545,0.175692839404876,0.367370874546851,0.191678035141975,"Fatty acids","Glycerolipids","Diacylglycerols","1-hydroxy-3-(octadecanoyloxy)propan-2-yl icosa-5,8,11,14-tetraenoate",NA,"CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCc1cc(=O)c2c(O)cc(O)c(C)c2o1","CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC",NA,NA,NA,NA,"MJYQBVQGXNMYSG","InChI=1S/C41H70O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-36-33-38(43)40-39(44)34-37(42)35(2)41(40)45-36/h33-34,42,44H,3-32H2,1-2H3","MJYQBVQGXNMYSG-UHFFFAOYSA-N","InChI=1S/C41H72O5/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-36-41(44)46-39(37-42)38-45-40(43)35-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h11,13,17,19,22,24,28,30,39,42H,3-10,12,14-16,18,20-21,23,25-27,29,31-38H2,1-2H3","NSXLMTYRMFVYNT"
"653_502.32_2.5",653,502.316746094458,2.5415084,0.242383292036273,0.0365393261972798,0.347460676645031,0.615497320258789,1.43723946550842,0.459094338936948,1.14556374955636,1.33182704799791,1.16259531476418,0.196057745512703,0.413406745174749,0.217348999662045,"Terpenoids","Linear polyketides","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1881_766.54_6.7",1881,766.538127058318,6.6782813,0.246349861446564,0.0204458956489443,0.216034749267005,0.60844767764728,1.68939386007299,0.665476386806867,1.15094904648374,1.30368301231522,1.13270263031895,0.202823965518457,0.382593124052033,0.179769158533576,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","(2-aminoethoxy)[2-(icosa-8,11,14-trienoyloxy)-3-(octadeca-9,12-dienoyloxy)propoxy]phosphinic acid",NA,NA,"CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCCCCC",NA,NA,NA,NA,"PECSWFQRRFRZPW","nan","nan","InChI=1S/C43H76NO8P/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-36-43(46)52-41(40-51-53(47,48)50-38-37-44)39-49-42(45)35-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h11-14,17-19,21-22,24,41H,3-10,15-16,20,23,25-40,44H2,1-2H3,(H,47,48)","HDZVRBPBPCZCJG"
"1012_530.35_3.7",1012,530.347871521916,3.7113104,0.250938933648748,0.305059329972074,0.0318908177800528,0.600431951849846,0.515615687952615,1.49633434394893,1.50026355895086,1.21438271326733,0.809446250975097,0.585215968581496,0.280223159254523,-0.304992809326973,"Terpenoids","Sesquiterpenoids","Flavanones","12-(methoxycarbonyl)-6-methyl-2-(4-methylpent-3-en-1-yl)-15-(5-oxo-2,5-dihydrofuran-3-yl)-9-(prop-1-en-2-yl)pentadeca-2,6,12-trienoic acid",NA,NA,"CC(=CCCC(=CCCC(=CCC(CCC(=CCCC1=CC(=O)OC1)C(=O)OC)C(=C)C)C)C(=O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H44O6/c1-22(2)10-7-13-27(30(33)34)14-8-11-24(5)16-17-26(23(3)4)18-19-28(31(35)36-6)15-9-12-25-20-29(32)37-21-25/h10,14-16,20,26H,3,7-9,11-13,17-19,21H2,1-2,4-6H3,(H,33,34)","RVEPVMIWQGDMHS"
"1745_765.56_6.4",1745,765.561973637372,6.378902,0.260737410877292,0.0268449842057886,0.258046761787234,0.583796651332926,1.57113684721726,0.588301586494279,1.13547185221618,1.27600700928013,1.12376806768891,0.183291942793846,0.351636254044715,0.168344311250869,"Amino acids and Peptides","Oligopeptides","Microginins","cyclo[DL-N(Me)Ala-DL-N(Me)Ala-Unk-DL-Gly(Unk)-DL-N(Me)Ala-DL-N(Me)Leu-DL-Gly(Unk)]",NA,NA,"CC1C(C1C2C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)NC(C(N2)O)CC(C)C)C)C)C)C)C3C(C3C)C)CC(C)C)C)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C39H69N7O7/c1-18(2)16-27-34(48)41-31(29-20(5)21(29)6)38(52)45(14)26(11)37(51)46(15)28(17-19(3)4)35(49)42-32(30-22(7)23(30)8)39(53)44(13)25(10)36(50)43(12)24(9)33(47)40-27/h18-32,34,41,48H,16-17H2,1-15H3,(H,40,47)(H,42,49)","ILHAMVPODVJFBJ"
"1794_716.52_6.5",1794,716.523575288762,6.481981,0.280540959223094,0.0314082452699187,0.275762166335152,0.552003722407993,1.50295632628468,0.559465317851824,1.1494941627221,1.30795467386204,1.13785238436069,0.200999139885356,0.387312546243111,0.186313406357755,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCCC=CCCCCCC",NA,NA,NA,NA,"VYIZOJIGQOJWGL","nan","nan","InChI=1S/C39H74NO8P/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38(41)45-35-37(36-47-49(43,44)46-34-33-40(3)4)48-39(42)32-30-28-26-24-22-20-18-16-14-12-10-8-6-2/h15-18,37H,5-14,19-36H2,1-4H3,(H,43,44)","PYECRQLIFUYLEH"
"1719_744.55_6.3",1719,744.553808089705,6.2767,0.297841729655529,0.0463028572885164,0.355158975548513,0.526014454705086,1.33439220841298,0.449577205398697,1.14152680106255,1.30606790964586,1.14414125750719,0.190964731928912,0.385229912475614,0.194265180546702,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[2-[(Z)-heptadec-9-enoyl]oxy-3-[(Z)-hexadec-9-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H78NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-41(44)50-39(38-49-51(45,46)48-36-35-42(3,4)5)37-47-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h17-20,39H,6-16,21-38H2,1-5H3/p+1","AEPBKRNQLLRJTA"
"2306_822.64_7.8",2306,822.636454749982,7.766784,0.323925336418105,0.04751855950609,0.338998177777474,0.489555081516731,1.32313673317919,0.469802636260973,1.13801245038218,1.28627548573869,1.13028243698627,0.186516341481382,0.363199662374492,0.176683320893111,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[(2R)-3-[(E)-icos-1-enoxy]-2-[(E)-octadec-4-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C46H90NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-26-28-30-32-34-36-38-41-51-43-45(44-53-55(49,50)52-42-40-47(3,4)5)54-46(48)39-37-35-33-31-29-27-25-21-19-17-15-13-11-9-7-2/h33,35,38,41,45H,6-32,34,36-37,39-40,42-44H2,1-5H3/p+1","QLILJCQUPSAPBR"
"1016_543.34_3.7",1016,543.34304998433,3.7116256,0.332579596220577,0.249132487141811,0.0331316437333216,0.47810439829337,0.603569636307461,1.47975701728427,1.43744723089124,1.21536970238257,0.845505613189727,0.523508995271706,0.281395232895535,-0.242113762376171,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids",NA,NA,NA,"CCCCCC(CC(CCC1=CC(=C(C=C1C2=CCNC(=C2)N)O)OC3CCCCC3)OC(=O)C)OC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H46N2O6/c1-4-5-7-12-26(37-21(2)34)19-27(38-22(3)35)14-13-23-17-30(39-25-10-8-6-9-11-25)29(36)20-28(23)24-15-16-33-31(32)18-24/h15,17-18,20,25-27,33,36H,4-14,16,19,32H2,1-3H3","IBJFLPCTEBFNCW"
"1992_768.59_6.9",1992,768.589353320961,6.9426985,0.341750510399753,0.00612576902152773,0.0518135618467498,0.466290828146736,2.21283938274445,1.28555655175422,1.20522729454498,1.32825514398064,1.10207854567558,0.269305250845201,0.409532299997871,0.14022704915267,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h20,22,24-25,29,31,36,39,43H,6-19,21,23,26-28,30,32-35,37-38,40-42H2,1-5H3/p+1","XWYIIYJIVUGRQE"
"1713_690.51_6.3",1713,690.507728031381,6.2814584,0.372393244251855,0.0361713639563741,0.241788588191839,0.428998206344705,1.44163511447426,0.616564200589673,1.1690033877701,1.31777811762522,1.12726629487268,0.225279110803741,0.398107475391815,0.172828364588074,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-tetradecanoyloxypropan-2-yl] (E)-octadec-4-enoate",NA,NA,"CCCCCCCCCCCCCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN",NA,NA,NA,NA,"ONLSYXWRWGUPKV","nan","nan","InChI=1S/C37H72NO8P/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-37(40)46-35(34-45-47(41,42)44-32-31-38)33-43-36(39)29-27-25-23-21-19-14-12-10-8-6-4-2/h24,26,35H,3-23,25,27-34,38H2,1-2H3,(H,41,42)","SITYWRPIXXLTFH"
"2004_750.54_7",2004,750.543335673255,6.959301,0.377581284033731,0.0455368708730405,0.287986707767059,0.422989540969099,1.34163681582149,0.540627556951321,1.13262894311318,1.25101797532645,1.10452587578052,0.17967530192766,0.323102519102469,0.143427217174809,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(9Z,12Z)-nonadeca-9,12-dienoyl]oxypropyl] (9Z,12Z)-nonadeca-9,12-dienoate",NA,NA,"CCCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-42(45)49-39-41(40-51-53(47,48)50-38-37-44)52-43(46)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13-16,19-22,41H,3-12,17-18,23-40,44H2,1-2H3,(H,47,48)","VASYAYHJSUUNNT"
"1819_782.57_6.5",1819,782.56993625233,6.541897,0.405254908506529,0.0208000417222186,0.137540816916641,0.392271716209515,1.68193579389728,0.861568400516494,1.17922858028234,1.30166083424277,1.10382402191364,0.237843395736201,0.38035358329689,0.142510187560689,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1,2-di-(9Z,11Z-octadecadienoyl)-sn-glycero-3-phosphocholine",NA,NA,"CCCCCCC=CC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CC=CCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-23,42H,6-15,24-41H2,1-5H3/p+1","FDJMFFOKIXCKTF"
"1774_770.57_6.4",1774,770.569283698398,6.4274364,0.426746599064741,0.0461064035619065,0.259701299965594,0.369829931287163,1.3362387527347,0.585525876452827,1.17678749169254,1.32550856483151,1.12637886975249,0.234853817095382,0.406545992272336,0.171692175176954,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[(2R)-2-[(E)-heptadec-9-enoyl]oxy-3-[(9E,12E)-octadeca-9,12-dienoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-42(45)49-39-41(40-51-53(47,48)50-38-37-44(3,4)5)52-43(46)36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14,16,19-22,41H,6-13,15,17-18,23-40H2,1-5H3/p+1","HSLQQWUKCMBZIZ"
"1434_678.51_5.4",1434,678.507253364699,5.3555417,0.435899561020137,0.0220250583330425,0.133942828295459,0.360613568345537,1.65708293269186,0.87308053487466,1.22079148740728,1.37147797312612,1.12343343418856,0.287816807391475,0.455731451703584,0.167914644312109,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H72NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-35(38)42-32-34(33-44-46(40,41)43-31-30-37(3,4)5)45-36(39)29-27-25-23-21-19-17-15-13-11-9-7-2/h34H,6-33H2,1-5H3/p+1","CITHEXJVPOWHKC"
"1058_530.35_3.9",1058,530.347885559673,3.9225173,0.444698734939874,0.0633308054635279,0.010169633452245,0.351934106011855,1.19838498842711,1.99269470022732,1.48224689260254,1.3013174609452,0.877935698458666,0.567785772250334,0.379972955492684,-0.18781281675765,"Terpenoids","Phloroglucinols","Flavanones","12-(methoxycarbonyl)-6-methyl-2-(4-methylpent-3-en-1-yl)-15-(5-oxo-2,5-dihydrofuran-3-yl)-9-(prop-1-en-2-yl)pentadeca-2,6,12-trienoic acid",NA,NA,"CC(=CCCC(=CCCC(=CCC(CCC(=CCCC1=CC(=O)OC1)C(=O)OC)C(=C)C)C)C(=O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H44O6/c1-22(2)10-7-13-27(30(33)34)14-8-11-24(5)16-17-26(23(3)4)18-19-28(31(35)36-6)15-9-12-25-20-29(32)37-21-25/h10,14-16,20,26H,3,7-9,11-13,17-19,21H2,1-2,4-6H3,(H,33,34)","RVEPVMIWQGDMHS"
"1993_790.57_6.9",1993,790.569631527378,6.937942,0.446679930265276,0.017251868991323,0.104131274400641,0.350003560335087,1.76316384849511,0.982418816504929,1.21027836724415,1.33875995200115,1.10615870549646,0.275338909363269,0.420897299643576,0.145558390280307,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCC=CCCCCCCC=COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC",NA,NA,NA,NA,"USPBFZFHJPVLST","nan","nan","InChI=1S/C44H82NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h15,17,20-23,36,39,43H,6-14,16,18-19,24-35,37-38,40-42H2,1-5H3/p+1","GCJSAIGGRCSHDG"
"1533_692.52_5.8",1533,692.523344218075,5.7707505,0.467429656722934,0.0132624359089271,0.0770659321545913,0.330283736653834,1.87737670182512,1.11313756419342,1.23309035833386,1.36337751479608,1.10565905051619,0.302278521349681,0.447185095021232,0.144906573671551,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-Eicosanoyl-2-nonanoyl-sn-glycero-3-phosphocholine",NA,NA,"CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H74NO8P/c1-6-8-10-12-14-15-16-17-18-19-20-21-22-23-24-26-27-29-36(39)43-33-35(46-37(40)30-28-25-13-11-9-7-2)34-45-47(41,42)44-32-31-38(3,4)5/h35H,6-34H2,1-5H3/p+1","YTMYGNSSWREFBW"
"1374_689.56_5.1",1374,689.559472263953,5.108895,0.510364806548813,0.0374686642223721,0.180428336987494,0.292119281090619,1.4263317894574,0.743695253762748,1.19249979373405,1.31626110511079,1.10378308828819,0.253989016688738,0.396445703118558,0.14245668642982,"Fatty acids","Spingolipids","Ceramides",NA,NA,NA,"CCCCC=CC(C(CO)NC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H69NO3/c1-3-5-7-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-39-41-45(49)46-43(42-47)44(48)40-38-8-6-4-2/h5,7,10-11,13-14,16-17,19-20,22-23,25-26,28-29,31-32,34-35,38,40,43-44,47-48H,3-4,6,8-9,12,15,18,21,24,27,30,33,36-37,39,41-42H2,1-2H3,(H,46,49)","MJHDBOQRAUAXFK"
"1740_794.57_6.4",1740,794.56919366442,6.3768373,0.512535708592829,0.0295681872245712,0.145437116267664,0.290275871726679,1.5291753005161,0.837324745243236,1.18965140955894,1.30182046093356,1.09428732692058,0.250538898428626,0.380530494600927,0.129991596172301,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[(2R)-3-[(9E,12E)-heptadeca-9,12-dienoyl]oxy-2-[(8E,11E,14E)-icosa-8,11,14-trienoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CC",NA,"CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCC)COP(=O)(O)OCC[N+](C)(C)C","InChI=1S/C36H68NO7P/c1-6-8-10-12-14-16-17-18-19-20-22-24-26-28-31-41-33-35(34-43-45(39,40)42-32-30-37(3,4)5)44-36(38)29-27-25-23-21-15-13-11-9-7-2/h7,9,13,15,23,25,35H,6,8,10-12,14,16-22,24,26-34H2,1-5H3/p+1/t35-/m1/s1",NA,"PNJOPEDVLDRQKM-PGUFJCEWSA-O","PNJOPEDVLDRQKM",NA,NA,NA,"InChI=1S/C45H80NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-26-28-30-32-34-36-38-45(48)54-43(42-53-55(49,50)52-40-39-46(3,4)5)41-51-44(47)37-35-33-31-29-27-25-21-19-17-15-13-11-9-7-2/h13-16,19-22,24,26,43H,6-12,17-18,23,25,27-42H2,1-5H3/p+1","PBXQPVMIRPCSMA"
"2570_815.7_8.5",2570,815.698286964984,8.480872,0.524064318114146,0.0251263568290602,0.122106339844712,0.280615409031752,1.5998704769361,0.913261786603068,1.21876029230321,1.34333748742427,1.10221632252692,0.285414402322429,0.425821799379828,0.140407397057398,"Amino acids and Peptides","Oligopeptides","Microcolins and mirabimids","4-[[(2S)-1,5-bis(octadecylamino)-1,5-dioxopentan-2-yl]carbamoyl]benzoic acid",NA,NA,"CCCCCCCCCCCCCCCCCCNC(=O)CCC(C(=O)NCCCCCCCCCCCCCCCCCC)NC(=O)C1=CC=C(C=C1)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C49H87N3O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41-50-46(53)40-39-45(52-47(54)43-35-37-44(38-36-43)49(56)57)48(55)51-42-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h35-38,45H,3-34,39-42H2,1-2H3,(H,50,53)(H,51,55)(H,52,54)(H,56,57)","IIKTXCGGXUUVAU"
"2003_1484.11_6.9",2003,1484.10672674931,6.9474106,0.551432084081031,0.0435437025785267,0.188072747980249,0.258507968854148,1.36107464509154,0.725674129804437,1.21703482658217,1.35345998822546,1.11209634980325,0.28337045270118,0.436652238390007,0.153281785688827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021_485.29_3.7",1021,485.290171292058,3.7356741,0.621672054328547,0.0886298222730592,0.0227128608243841,0.206438654786721,1.05242012157356,1.64372816027635,1.41677535815696,1.28364804571301,0.906034988766935,0.502611024758986,0.360249694432165,-0.142361330326821,"Terpenoids","Linear polyketides","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,"RFDAIACWWDREDC","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-N","InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1575_730.54_5.9",1575,730.538652841058,5.9136157,0.628923080365206,0.0154502554729037,0.0602405058611625,0.201402467139283,1.81106433503817,1.22011138986531,1.24430969545334,1.34215222851609,1.07863197837345,0.315345601616989,0.424548313020982,0.109202711403993,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[(2R)-2,3-di(hexadec-9-enoyloxy)propyl] 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)OCC[N+](C)(C)C)N=C(O)CCCCCCCCCCCCCCCCC",NA,"CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC","\"\"InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/p+1/b34-32+/t39-,40+/m0/s1\"\"",NA,"LKQLRGMMMAHREN-YJFXYUILSA-O","LKQLRGMMMAHREN",NA,NA,NA,"InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-19,38H,6-15,20-37H2,1-5H3/p+1","GPWHCUUIQMGELX"
"927_530.35_3.5",927,530.348081671141,3.4550664,0.632440599207051,0.0222985605093203,0.0057209906616541,0.198980258528505,1.65172317206562,2.24252876113057,1.47943702606611,1.35253518384359,0.914222883443739,0.565048287869641,0.435666123735231,-0.129382164134409,"Polyketides","Macrolides","Open-chain polyketides","ethyl 2-{7-[2-(3-hydroxyoct-1-en-1-yl)-5-oxocyclopentyl]heptanamido}-3-(4-hydroxyphenyl)propanoate",NA,NA,"CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)OCC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H47NO6/c1-3-5-8-11-25(33)20-16-24-17-21-29(35)27(24)12-9-6-7-10-13-30(36)32-28(31(37)38-4-2)22-23-14-18-26(34)19-15-23/h14-16,18-20,24-25,27-28,33-34H,3-13,17,21-22H2,1-2H3,(H,32,36)","PYXYXXHGCVOTCE"
"1022_502.32_3.7",1022,502.31677152841,3.734649,0.648004655731569,0.0811479769784617,0.0220749280455025,0.188421873834243,1.09072230267746,1.65610070335593,1.41455340991989,1.28844913624921,0.910852235916758,0.500346650238484,0.365635585447879,-0.134711064790605,"Terpenoids","Diterpenoids","Ergostane steroids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
