feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_1	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
308																																																																																																																																																									978.5957597602032	6.9883394	0	279465.625	247746.2	0	496032.9233333333	0.0	433675.12	0.0	558931.25	0.0	495492.4	0.0	0	0	-1		
309	sirius	1.0	canopus	canopus	canopus	5.0	C57H80N2O10	[M - H]-	C57H79N2O10-	Polyketides	0.838	Macrolides	0.431	Open-chain polyketides	0.099	Organic acids and derivatives	0.939	Carboxylic acids and derivatives	0.911	Amino acids, peptides, and analogues	0.551	Amino acids and derivatives	0.544	Amino acids and derivatives	0.544	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	951.577	419.0	6.99	8.492507163971968e+17	8.492505804556059e+17	8.492505804514116e+17																																																																																															1.0	5.0	0.034	0.034	-746.818	0.073	0.08	4.312	C57H80N2O10	[M - H]-	C57H79N2O10-	HLSBVVUXJXOPBC	InChI=1S/C57H80N2O10/c1-30-13-14-33-15-16-38-31(2)22-47(64)55(5,67)52-35(10-8-9-34(23-40(38)39(33)21-30)41-29-69-53(66)48(41)36-18-20-58-27-36)25-57(68)49-42(17-19-54(52,57)4)56(37-11-6-7-12-37)26-46(63)45(62)24-43(56)51(65)50(49)59-44(28-60)32(3)61/h15,18,20,27,30-31,34-35,37-48,52,58-60,62-64,67-68H,6-7,10-14,16-17,19,21-26,28-29H2,1-5H3	4-{32-cyclopentyl-2,3,23,29,30-pentahydroxy-25-[(1-hydroxy-3-oxobutan-2-yl)amino]-2,5,12,36-tetramethyl-26-oxoheptacyclo[19.15.0.0⁶,¹⁵.0⁹,¹⁴.0²³,³⁶.0²⁴,³³.0²⁷,³²]hexatriaconta-8,24-dien-18-yn-17-yl}-3-(1H-pyrrol-3-yl)oxolan-2-one	CC1CCC2=CCC3C(CC(C(C4C(CC#CC(CC3C2C1)C5COC(=O)C5C6=CNC=C6)CC7(C4(CCC8C7=C(C(=O)C9C8(CC(C(C9)O)O)C1CCCC1)NC(CO)C(=O)C)C)O)(C)O)O)C	6.2	162895156;162895157	COCONUT:(CNP0162509);TeroMol:(TKC169201);SUPERNATURAL:(SN0129081);PUBCHEM:(162895156 162895157)	11534338.0	951.577	419.0	6.99	8.492507163971968e+17	8.492505804556059e+17	8.492505804514116e+17		951.576844697212	6.9900723	0	321128.03	341120.75	0	622230.32	0.0	542193.4	0.0	642256.06	0.0	682241.5	0.0	0	0	-1		
310	sirius	1.0	canopus	canopus	canopus	3.0	C58H82N4O8	[M - H]-	C58H81N4O8-	Polyketides	0.226	Oligopeptides	0.537	Lipopeptides	0.116	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.901	Amino acids and derivatives	0.882	Alpha amino acids and derivatives	0.754	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	961.606	419.0	6.99	8.49250727361108e+17	8.492505804891603e+17	8.492505804891603e+17																																																																																															1.0	3.0	0.002	0.002	-380.049	0.041	0.037	15.576	C58H82N4O8	[M - H]-	C58H81N4O8-	WWSYLGMWRJORCE	InChI=1S/C58H82N4O8/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-59-51(63)43-39-47-48(40-44(43)52(59)64)56(68)61(55(47)67)37-38-62-57(69)49-41-45-46(42-50(49)58(62)70)54(66)60(53(45)65)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h39-42H,3-38H2,1-2H3	6-Octadecyl-2-[2-(6-octadecyl-1,3,5,7-tetraoxopyrrolo[3,4-f]isoindol-2-yl)ethyl]pyrrolo[3,4-f]isoindole-1,3,5,7-tetrone	CCCCCCCCCCCCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)CCN4C(=O)C5=C(C4=O)C=C6C(=C5)C(=O)N(C6=O)CCCCCCCCCCCCCCCCCC	17.2	122674537	PUBCHEM:(122674537)	2.0	961.606	419.0	6.99	8.49250727361108e+17	8.492505804891603e+17	8.492505804891603e+17		961.6056212626212	6.9900723	0	905661.2	1154851.4	0	1826734.9	0.0	1359179.5	0.0	1811322.4	0.0	2309702.8	0.0	0	0	-1		
311																																																																																																																																																									915.5999440830916	6.9910264	0	1167154.75	1399776.0	0	2307256.466666667	0.0	1787907.9	0.0	2334309.5	0.0	2799552.0	0.0	0	0	-1		
312																																																																																																																																																									854.5924326398329	7.0208497	0	0.0	295497.15	0	196998.1	0.0	0.0	0.0	0.0	0.0	590994.3	0.0	0	0	-1		
313																																																																																																																																																									838.5972863041659	7.032403	0	0.0	350128.9	0	233419.2666666667	0.0	0.0	0.0	0.0	0.0	700257.8	0.0	0	0	-1		
314	sirius	1.0	canopus	canopus	canopus	4.0	C51H83N3O10	[M - H2O - H]-	C51H80N3O9-	Polyketides	0.879	Macrolides	0.871	Lactam bearing macrolide lactones	0.13	Organic acids and derivatives	1.0	Peptidomimetics	0.393	Depsipeptides	0.629	Cyclic depsipeptides	0.751	Cyclic depsipeptides	0.751	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	878.592	422.0	7.032	8.4925074657941e+17	8.492505806317667e+17	8.492505806317667e+17																																																																																															1.0	4.0	0.012	0.012	-670.289	0.015	0.408	7.117	C51H83N3O10	[M - H2O - H]-	C51H80N3O9-	SIJGTKDBINTNMJ	InChI=1S/C51H83N3O10/c1-4-8-31-11-14-33-34-9-5-6-20-51(63,46(34)64-40(33)15-12-31)47(3,61)41-19-23-50(62)43-35(18-22-49(41,50)24-26-56)48(21-17-32-13-16-42(52)54-37(32)10-7-25-55)28-39(59)38(58)27-36(48)45(60)44(43)53-29-30(2)57/h13,16,30-31,33-36,38-42,46,53-59,61-63H,4-12,14-15,17-29,52H2,1-3H3		CCCC1CCC2C3CCCCC(C3OC2CC1)(C(C)(C4CCC5(C4(CCC6C5=C(C(=O)C7C6(CC(C(C7)O)O)CCC8=C(NC(C=C8)N)CCCO)NCC(C)O)CCO)O)O)O	3.5	163164858;163164859	COCONUT:(CNP0467093);SUPERNATURAL:(SN0346312);PUBCHEM:(163164858 163164859)	3145730.0	878.592	422.0	7.032	8.4925074657941e+17	8.492505806317667e+17	8.492505806317667e+17		878.5924643710393	7.032403	0	0.0	243330.97	0	162220.64666666667	0.0	0.0	0.0	0.0	0.0	486661.94	0.0	0	0	-1		
315	sirius	1.0	canopus	canopus	canopus	1.0	C45H79N3O9	[M - H]-	C45H78N3O9-	Fatty acids	0.705	Spingolipids	0.193	Neutral glycosphingolipids	0.058	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.63	Amino acids and derivatives	0.626	Amino acids and derivatives	0.626	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	804.577	423.0	7.044	8.492506903337901e+17	8.492505806695154e+17	8.492505806695154e+17																																																																																															1.0	1.0	0.022	0.022	-762.256	1.0	0.173	29.418	C45H79N3O9	[M - H]-	C45H78N3O9-	JCZLGILLCDWZSM	InChI=1S/C45H79N3O9/c1-6-7-8-9-11-29-25-57-40(27(29)3)41(54)43(5,55)35-17-20-45(56)37-30(16-18-42(35,45)4)44(19-15-28-13-14-36(46)48-32(28)12-10-21-49)23-34(52)33(51)22-31(44)39(53)38(37)47-24-26(2)50/h26-37,40-41,48-52,54-56H,6-25,46H2,1-5H3	10-[2-[6-Amino-2-(3-hydroxypropyl)piperidin-1-ium-3-yl]ethyl]-17-[1-(4-hexyl-3-methyloxolan-2-yl)-1,2-dihydroxypropan-2-yl]-2,3,14-trihydroxy-7-(2-hydroxypropylimino)-13-methyl-1,2,3,4,5,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-6-one	CCCCCCC1COC(C1C)C(C(C)(C2CCC3(C2(CCC4C3C(=NCC(C)O)C(=O)C5C4(CC(C(C5)O)O)CCC6CCC(NC6CCCO)N)C)O)O)O	3.3	163162954;163162955;163162956;163162957	COCONUT:(CNP0465872);SUPERNATURAL:(SN0332399);PUBCHEM:(163162954 163162955 163162956 163162957)	3145730.0	804.577	423.0	7.044	8.492506903337901e+17	8.492505806695154e+17	8.492505806695154e+17		804.5768584150185	7.0440173	0	0.0	2056340.4	0	1370893.6	0.0	0.0	0.0	0.0	0.0	4112680.8	0.0	0	0	3		
316	sirius	1.0	canopus	canopus	canopus	1.0	C43H79N7O9	[M + Cl]-	C43H79ClN7O9-	Amino acids and Peptides	0.787	Oligopeptides	0.91	Cyclic peptides	0.371	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.99	Amino acids, peptides, and analogues	0.601	Amino acids and derivatives	0.549	Amino acids and derivatives	0.549	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	872.565	423.0	7.046	8.492507685911177e+17	8.492505807030698e+17	8.492505807030698e+17																																																																																															1.0	1.0	0.056	0.056	-473.301	1.0	0.999	53.863	C43H79N7O9	[M + Cl]-	C43H79ClN7O9-	XLHSKXDZYNSELH	InChI=1S/C43H79N7O9/c1-10-11-12-13-14-15-16-17-18-19-36(54)49-43(8,9)42(59)50-25-31(52)24-34(50)40(57)47-33(23-28(4)5)39(56)48-37(29(6)7)41(58)46-32(20-21-35(44)53)38(55)45-30(26-51)22-27(2)3/h27-34,37,51-52H,10-26H2,1-9H3,(H2,44,53)(H,45,55)(H,46,58)(H,47,57)(H,48,56)(H,49,54)	Halovir D	CCCCCCCCCCCC(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)CO)O	5.1	21578740;21777387;162932548;10123551;511577;73803728	COCONUT:(CNP0202550);SUPERNATURAL:(SN0433292);MESH:(511577);PUBCHEM:(21578740 21777387 162932548 10123551 511577 73803728);LOTUS:(Q105329984);PUBMED:(null)	271581254.0	872.565	423.0	7.046	8.492507685911177e+17	8.492505807030698e+17	8.492505807030698e+17		872.5646002171515	7.0459695	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	-1		
317																																																																																																																																																									736.5296257089075	7.1187563	0	0.0	328943.6	0	219295.7333333333	0.0	0.0	0.0	0.0	0.0	657887.2	0.0	0	0	-1		
318	sirius	1.0	canopus	canopus	canopus	3.0	C53H75NO8	[M - H2O - H]-	C53H72NO7-	Fatty acids	0.884	Spingolipids	0.608	Neutral glycosphingolipids	0.181	Lipids and lipid-like molecules	0.833	Fatty Acyls	0.532					Fatty Acyls	0.532	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	834.527	429.0	7.147	8.49250738467626e+17	8.49250580774373e+17	8.49250580774373e+17																																																																																															1.0	3.0	0.828	0.828	-264.094	0.099	0.189	16.029	C53H75NO8	[M - H2O - H]-	C53H72NO7-	BDXOPYGNARSWPF	InChI=1S/C53H75NO8/c55-52-31-19-11-5-1-3-7-13-23-39-57-46-50(35-33-48-29-21-22-30-48)59-41-25-15-8-4-2-6-12-20-32-53(56)62-44-28-18-10-16-26-42-60-51(36-34-49-37-38-54-45-49)47-58-40-24-14-9-17-27-43-61-52/h3-8,11-12,14,16-18,21-22,24,26-29,38,45,50-51H,1-2,9-10,13,15,19-20,23,25,30-37,39-44,46-47H2	26-(2-cyclopenta-1,3-dien-1-ylethyl)-2-[2-(3H-pyrrol-4-yl)ethyl]-1,4,12,24,27,39-hexaoxacyclohexatetraconta-6,9,16,19,31,34,41,44-octaene-13,38-dione	C1CC=CCC=CCCC(=O)OCC=CCC=CCOCC(OCC=CCC=CCOC(=O)CCC=CCC=CCCCOC(COC1)CCC2=CC=CC2)CCC3=CN=CC3	9.6	164970479	PUBCHEM:(164970479)	2.0	834.527	429.0	7.147	8.49250738467626e+17	8.49250580774373e+17	8.49250580774373e+17		834.5274747158498	7.147354	0	0.0	224235.14	0	149490.09333333335	0.0	0.0	0.0	0.0	0.0	448470.28	0.0	0	0	-1		
319	gnps & sirius	1.0	canopus|gnps	canopus & gnps	canopus & gnps	3.0	C43H79NO11	[M - H2O - H]-	C43H76NO10-	Fatty acids	0.931	Macrolides	0.856	Polyene macrolides	0.878	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.933	Amino acids and derivatives	0.932	Amino acids	0.844	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	766.54	429.0	7.149	8.49250691889877e+17	8.492505808121217e+17	8.492505808079274e+17		CCMSLIB00005736940	spectra_filtered.mgf	MASSBANK.mgf	0.798278	483098.0	0.0	6.68848	7.0	0.00512695	766.54	-1.0	temp/spectra_filtered.mgf319	1.0	Massbank:LQB00586 PE 38:4	ESI	qTof	Isolated	Massbank	Massbank	M-H	766.535	0.0	1.0			CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	1S/C43H78NO8P/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-36-43(46)52-41(40-51-53(47,48)50-38-37-44)39-49-42(45)35-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h5,7,11,13,17,19,22,24,41H,3-4,6,8-10,12,14-16,18,20-21,23,25-40,44H2,1-2H3,(H,47,48)/b7-5-,13-11-,19-17-,24-22-		3.0	Negative	MASSBANK	766.535	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C43H78NO8P	YEHAZLUVAZKVRO-ZKVKLVECSA-N	YEHAZLUVAZKVRO	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Glycerophospholipids	Glycerophosphoethanolamines	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005736940																																																	1.0	3.0	0.016	0.015	-382.212	0.032	0.234	25.087	C43H79NO11	[M - H2O - H]-	C43H76NO10-	ONPIOGOEFWSNNI	InChI=1S/C43H79NO11/c1-6-9-12-15-16-17-18-19-22-23-26-37(55-43(49)51-34-32-44(4)5)31-33-50-41(47)29-30-42(48)54-38(35-52-39(45)27-24-20-13-10-7-2)36-53-40(46)28-25-21-14-11-8-3/h37-38H,6-36H2,1-5H3	1-O-[3-[2-(dimethylamino)ethoxycarbonyloxy]pentadecyl] 4-O-[1,3-di(octanoyloxy)propan-2-yl] butanedioate	CCCCCCCCCCCCC(CCOC(=O)CCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC)OC(=O)OCCN(C)C	12.6	118181930	PUBCHEM:(118181930)	2.0	766.54	429.0	7.149	8.49250691889877e+17	8.492505808121217e+17	8.492505808079274e+17		766.5401193053681	7.1487	0	0.0	4434956.15	0	2828351.6666666665	128285.76666666666	0.0	0.0	0.0	0.0	8485055.0	384857.3	0	0	1	319.0	Massbank:LQB00586 PE 38:4
320	sirius	1.0	canopus	canopus	canopus	2.0	C41H80NO9P	[M - H2O - H]-	C41H77NO8P-	Fatty acids	1.0	Glycerophospholipids	1.0	Glycerophosphoethanolamines	1.0	Lipids and lipid-like molecules	1.0	Glycerophospholipids	1.0	Glycerophosphoethanolamines	1.0	Phosphatidylethanolamines	1.0	Phosphatidylethanolamines	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	742.54	430.0	7.169	8.492506988104792e+17	8.492505808456762e+17	8.492505808456762e+17																																																																																															1.0	2.0	0.073	0.105	-441.922	0.15	0.016	15.863	C41H80NO9P	[M - H2O - H]-	C41H77NO8P-	HLQPNCNJEMONNP	InChI=1S/C41H80NO9P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-25-29-34-48-36-38(37-50-52(46,47)49-35-33-42)51-41(45)32-28-24-21-23-27-31-40(44)39(43)30-26-22-10-8-6-4-2/h22,26,29,34,38-40,43-44H,3-21,23-25,27-28,30-33,35-37,42H2,1-2H3,(H,46,47)		CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC(C(CC=CCCCCC)O)O	9.4	156988680	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0285328);PUBCHEM:(156988680)	16777226.0	742.54	430.0	7.169	8.492506988104792e+17	8.492505808456762e+17	8.492505808456762e+17		742.5399513001718	7.1690636	0	0.0	264376.75	0	176251.16666666666	0.0	0.0	0.0	0.0	0.0	528753.5	0.0	0	0	-1		
321																																																																																																																																																									582.5107624603311	7.1713476	0	1192883.1	762281.45	0	1425193.4799999995	0.0	365251.34	0.0	2385766.2	0.0	1524562.9	0.0	0	0	-1		
322																																																																																																																																																									572.4819645720919	7.1723423	0	219511.72	0.0	0	146341.14666666667	0.0	0.0	0.0	439023.44	0.0	0.0	0.0	0	0	-1		
323																																																																																																																																																									599.5010000182018	7.176274	0	347824.375	0.0	0	231882.91666666663	0.0	0.0	0.0	695648.75	0.0	0.0	0.0	0	0	-1		
