feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:bk_mapp	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
223	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	4.0	C17H30O	[M + H]+	C17H31O+	Fatty acids	0.793	Fatty acyls	0.8	Fatty alcohols	0.695	Lipids and lipid-like molecules	0.815	Fatty Acyls	0.546	Fatty alcohols	0.403	Long-chain fatty alcohols	0.505	Long-chain fatty alcohols	0.505	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.237	563.0	9.391	8.456305882666803e+17	8.456304955431999e+17	8.456304955431999e+17																																															7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	2.0	0.5503434	ISDB	http://www.wikidata.org/entity/Q105152682	LJNXAYQGMHMWTR-AQFIFQLPSA-N	InChI=1S/C17H30O/c1-10(2)14-7-8-17(6)15(18)9-11(3)12(4)16(17)13(14)5/h10-11,13-15,18H,7-9H2,1-6H3/t11-,13-,14+,15-,17+/m1/s1	CC1=C2[C@H](C)[C@H](C(C)C)CC[C@@]2(C)[C@H](O)C[C@H]1C	C17H30O		250.22966558	(1R,3R,5R,6S,8aR)-3,4,5,8a-tetramethyl-6-propan-2-yl-2,3,5,6,7,8-hexahydro-1H-naphthalen-1-ol	LJNXAYQGMHMWTR	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q2415298	Teucrium polium	652402.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Teucrium']	['Teucrium polium']		['Eukaryota']									1.0	0.0	3.20137357711792	1.0	1.0	4.0	0.068	0.068	-116.388	0.022	0.023	31.264	C17H30O	[M + H]+	C17H31O+	KMCMOPKLVWWDPS	InChI=1S/C17H30O/c1-3-5-7-9-10-11-12-14-16-17(18)15-13-8-6-4-2/h3,12,14H,1,4-11,13,15-16H2,2H3	heptadeca-9,16-dien-7-one	CCCCCCC(=O)CC=CCCCCCC=C	6.0	76451230;56965289	COCONUT:(CNP0130209);SUPERNATURAL:(SN0189334);PUBCHEM:(76451230 56965289);LOTUS:(Q105142919 Q105142920)	271581186.0	251.237	563.0	9.391	8.456305882666803e+17	8.456304955431999e+17	8.456304955431999e+17		251.2369570720321	9.392737	0	853133.6	968792.3	898953.3	833819.0	853133.6	968792.3	898953.3	807114.5	7		
224	gnps & isdb & sirius	1.0	canopus|gnps|isdb	canopus|isdb & gnps	canopus & gnps & isdb	1.0	C18H32O	[M + H3N + H]+	C18H36NO+	Fatty acids	0.999	Fatty acyls	0.994	Fatty alcohols	0.644	Lipids and lipid-like molecules	0.525	Fatty Acyls	0.557					Fatty Acyls	0.557	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	282.279	564.0	9.399	8.456306063315497e+17	8.456304955809486e+17	8.456304955809486e+17		CCMSLIB00003136849	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.859154	1064500.0	0.0	0.75678	9.0	0.000213623	282.279	1.0	temp/spectra_filtered.mgf224	1.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	ESI	QQQ	Isolated	Data from Wolfender/Litaudon	Data deposited by pmallard	M+H	282.279	281.272	1.0	301020		CCCCCCCC/C=C\CCCCCCCC(=O)N	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-		3.0	Positive	GNPS-NIST14-MATCHES	282.279	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H35NO	FATBGEAMYMYZAF-KTKRTIGZSA-N	FATBGEAMYMYZAF	Lipids and lipid-like molecules	Fatty Acyls	Fatty amides	Fatty amides	Primary amides	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003136849	7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27077978	NIOYUNMRJMEDGI-UHFFFAOYSA-N	InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-15H2,1H3	CCCCCCCCCCCCCCCC=O	C16H32O	pos_1_1proton1acetonitrile	240.245315644	Hexadecanal	NIOYUNMRJMEDGI	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	1.0	7.5	1.0	1.0	1.0	0.25	0.25	-74.905	1.0	0.333	201.2	C18H32O	[M + H3N + H]+	C18H36NO+	RXORHYFDDNAOQS	InChI=1S/C18H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2,9-10,18H,1,3-8,11-17H2	octadeca-9,17-dienal	C=CCCCCCCC=CCCCCCCCC=O	6.7	5365667;6431297;41919	COCONUT:(CNP0421855);NORMAN:(NS00076575);SUPERNATURAL:(SN0337975);PUBCHEM:(5365667 6431297 41919);DSSTox:(DTXSID501015908);LOTUS:(Q115946401 Q115947984);PUBMED:(null)	137710796866.0	282.279	564.0	9.399	8.456306063315497e+17	8.456304955809486e+17	8.456304955809486e+17		282.27919996143504	9.398496	0	0.0	10056113.0	376645.9	0.0	0.0	10056113.0	376645.9	915926.7	7	224.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
225	sirius	1.0	canopus	canopus	canopus	1.0	C31H39FN4O7	[M + Na]+	C31H39FN4NaO7+	Amino acids and Peptides	0.443	Oligopeptides	0.66	Depsipeptides	0.141	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.785	Amino acids and derivatives	0.774	Amino acids and derivatives	0.774	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acid esters; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	621.271	566.0	9.43	8.45630620332137e+17	8.45630495614503e+17	8.45630495614503e+17																																																																																															1.0	1.0	0.301	0.301	-457.244	1.0	1.0	79.062	C31H39FN4O7	[M + Na]+	C31H39FN4NaO7+	CAYJBRBGZBCZKO	InChI=1S/C31H39FN4O7/c1-5-42-27(38)11-10-24(16-21-12-13-33-29(21)39)34-30(40)22(15-20-6-8-23(32)9-7-20)17-26(37)28(18(2)3)35-31(41)25-14-19(4)43-36-25/h6-11,14,18,21-22,24,28H,5,12-13,15-17H2,1-4H3,(H,33,39)(H,34,40)(H,35,41)	Rupintrivir-d4	CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC2=CC=C(C=C2)F)CC(=O)C(C(C)C)NC(=O)C3=NOC(=C3)C	3.1	101081093;163199189;15954032;5483090;126456282;134693066;137652659;69866278;162641627;6440352;71752144;68012547;11456159;11599683;44404017	PUBCHEMANNOTATIONBIO;NORMAN:(NS00069574);HMDB:(HMDB0257363);BloodExposome:(6440352);MESH:(6440352);PUBCHEM:(101081093 163199189 15954032 5483090 126456282 134693066 137652659 69866278 162641627 6440352 71752144 68012547 11456159 11599683 44404017);DSSTox:(DTXSID201028116 DTXSID20870262);PUBCHEMANNOTATIONDRUG;PUBMED	137493741646.0	621.271	566.0	9.43	8.45630620332137e+17	8.45630495614503e+17	8.45630495614503e+17		621.270911895256	9.428592	0	0.0	0.0	0.0	348026.25	0.0	0.0	0.0	578963.8	-1		
226	isdb & sirius	1.0	canopus|isdb	canopus & isdb	canopus & isdb	2.0	C17H37NO2	[M - H2O + H]+	C17H36NO+	Fatty acids	0.994	Spingolipids	0.824	Sphingoid bases	0.98	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.981	Alkanolamines	0.966	1,2-aminoalcohols	0.938	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	270.279	566.0	9.434	8.456306047628797e+17	8.456304956522518e+17	8.456304956480575e+17																																															7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.64773184	ISDB	http://www.wikidata.org/entity/Q27155104	AMLDBWWQKYLAHJ-UHFFFAOYSA-N	InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)	CC(=O)NCCCCCCCCCCCCC(C)C	C17H35NO		269.27186474	N-(13-Methyltetradecyl)acetamide	AMLDBWWQKYLAHJ	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']									1.0	2.0	4.590927362442017	1.0	1.0	2.0	0.555	0.555	-101.165	0.037	0.333	49.962	C17H37NO2	[M - H2O + H]+	C17H36NO+	PGNNMVAZUOZRSM	InChI=1S/C17H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(14-16-19)15-17-20/h19-20H,2-17H2,1H3	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	CCCCCCCCCCCCCN(CCO)CCO	5.0	109646	NORMAN:(NS00076867);PUBCHEM:(109646);DSSTox:(DTXSID30867507)	137439215618.0	270.279	566.0	9.434	8.456306047628797e+17	8.456304956522518e+17	8.456304956480575e+17		270.2791595093957	9.434148	0	0.0	2467156.8	0.0	0.0	0.0	2467156.8	0.0	0.0	7		
227	sirius	1.0	canopus	canopus	canopus	2.0	C17H35NO	[M + H]+	C17H36NO+	Alkaloids	0.507	Pseudoalkaloids (transamidation)	0.732	Primary amides	0.247	Lipids and lipid-like molecules	0.505							Lipids and lipid-like molecules	0.505	Organic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	270.279	575.0	9.577	8.456305791063195e+17	8.456304956816119e+17	8.456304956816119e+17																																																																																															1.0	2.0	0.036	0.036	-209.341	0.025	0.333	28.527	C17H35NO	[M + H]+	C17H36NO+	GNXLDJDDRKNQNQ	InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h17,19H,2-16H2,1H3	N-heptadecylidenehydroxylamine	CCCCCCCCCCCCCCCCC=NO	7.9	87866968;149437008	COCONUT:(CNP0234975);SUPERNATURAL:(SN0110748);PUBCHEM:(87866968 149437008)	3145730.0	270.279	575.0	9.577	8.456305791063195e+17	8.456304956816119e+17	8.456304956816119e+17		270.27914921599773	9.576888	0	0.0	500410.56	0.0	0.0	0.0	500410.56	0.0	0.0	-1		
228	sirius	1.0	canopus	canopus	canopus	1.0	C22H43NO4	[M + Na]+	C22H43NNaO4+	Fatty acids	0.893	Fatty amides	0.361	Open-chain polyketides	0.264	Lipids and lipid-like molecules	0.807	Fatty Acyls	0.805	Fatty acid esters	0.508			Fatty acid esters	0.508	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	408.308	576.0	9.604	8.45630598827939e+17	8.456304957151663e+17	8.456304957151663e+17																																																																																															1.0	1.0	0.015	0.015	-270.088	0.828	0.98	52.409	C22H43NO4	[M + Na]+	C22H43NNaO4+	MTSORJGETJAIBI	InChI=1S/C22H43NO4/c24-19(17-26-21-11-7-3-1-4-8-12-21)15-23-16-20(25)18-27-22-13-9-5-2-6-10-14-22/h19-25H,1-18H2	1,1'-Iminobis(3-(cyclooctyloxy)-2-propanol)	C1CCCC(CCC1)OCC(CNCC(COC2CCCCCCC2)O)O	4.1	13059955	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(13059955);DSSTox:(DTXSID401008653)	137506062338.0	408.308	576.0	9.604	8.45630598827939e+17	8.456304957151663e+17	8.456304957151663e+17		408.3084340165635	9.603474	0	0.0	614140.8	0.0	0.0	0.0	614140.8	0.0	0.0	-1		
229	sirius	1.0	canopus	canopus	canopus	3.0	C24H47NO4	[M + H3N + H]+	C24H51N2O4+	Alkaloids	0.378	Linear polyketides	0.407	Open-chain polyketides	0.461	Lipids and lipid-like molecules	0.758							Lipids and lipid-like molecules	0.758	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	431.384	576.0	9.604	8.456305908335946e+17	8.456304957487208e+17	8.456304957487208e+17																																																																																															1.0	3.0	0.071	0.22	-270.465	0.182	0.333	41.965	C24H47NO4	[M + H3N + H]+	C24H51N2O4+	PSVDVCBWHPUWGB	InChI=1S/C24H47NO4/c1-6-7-8-9-10-11-12-13-14-15-16-17-21(2)18-24(28)29-22(19-23(26)27)20-25(3,4)5/h21-22H,6-20H2,1-5H3/p+1	3-MethylHexadecanoylcarnitine	CCCCCCCCCCCCCC(C)CC(=O)OC(CC(=O)O)C[N+](C)(C)C	7.5	156961082;156961083	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240862);PUBCHEM:(156961082 156961083);PUBCHEMANNOTATIONDRUG:(null)	50331658.0	431.384	576.0	9.604	8.456305908335946e+17	8.456304957487208e+17	8.456304957487208e+17		431.3843676282563	9.603474	0	0.0	618960.6	0.0	0.0	0.0	618960.6	0.0	0.0	-1		
230	isdb & sirius	1.0	canopus|isdb	canopus|isdb	canopus & isdb	2.0	C20H28O2	[M + H]+	C20H29O2+	Terpenoids	0.996	Diterpenoids	0.99	Abietane diterpenoids	0.854	Lipids and lipid-like molecules	0.841	Prenol lipids	0.844	Diterpenoids	0.867			Diterpenoids	0.867	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Phenols; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Cumenes; Diterpenoids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	301.216	576.0	9.605	8.456305868364225e+17	8.456304957864695e+17	8.456304957864695e+17																																															3.0	Terpenoids	1.0	Diterpenoids	1.0	Serrulatane and Biflorane diterpenoids	0.6666666666666666	1.0	0.48859543	ISDB	http://www.wikidata.org/entity/Q105385481	ZXEVPUOHSXARBR-VIPLHTEESA-N	InChI=1S/C20H28O2/c1-12-14-10-13-6-7-17-19(2,3)8-5-9-20(17,4)15(13)11-16(14)22-18(12)21/h10,15-17H,5-9,11H2,1-4H3/t15-,16-,17-,20+/m1/s1	CC1=C2C=C3CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]3C[C@H]2OC1=O	C20H28O2		300.208930136	Jolkinolide E	ZXEVPUOHSXARBR	Terpenoids	Diterpenoids	Cycloabietane diterpenoids	http://www.wikidata.org/entity/Q5851852	Euphorbia plumerioides	1009375.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia plumerioides']											0.0	2.0	2.9543817043304443	1.0	1.0	2.0	0.647	0.647	-88.835	0.226	0.5	104.511	C20H28O2	[M + H]+	C20H29O2+	YPWYNONCSGZEQQ	InChI=1S/C20H28O2/c1-13(2)15-10-14-6-7-18-19(3,4)8-5-9-20(18,12-21)16(14)11-17(15)22/h10-13,18,22H,5-9H2,1-4H3	Pisiferal	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C=O)O	5.2	124350705;520086;13785026;13785027;11370053;11722358	COCONUT:(CNP0179813);TeroMol:(TKC009493);METACYC:(CPD-23299);CHEBI:(70573);SUPERNATURAL:(SN0457078);PUBCHEM:(124350705 520086 13785026 13785027 11370053 11722358);LOTUS:(Q105352041 Q105352042 Q27138905);PUBMED:(null);KNAPSACK:(YPWYNONCSGZEQQ-UHFFFAOYSA-N)	279971954.0	301.216	576.0	9.605	8.456305868364225e+17	8.456304957864695e+17	8.456304957864695e+17		301.2161489935784	9.604774	0	0.0	0.0	0.0	432736.56	0.0	0.0	0.0	1759479.0	3		
231	gnps & sirius	1.0	canopus & gnps	canopus & gnps	canopus & gnps	1.0	C10H30O5Si5	[M + H]+	C10H31O5Si5+	Fatty acids	0.252	Monoterpenoids	0.149	Halogenated fatty acids	0.05	Organic salts	0.7	Organic metal salts	0.636	Organic metalloid salts	0.636			Organic metalloid salts	0.636	Organic compounds; Organometallic compounds; Organometalloid compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	371.101	580.0	9.672	8.456305987356643e+17	8.456304958242182e+17	8.456304958242182e+17		CCMSLIB00011427902	spectra_filtered.mgf	LEAFBOT.mgf	0.938369	411457.0	0.0	3.45389	11.0	0.00128174	371.101	1.0	temp/spectra_filtered.mgf231	1.0	CAMPTOTHECIN	ESI	Orbitrap	Commercial	Cech	Vicky Anderson	M+Na	371.1	348.111	1.0	2114454		CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	"""InChI=1S/C20H16N2O4/c1-2-20(25)14-8-16-17-12(7-11-5-3-4-6-15(11)21-17)9-22(16)18(23)13(14)10-26-19(20)24/h3-8,25H,2,9-10H2,1H3"""		1.0	Positive	LEAFBOT	371.1	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C20H16N2O4	VSJKWCGYPAHWDS-UHFFFAOYSA-N	VSJKWCGYPAHWDS				Tryptophan alkaloids	Pyrroloquinoline alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00011427902																																																	1.0	1.0	0.321	0.321	-7.941	0.394	0.155	58.224	C10H30O5Si5	[M + H]+	C10H31O5Si5+	XMSXQFUHVRWGNA	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	decamethyl-1,3,5,7,9,2,4,6,8,10-pentaoxapentasilecane	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	6.094	22883046;100931387;10913	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10913);SUPERNATURAL:(SN0434476);HSDB:(541-02-6);MESH:(10913);PUBCHEM:(22883046 100931387 10913);MACONDA:(CON00018);COCONUT:(CNP0346952);NORMAN:(NS00043162);CHEBI:(191092);DSSTox:(DTXSID1027184);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137563997798.0	371.101	580.0	9.672	8.456305987356643e+17	8.456304958242182e+17	8.456304958242182e+17		371.10128610494354	9.671435	0	1167408.8	1298680.5	1182058.4	1460421.9	1167408.8	1298680.5	1182058.4	2029920.4	2	231.0	CAMPTOTHECIN
232		0.0																																CCMSLIB00005435829	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.752658	187536.0	0.0	3584.98	9.0	1.97961	554.177	1.0	temp/spectra_filtered.mgf232	1.0	Contaminant vial septum ThermoFisher C5000-44B	LC-ESI	Orbitrap	Commercial	Dorrestein	lfnothias	M+H	552.197	0.0	0.0	 	 	 	 	 	3.0	Positive	GNPS-LIBRARY	552.197	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005435829																																																																											554.1766375738058	9.671435	0	2335938.2	2049674.2	2057141.9	2392677.2	2335938.2	2049674.2	2057141.9	4062317.0	2	232.0	Contaminant vial septum ThermoFisher C5000-44B
233																																																																																																																																																									559.1316645062425	9.671435	0	3486017.8	3091911.0	2913778.8	3634272.5	3486017.8	3091911.0	2913778.8	5526293.5	-1		
234	sirius	1.0	canopus	canopus	canopus	1.0	C25H33N7O7	[M + K]+	C25H33KN7O7+	Carbohydrates	0.488	Nucleosides	0.581	Purine nucleosides	0.45	Benzenoids	0.862	Benzene and substituted derivatives	0.821					Benzene and substituted derivatives	0.821	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	582.208	580.0	9.672	8.45630608428702e+17	8.456304959374644e+17	8.456304959374644e+17																																																																																															1.0	1.0	0.007	0.007	-372.539	0.891	0.9	16.799	C25H33N7O7	[M + K]+	C25H33KN7O7+	LLOLTIOPFMCKEH	InChI=1S/C25H33N7O7/c1-15-17-14-18-16(2)30(22(36)27(4)20(18)34)11-7-9-13-32-24(38)28(5)23(37)31(25(32)39)12-8-6-10-29(15)21(35)26(3)19(17)33/h6-14H2,1-5H3		CC1=C2CC3=C(N(CCCCN4C(=O)N(C(=O)N(C4=O)CCCCN1C(=O)N(C2=O)C)C)C(=O)N(C3=O)C)C	-0.1	23642818	PUBCHEM:(23642818)	2.0	582.208	580.0	9.672	8.45630608428702e+17	8.456304959374644e+17	8.456304959374644e+17		582.2075388288536	9.671435	0	1578510.9	1846890.9	1997497.5	1410158.4	1578510.9	1846890.9	1997497.5	1839954.5	-1		
