feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
199	ZKVZSBSZTMPBQR	sirius	C1CCCC=CCCCCCCCC(=O)CCC1																																																																																												1.0	1.0	0.153	0.153	-84.605	1.0	0.333	159.294	C17H30O	[M + H3N + H]+	C17H34NO+	InChI=1S/C17H30O/c18-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-17/h1-2H,3-16H2	cycloheptadec-9-en-1-one	C1CCCC=CCCCCCCCC(=O)CCC1	6.1	5315941;11334208;10954	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0031336);PUBCHEMANNOTATIONSAFETYANDTOXIC;SUPERNATURAL:(SN0473151);MESH:(10954 5315941 11334208);FooDB:(FDB003400);PUBCHEM:(5315941 11334208 10954);COCONUT:(CNP0239190);NORMAN:(NS00012121);CHEBI:(78317 172492);DSSTox:(DTXSID4075405 DTXSID80883434);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED	138230890606.0	268.264	532.0	8.864	8.456305770427215e+17	8.456304946707845e+17	8.456304946665902e+17	
200	VSJKWCGYPAHWDS	gnps	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	CCMSLIB00011427902	spectra_filtered.mgf	LEAFBOT.mgf	0.921396	351803.0	0.0	3.37165	11.0	0.00125122	371.101	1.0	temp/spectra_filtered.mgf200	1.0	CAMPTOTHECIN	ESI	Orbitrap	Commercial	Cech	Vicky Anderson	M+Na	371.1	348.111	1.0	2114454		CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	"""InChI=1S/C20H16N2O4/c1-2-20(25)14-8-16-17-12(7-11-5-3-4-6-15(11)21-17)9-22(16)18(23)13(14)10-26-19(20)24/h3-8,25H,2,9-10H2,1H3"""		1.0	Positive	LEAFBOT	371.1	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C20H16N2O4	VSJKWCGYPAHWDS-UHFFFAOYSA-N				Tryptophan alkaloids	Pyrroloquinoline alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00011427902																																																																								
200	XMSXQFUHVRWGNA	sirius	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C																																																																																												1.0	1.0	0.332	0.332	-7.976	0.359	0.1	65.717	C10H30O5Si5	[M + H]+	C10H31O5Si5+	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	decamethyl-1,3,5,7,9,2,4,6,8,10-pentaoxapentasilecane	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	6.094	22883046;100931387;10913	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10913);SUPERNATURAL:(SN0434476);HSDB:(541-02-6);MESH:(10913);PUBCHEM:(22883046 100931387 10913);MACONDA:(CON00018);COCONUT:(CNP0346952);NORMAN:(NS00043162);CHEBI:(191092);DSSTox:(DTXSID1027184);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137563997798.0	371.101	533.0	8.878	8.456305946923547e+17	8.45630494704339e+17	8.45630494704339e+17	
201	FPUXKXIZEIDQKW	gnps	C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@]4(C(=O)O5)[C@]21O	CCMSLIB00004701792	spectra_filtered.mgf	MONA.mgf	0.795107	323080.0	0.0	4439.44	10.0	1.98489	445.12	1.0	temp/spectra_filtered.mgf201	1.0	(1S,3R,6R,7S,8S,10R,13S,16S,17R)-8-tert-butyl-6,17-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.0ą,ąą.0ł,?.0?,ąą.0ął,ą?]nonadecane-5,15,18-trione		ESI-QFT	isolated	MoNA	MoNA:VF-NPL-QEHF010729	[M+K]+	447.105	0.0	1.0			C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@]4(C(=O)O5)[C@]21O	InChI=1S/C20H24O9/c1-7-12(22)26-10-6-17-9-5-8(16(2,3)4)18(17)11(21)13(23)28-15(18)29-20(17,14(24)27-9)19(7,10)25/h7-11,15,21,25H,5-6H2,1-4H3/t7-,8+,9-,10+,11+,15+,17?,18+,19-,20+/m1/s1		3.0	positive	MONA	447.105	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C20H24O9	FPUXKXIZEIDQKW-ARBRPXJKSA-N	Lipids and lipid-like molecules	Prenol lipids	Terpene lactones	Sesquiterpenoids	Prezizaane sesquiterpenoids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00004701792																																																																								
202	RTLYNOPKCSATJI	sirius	CCOC(=O)C1=C(SC=C1C2=CC=CC=C2)NC(=O)C(=CC3=CC(=C(C=C3)OC)OC)C#N																																																																																												1.0	10.0	0.035	0.035	-392.015	0.012	0.012	1.581	C25H22N2O5S	[M + Na]+	C25H22N2NaO5S+	InChI=1S/C25H22N2O5S/c1-4-32-25(29)22-19(17-8-6-5-7-9-17)15-33-24(22)27-23(28)18(14-26)12-16-10-11-20(30-2)21(13-16)31-3/h5-13,15H,4H2,1-3H3,(H,27,28)	ethyl 2-[[(Z)-2-cyano-3-(3,4-dimethoxyphenyl)prop-2-enoyl]amino]-4-phenylthiophene-3-carboxylate	CCOC(=O)C1=C(SC=C1C2=CC=CC=C2)NC(=O)C(=CC3=CC(=C(C=C3)OC)OC)C#N	5.5	1906733;1419860;1419861	CHEBI:(108053);PUBCHEM:(1906733 1419860 1419861);PUBMED:(null)	98.0	485.113	533.0	8.881	8.456305877256151e+17	8.456304947798364e+17	8.456304947798364e+17	
203	ACOILBOPXXVUQP	sirius	C[Si](C)(O)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O																																																																																												1.0	1.0	-inf	-inf	-44.69	0.487	0.001	48.573	C12H38O7Si6	[M + H]+	C12H39O7Si6+	InChI=1S/C12H38O7Si6/c1-20(2,13)15-22(5,6)17-24(9,10)19-25(11,12)18-23(7,8)16-21(3,4)14/h13-14H,1-12H3	Dodecamethylhexasiloxane-1,11-diol	C[Si](C)(O)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O	6.695	15635648	PUBCHEM:(15635648);DSSTox:(DTXSID90576082)	137438953474.0	463.131	533.0	8.88	8.456305992935067e+17	8.456304948175852e+17	8.456304948175852e+17	
204	FENKNZGZAAZQMF	sirius	CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3CCCCC3)S(=O)(=O)N4CCOCC4																																																																																												1.0	9.0	0.049	0.049	-318.823	0.012	0.014	1.776	C25H31N3O5S	[M + Na]+	C25H31N3NaO5S+	InChI=1S/C25H31N3O5S/c1-18-11-12-19(17-23(18)34(31,32)28-13-15-33-16-14-28)24(29)27-22-10-6-5-9-21(22)25(30)26-20-7-3-2-4-8-20/h5-6,9-12,17,20H,2-4,7-8,13-16H2,1H3,(H,26,30)(H,27,29)	N-[2-[(cyclohexylamino)-oxomethyl]phenyl]-4-methyl-3-(4-morpholinylsulfonyl)benzamide	CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3CCCCC3)S(=O)(=O)N4CCOCC4	3.5	2940774	CHEBI:(114448);PUBCHEM:(2940774);PUBMED	98.0	508.189	533.0	8.88	8.456306002875569e+17	8.456304948553339e+17	8.456304948553339e+17	
208	CMTSTCUCQFCZHU	sirius	CCCCCCC#CCCCCC#CCCCCC#CCC(=O)O																																																																																												1.0	2.0	0.18	0.18	-115.292	0.143	0.331	21.296	C22H32O2	[M + H3N + H]+	C22H36NO2+	InChI=1S/C22H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-6,9-12,15-18,21H2,1H3,(H,23,24)	3,9,15-Docosatriynoic acid	CCCCCCC#CCCCCC#CCCCCC#CCC(=O)O	7.3	9543598	CHEBI:(165463);LIPIDMAPS:(LMFA01030683);PUBCHEM:(9543598)	2147483682.0	346.274	545.0	9.076	8.456305950782307e+17	8.456304949979402e+17	8.456304949979402e+17	
209	CBMYJHIOYJEBSB	gnps	OC(C4)CC([H])(C3)C(C)(C4)C(C2)C(C3)C(C1)C(C)(C2)C(O)C1	CCMSLIB00000213344	spectra_filtered.mgf	MASSBANK.mgf	0.712681	488223.0	0.0	7265.27	7.0	1.86935	259.169	1.0	temp/spectra_filtered.mgf209	1.0	Massbank:FFF00150 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol	ESI	LC-APPI-QQ	Isolated	Putative Massbank Match	Massbank	[M-2H2O+H]+	257.3	0.0	1.0	1851-23-6		OC(C4)CC([H])(C3)C(C)(C4)C(C2)C(C3)C(C1)C(C)(C2)C(O)C1	1S/C19H32O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-17,20-21H,3-11H2,1-2H3/t12-,13-,14?,15?,16?,17+,18?,19?/m1/s1		3.0	Positive	MASSBANK	257.3	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C19H32O2	CBMYJHIOYJEBSB-UHFFFAOYSA-N	Lipids and lipid-like molecules	Steroids and steroid derivatives	Androstane steroids	Steroids	Androstane steroids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00000213344																																																																								
209	CQGRQMXSGDQKJN	sirius	CC1=CC(=O)C(=CC1=O)CC=C(C)CCC=C(C)C																																																																																												1.0	2.0	0.039	0.039	-167.022	0.397	0.5	152.538	C17H22O2	[M + H]+	C17H23O2+	InChI=1S/C17H22O2/c1-12(2)6-5-7-13(3)8-9-15-11-16(18)14(4)10-17(15)19/h6,8,10-11H,5,7,9H2,1-4H3	2-(3,7-dimethylocta-2,6-dien-1-yl)-5-methylcyclohexa-2,5-diene-1,4-dione	CC1=CC(=O)C(=CC1=O)CC=C(C)CCC=C(C)C	4.2	53440681;90471380	COCONUT:(CNP0309608);TeroMol:(TKC023796);SUPERNATURAL:(SN0052704);PUBCHEM:(53440681 90471380);DSSTox:(DTXSID40702718);LOTUS:(Q104967976 Q82634704)	137718923266.0	259.169	544.0	9.073	8.456306077618075e+17	8.45630495035689e+17	8.45630495035689e+17	
209	IQULCXQCXFWUQH	isdb	Cc1cc2c3c(c1)O[C@@]1(C)CC[C@H]([C@@H]3C1)C(C)(C)O2																																													14.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Bisabolane sesquiterpenoids	1.0	4.0	0.43581626	ISDB	http://www.wikidata.org/entity/Q105118608	IQULCXQCXFWUQH-JKDFXYPNSA-N	InChI=1S/C17H22O2/c1-10-7-13-15-11-9-17(4,19-14(15)8-10)6-5-12(11)16(2,3)18-13/h7-8,11-12H,5-6,9H2,1-4H3/t11-,12+,17-/m0/s1	Cc1cc2c3c(c1)O[C@@]1(C)CC[C@H]([C@@H]3C1)C(C)(C)O2	C17H22O2		258.161979944	(1S,4R,13S)-1,5,5,9-tetramethyl-6,15-dioxatetracyclo[9.3.1.04,13.07,12]pentadeca-7(12),8,10-triene	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	http://www.wikidata.org/entity/Q15240042	Rhododendron anthopogonoides	5759940.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Ericaceae']	['Rhodoreae']	['Rhododendron']	['Rhododendron anthopogonoides']											0.0	3.0	3.2432650327682495	1.0																									
210	HLYBNTWYUNHCTJ	isdb	CC(C)=CC/C=C(/C)[C@H]1C=C[C@@]2(CO)[C@@H]1[C@@H]1C(=O)C[C@H]2[C@H]1C																																													14.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Bisabolane sesquiterpenoids	1.0	5.0	0.35628477	ISDB	http://www.wikidata.org/entity/Q105030396	HLYBNTWYUNHCTJ-DVXHDUDZSA-N	InChI=1S/C20H28O2/c1-12(2)6-5-7-13(3)15-8-9-20(11-21)16-10-17(22)18(14(16)4)19(15)20/h6-9,14-16,18-19,21H,5,10-11H2,1-4H3/b13-7-/t14-,15-,16+,18+,19+,20+/m1/s1	CC(C)=CC/C=C(/C)[C@H]1C=C[C@@]2(CO)[C@@H]1[C@@H]1C(=O)C[C@H]2[C@H]1C	C20H28O2		300.208930136	(1S,2S,5S,6S,7R,10R)-2-(hydroxymethyl)-10-methyl-5-[(2Z)-6-methylhepta-2,5-dien-2-yl]tricyclo[5.2.1.02,6]dec-3-en-8-one	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	http://www.wikidata.org/entity/Q29904651	Rugulopteryx okamurae	470968.0	['Eukaryota']	['Unknown']	['Unknown']	['Phaeophyceae']	['Dictyotales']	['Dictyotaceae']	['Unknown']	['Rugulopteryx']	['Rugulopteryx okamurae']											0.0	3.0	2.92513906955719	1.0																									
210	YPWYNONCSGZEQQ	sirius	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C=O)O																																																																																												1.0	1.0	0.593	0.593	-68.723	0.639	0.5	217.713	C20H28O2	[M + H]+	C20H29O2+	InChI=1S/C20H28O2/c1-13(2)15-10-14-6-7-18-19(3,4)8-5-9-20(18,12-21)16(14)11-17(15)22/h10-13,18,22H,5-9H2,1-4H3	Pisiferal	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C=O)O	5.2	124350705;520086;13785026;13785027;11370053;11722358	COCONUT:(CNP0179813);TeroMol:(TKC009493);METACYC:(CPD-23299);CHEBI:(70573);SUPERNATURAL:(SN0457078);PUBCHEM:(124350705 520086 13785026 13785027 11370053 11722358);LOTUS:(Q105352041 Q105352042 Q27138905);PUBMED:(null);KNAPSACK:(YPWYNONCSGZEQQ-UHFFFAOYSA-N)	279971954.0	301.216	544.0	9.074	8.45630594889487e+17	8.456304950734377e+17	8.456304950734377e+17	
213	CJULORNYMKTGAE	sirius	CCCCC#CCCCCCCCCCC=O																																																																																												1.0	1.0	0.247	0.247	-75.695	0.998	0.5	126.396	C16H28O	[M + H]+	C16H29O+	InChI=1S/C16H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-4,7-15H2,1H3	11-Hexadecynal	CCCCC#CCCCCCCCCCC=O	5.9	557017	NORMAN:(NS00095896);LIPIDMAPS:(LMFA06000227);MESH:(557017);PUBCHEM:(557017);DSSTox:(DTXSID70880836);PUBMED	139586699334.0	237.221	548.0	9.129	8.456305803646108e+17	8.456304951866839e+17	8.456304951866839e+17	
213	JXTINQFFOKAJPL	isdb	C[C@H]1C[C@H]2[C@@H](O)[C@H]3CC(C)(C)C[C@H]3[C@]2(C)[C@H]1C																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.701781	ISDB	http://www.wikidata.org/entity/Q77310201	JXTINQFFOKAJPL-CVEYVTCZSA-N	InChI=1S/C16H28O/c1-9-6-12-14(17)11-7-15(3,4)8-13(11)16(12,5)10(9)2/h9-14,17H,6-8H2,1-5H3/t9-,10-,11-,12-,13+,14-,16+/m0/s1	C[C@H]1C[C@H]2[C@@H](O)[C@H]3CC(C)(C)C[C@H]3[C@]2(C)[C@H]1C	C16H28O		236.214015516	(2S,3S,3aS,3bR,6aS,7S,7aR)-2,3,3a,5,5-pentamethyl-2,3,3b,4,6,6a,7,7a-octahydro-1H-cyclopenta[a]pentalen-7-ol	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	http://www.wikidata.org/entity/Q104084192	Cerrena albocinnamomea	7525618.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Polyporales']	['Polyporaceae']	['Unknown']	['Cerrena']	['Cerrena albocinnamomea']		['Eukaryota']									1.0	0.0	3.807123899459839	1.0																									
214	VVYRARMPOKKWSF	sirius	CCCCC(CC)C[SiH2]CC(CC)CCCC																																																																																												1.0	1.0	0.14	0.14	-62.634	1.0	1.0	35.459	C16H36Si	[M + H]+	C16H37Si+	InChI=1S/C16H36Si/c1-5-9-11-15(7-3)13-17-14-16(8-4)12-10-6-2/h15-16H,5-14,17H2,1-4H3	Bis(2-ethylhexyl)silane	CCCCC(CC)C[SiH2]CC(CC)CCCC	6.557	123980439	PUBCHEM:(123980439)	2.0	257.267	549.0	9.143	8.456306001701164e+17	8.456304952244326e+17	8.456304952244326e+17	
215	DYAWFJGTISRTFV	sirius	CC1(C2CCC(C1(C2)C)C3CCC(CC3)O)C																																																																																												1.0	2.0	0.075	0.075	-124.09	0.196	0.5	50.517	C16H28O	[M + H]+	C16H29O+	InChI=1S/C16H28O/c1-15(2)12-6-9-14(16(15,3)10-12)11-4-7-13(17)8-5-11/h11-14,17H,4-10H2,1-3H3	Bornylcyclohexanol	CC1(C2CCC(C1(C2)C)C3CCC(CC3)O)C	4.6	111394	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(111394)	67108866.0	237.221	549.0	9.146	8.456305947594636e+17	8.456304952579871e+17	8.456304952579871e+17	
215	JXTINQFFOKAJPL	isdb	C[C@H]1C[C@H]2[C@@H](O)[C@H]3CC(C)(C)C[C@H]3[C@]2(C)[C@H]1C																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.7601126	ISDB	http://www.wikidata.org/entity/Q77310201	JXTINQFFOKAJPL-CVEYVTCZSA-N	InChI=1S/C16H28O/c1-9-6-12-14(17)11-7-15(3,4)8-13(11)16(12,5)10(9)2/h9-14,17H,6-8H2,1-5H3/t9-,10-,11-,12-,13+,14-,16+/m0/s1	C[C@H]1C[C@H]2[C@@H](O)[C@H]3CC(C)(C)C[C@H]3[C@]2(C)[C@H]1C	C16H28O		236.214015516	(2S,3S,3aS,3bR,6aS,7S,7aR)-2,3,3a,5,5-pentamethyl-2,3,3b,4,6,6a,7,7a-octahydro-1H-cyclopenta[a]pentalen-7-ol	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	http://www.wikidata.org/entity/Q104084192	Cerrena albocinnamomea	7525618.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Polyporales']	['Polyporaceae']	['Unknown']	['Cerrena']	['Cerrena albocinnamomea']		['Eukaryota']									1.0	0.0	4.04045033454895	1.0																									
218	HHJTWTPUPVQKNA	gnps	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	CCMSLIB00000565916	spectra_filtered.mgf	MONA.mgf	0.873465	194559.0	0.0	980.393	10.0	0.242157	247.242	1.0	temp/spectra_filtered.mgf218	1.0	MoNA:2479447 O-Galactosylsphingosine	LC-ESI-IT	LC-ESI-IT	isolated	MoNA	MoNA	[M+H]+	247.0	0.0	1.0			CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C24H47NO7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(27)18(25)17-31-24-23(30)22(29)21(28)20(16-26)32-24/h14-15,18-24,26-30H,2-13,16-17,25H2,1H3/b15-14+/t18-,19+,20+,21-,22-,23+,24+/m0/s1		3.0		MONA	247.0	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C24H47NO7	HHJTWTPUPVQKNA-PIIMIWFASA-N	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Sphingolipids	Neutral glycosphingolipids|Sphingoid bases	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00000565916																																																																								
218	VRPRIAVYSREHAN	isdb	CCCCCCCCCCC(C)c1ccccc1																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	4.0	0.5808668	ISDB	http://www.wikidata.org/entity/Q82856423	VRPRIAVYSREHAN-UHFFFAOYSA-N	InChI=1S/C18H30/c1-3-4-5-6-7-8-9-11-14-17(2)18-15-12-10-13-16-18/h10,12-13,15-17H,3-9,11,14H2,1-2H3	CCCCCCCCCCC(C)c1ccccc1	C18H30		246.23475096	2-Phenyldodecane				http://www.wikidata.org/entity/Q499671	Acca sellowiana	9529.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Myrtales']	['Myrtaceae']	['Myrteae']	['Acca']	['Acca sellowiana']		['Eukaryota']									1.0	0.0	3.323467254638672	1.0																									
218	YPHOOIUBOFURLM	sirius	CCCC=C(C)C=C(CC)C=C(CC)C=CCC																																																																																												1.0	3.0	0.037	0.037	-93.119	0.025	0.162	26.984	C18H30	[M + H]+	C18H31+	InChI=1S/C18H30/c1-6-10-12-16(5)14-18(9-4)15-17(8-3)13-11-7-2/h11-15H,6-10H2,1-5H3	5,7-Diethyl-9-methyl-3E,5E,7E,9E-tridecatetraene	CCCC=C(C)C=C(CC)C=C(CC)C=CCC	7.7	56936067	LIPIDMAPS:(LMFA11000057);PUBCHEM:(56936067)	2147483650.0	247.242	558.0	9.299	8.456305777683363e+17	8.456304953628448e+17	8.456304953586505e+17	
219	QSGRCALYUGDYSW	sirius	CCCCCCCCC=CCCCCCCCC(=O)NC(=O)CCCCCCCC=CCCCCCCCC																																																																																												1.0	1.0	0.246	0.246	-259.058	0.88	0.332	38.268	C36H67NO2	[M + H3N + H]+	C36H71N2O2+	InChI=1S/C36H67NO2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(38)37-36(39)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20H,3-16,21-34H2,1-2H3,(H,37,38,39)	N-octadec-9-enoyloctadec-9-enamide	CCCCCCCCC=CCCCCCCCC(=O)NC(=O)CCCCCCCC=CCCCCCCCC	14.3	17836501;124560838;154099998;54244456;70270794	PUBCHEM:(17836501 124560838 154099998 54244456 70270794)	2.0	563.552	558.0	9.299	8.456305776005641e+17	8.456304953963992e+17	8.456304953963992e+17	
220	NIOYUNMRJMEDGI	isdb	CCCCCCCCCCCCCCCC=O																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27077978	NIOYUNMRJMEDGI-UHFFFAOYSA-N	InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-15H2,1H3	CCCCCCCCCCCCCCCC=O	C16H32O	pos_1_1proton1acetonitrile	240.245315644	Hexadecanal	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	1.0	7.5	1.0																									
220	RXORHYFDDNAOQS	sirius	C=CCCCCCCC=CCCCCCCCC=O																																																																																												1.0	1.0	0.245	0.245	-71.183	1.0	0.333	212.683	C18H32O	[M + H3N + H]+	C18H36NO+	InChI=1S/C18H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2,9-10,18H,1,3-8,11-17H2	octadeca-9,17-dienal	C=CCCCCCCC=CCCCCCCCC=O	6.7	5365667;6431297;41919	COCONUT:(CNP0421855);NORMAN:(NS00076575);SUPERNATURAL:(SN0337975);PUBCHEM:(5365667 6431297 41919);DSSTox:(DTXSID501015908);LOTUS:(Q115946401 Q115947984);PUBMED:(null)	137710796866.0	282.279	558.0	9.302	8.456305807588755e+17	8.45630495434148e+17	8.45630495434148e+17	
221	BUOSOJFCMIYTBG	isdb																																														7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.6234224	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.49368953704834	1.0																									
221	SYHLXZBJKOOOII	sirius	CCCCCC[Si+](CCCCCC)CCCCCC																																																																																												1.0	1.0	0.146	0.146	-68.489	0.873	0.5	80.318	C18H38Si	[M + H]+	C18H39Si+	InChI=1S/C18H39Si/c1-4-7-10-13-16-19(17-14-11-8-5-2)18-15-12-9-6-3/h4-18H2,1-3H3/q+1	Trihexylsilanylium	CCCCCC[Si+](CCCCCC)CCCCCC	0.0	54330951	PUBCHEM:(54330951)	2.0	283.282	558.0	9.305	8.456305822017162e+17	8.456304954718967e+17	8.456304954718967e+17	
