"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"3354_534.56_10.9",3354,534.561023545356,10.929927,"C36H68O"
"3355_903.43_10.9",3355,903.425141359697,10.946198,"C48H68N2O10S"
"3356_796.67_11",3356,796.667087227573,10.965305,"C47H91NO9"
"3357_888.57_11",3357,888.566373170052,10.970484,"C57H75N3O4"
"3358_871.54_11",3358,871.538212169911,10.970517,"C47H71N3O11"
"3359_929.59_11",3359,929.592848885633,10.970795,"C40H76N14O11"
"336_375.36_1.3",336,375.357955359372,1.347337,"C21H43NO3"
"3360_452.48_11",3360,452.482506823432,10.988935,"C30H63NO2"
"3361_1040.08_11",3361,1040.08255506391,10.988935,NA
"3362_478.5_11",3362,478.498541208262,11.036758,"C32H60O"
"3363_505.52_11",3363,505.519269967689,10.975101,"C32H61N3"
"3364_984.02_11",3364,984.021255990514,10.99947,NA
"3365_1011.04_11",3365,1011.0402605283,10.99947,NA
"3366_504.51_11",3366,504.514557753028,10.976035,"C34H62O"
"3367_562.57_11",3367,562.567489701457,10.970172,"C36H68N2O"
"3368_768.71_11",3368,768.708120956774,11.016014,"C47H90O6"
"3369_543.34_11",3369,543.343189908194,11.010316,NA
"337_330.3_1.3",337,330.300404943429,1.3468568,"C19H36O3"
"3370_794.72_11.1",3370,794.723880417206,11.065126,"C49H92O6"
"3371_896.77_11.1",3371,896.770900442675,11.067333,"C57H98O6"
"3372_480.51_11.1",3372,480.514221714184,11.078846,"C32H65NO"
"3373_986.04_11.1",3373,986.036617762132,11.072878,NA
"3374_820.74_11.1",3374,820.739586480062,11.083749,"C51H94O6"
"3375_1012.05_11.1",3375,1012.05199765686,11.08174,NA
"3376_922.79_11.1",3376,922.786507144659,11.099665,"C59H100O6"
"3378_872.77_11.1",3378,872.770931675133,11.105978,"C55H98O6"
"3379_859.47_11.1",3379,859.468296589813,11.109157,"C51H68N2O7"
"338_172.13_1.3",338,172.133320271633,1.3484015,"C9H14O2"
"3380_949.81_11.1",3380,949.805243760338,11.13517,"C59H101N3O5"
"3381_948.8_11.1",3381,948.801990300517,11.134366,"C61H102O6"
"3382_898.79_11.1",3382,898.786768062495,11.142891,"C57H100O6"
"3383_960.57_11.1",3383,960.573773298618,11.143144,NA
"3384_924.8_11.1",3384,924.800268407866,11.146799,"C59H102O6"
"3385_660.7_11.1",3385,660.70264924014,11.145712,"C45H86O"
"3386_1014.06_11.2",3386,1014.06356490433,11.159117,NA
"3387_534.56_11.2",3387,534.560927875659,11.227179,"C36H68O"
"3388_924.8_11.2",3388,924.802081191399,11.186103,"C59H102O6"
"3389_508.54_11.2",3389,508.540344610677,11.221372,NA
"339_155.11_1.3",339,155.106786166514,1.3488961,"C9H14O2"
"3390_502.5_11.2",3390,502.500530765353,11.241879,"C34H60O"
"3391_540.54_11.2",3391,540.535355487971,11.22928,"C34H71NO4"
"3392_508.54_11.2",3392,508.536293872922,11.236764,NA
"3393_898.79_11.2",3393,898.786608122152,11.246547,"C57H100O6"
"3394_1054.3_11.3",3394,1054.2979425709,11.250651,NA
"3395_1055.3_11.3",3395,1055.29850133281,11.250651,NA
"3396_950.82_11.3",3396,950.817701703885,11.256039,"C61H104O6"
"3397_502.32_11.3",3397,502.317147261465,11.263514,"C29H40O6"
"3398_722.7_11.3",3398,722.702262428693,11.27075,"C46H88O4"
"3399_796.74_11.3",3399,796.739486228954,11.259049,"C49H94O6"
"34_564.36_0.5",34,564.359646754687,0.5471685,"C25H46N4O9"
"340_281.14_1.4",340,281.138299010178,1.350494,"C13H15N2O4"
"3400_478.5_11.3",3400,478.498561005393,11.273672,"C32H60O"
"3401_479.5_11.3",3401,479.501952693729,11.287568,"C32H68OSi"
"3402_504.51_11.2",3402,504.51463997636,11.232087,"C34H62O"
"3403_505.52_11.3",3403,505.519060990865,11.252662,"C32H61N3"
"3404_562.57_11.3",3404,562.567548222994,11.278938,"C36H68N2O"
"3405_1010.04_11.3",3405,1010.03668633621,11.287568,NA
"3406_1011.04_11.3",3406,1011.04018736608,11.287568,NA
"3408_543.34_11.3",3408,543.34315127896,11.27735,NA
"3409_822.76_11.3",3409,822.755240192259,11.293368,"C51H96O6"
"341_457.22_1.4",341,457.222336499518,1.354868,"C26H34O8"
"3410_931.46_11.3",3410,931.456060262001,11.295323,"C46H72N2O15"
"3411_959.49_11.3",3411,959.486668065259,11.295323,NA
"3412_987.52_11.3",3412,987.518763810873,11.295323,NA
"3413_1032.57_11.3",3413,1032.57464970562,11.295323,NA
"3414_1060.61_11.3",3414,1060.60592418063,11.295323,"C46H90O25"
"3415_924.8_11.3",3415,924.802183714892,11.2944765,"C59H102O6"
"3416_848.77_11.3",3416,848.770942227392,11.325411,"C53H98O6"
"3417_950.82_11.3",3417,950.817629176626,11.3338785,"C61H104O6"
"3418_874.79_11.3",3418,874.786662321049,11.336146,"C55H100O6"
"3419_875.79_11.3",3419,875.789883279723,11.337266,"C53H99N3O5"
"342_474.25_1.4",342,474.249055421328,1.3559864,"C26H32O7"
"3420_480.51_11.3",3420,480.514235841561,11.273832,"C32H65NO"
"3421_506.53_11.3",3421,506.53000043914,11.272318,"C34H64O"
"3422_507.53_11.3",3422,507.533073516466,11.269884,"C34H72OSi"
"3423_564.58_11.3",3423,564.582984384812,11.328861,NA
"3424_986.04_11.4",3424,986.036400117785,11.352039,NA
"3425_1012.05_11.3",3425,1012.05181168874,11.311174,NA
"3426_1168.98_11.4",3426,1168.97601980105,11.365539,NA
"3427_952.83_11.4",3427,952.831723558868,11.378545,"C61H106O6"
"3428_543.34_11.3",3428,543.34317258804,11.3473215,NA
"3429_593.63_11.4",3429,593.634921170362,11.362076,"C39H80N2O"
"343_158.12_1.4",343,158.117724440987,1.3611045,"C8H12O2"
"3430_900.8_11.4",3430,900.802394159213,11.372185,"C57H102O6"
"3431_926.82_11.4",3431,926.817548648754,11.37442,"C59H104O6"
"3432_824.7_11.4",3432,824.698652689177,11.379497,"C49H90O8"
"3433_810.76_11.4",3433,810.755385774872,11.399805,"C50H96O6"
"3436_873.27_11.4",3436,873.267807296863,11.435523,NA
"3438_480.51_11.4",3438,480.514228384819,11.420393,"C32H65NO"
"3439_534.56_11.4",3439,534.560892723684,11.431686,"C36H68O"
"344_502.28_1.4",344,502.280433516165,1.3622926,"C28H36O7"
"3440_986.04_11.4",3440,986.036454316065,11.437511,NA
"3441_832.24_11.4",3441,832.241290590373,11.439938,NA
"3442_952.83_11.4",3442,952.83316172047,11.431148,"C61H106O6"
"3444_543.34_11.4",3444,543.343121816763,11.435003,"C31H46N2O6"
"3445_509.55_11.5",3445,509.547125119625,11.468342,NA
"3446_824.77_11.5",3446,824.770841031287,11.52415,"C51H98O6"
"3447_850.79_11.6",3447,850.786517547485,11.552029,"C53H100O6"
"3448_751.74_11.6",3448,751.737121821611,11.561084,"C46H91N3O3"
"3449_750.73_11.6",3449,750.73378257136,11.561429,"C48H95NO4"
"345_631.5_1.4",345,631.502854634093,1.3762286,"C34H64N8O4"
"3451_480.51_11.6",3451,480.514218357256,11.610609,"C32H67NO2"
"3452_876.8_11.6",3452,876.802365869482,11.585856,"C55H102O6"
"3453_478.5_11.6",3453,478.498593836741,11.588872,"C32H60O"
"3454_505.52_11.6",3454,505.519262228179,11.5884495,"C32H61N3"
"3455_562.57_11.6",3455,562.567562012481,11.58293,"C36H68N2O"
"3456_1010.04_11.6",3456,1010.03667703643,11.588872,NA
"3457_1011.04_11.6",3457,1011.04003362497,11.588872,NA
"3458_702.75_11.6",3458,702.749268901163,11.61014,"C48H95NO"
"3459_928.83_11.6",3459,928.833205022171,11.620532,"C59H106O6"
"346_647.53_1.4",346,647.533887189324,1.3850874,"C37H72N2O5"
"3460_954.85_11.6",3460,954.848851270638,11.619975,"C61H108O6"
"3461_507.53_11.6",3461,507.533036429462,11.605222,"C34H72OSi"
"3462_902.82_11.6",3462,902.818026006854,11.625507,"C57H104O6"
"3463_903.82_11.6",3463,903.821041035375,11.625507,NA
"3464_504.52_11.6",3464,504.515126741444,11.6028185,"C34H62O"
"3465_904.82_11.6",3465,904.824079428405,11.624933,NA
"3466_986.04_11.6",3466,986.03645441989,11.643691,NA
"3467_508.54_11.6",3467,508.536196983059,11.597168,NA
"3468_593.63_11.7",3468,593.634832374126,11.653982,"C39H80N2O"
"3469_1012.05_11.6",3469,1012.05189942546,11.627127,NA
"347_521.39_1.4",347,521.393322256658,1.3786012,"C30H54N2O6"
"3470_1168.98_11.7",3470,1168.97638162036,11.653982,NA
"3472_505.52_11.6",3472,505.518568306792,11.625535,"C32H61N3"
"3473_506.53_11.6",3473,506.53001750919,11.633092,"C34H64O"
"3474_564.58_11.8",3474,564.582965056307,11.752842,NA
"3477_534.56_11.7",3477,534.560859593559,11.682076,"C36H68O"
"3478_480.51_11.8",3478,480.514242838858,11.753268,"C32H65NO"
"3479_852.8_11.8",3479,852.802049076565,11.809404,NA
"348_319.24_1.4",348,319.243731643951,1.3973625,"C18H32BNO4"
"3480_508.55_11.8",3480,508.545884956564,11.815678,"C34H71NO2"
"3483_904.83_11.9",3483,904.833509232996,11.872191,"C57H106O6"
"3484_778.77_11.9",3484,778.765205269373,11.88055,"C50H99NO4"
"3485_931.85_11.9",3485,931.852412733834,11.90201,NA
"3486_930.85_11.9",3486,930.849072461627,11.9030485,"C59H108O6"
"349_183.14_1.4",349,183.138142885388,1.3953345,"C11H18O2"
"35_244.15_0.5",35,244.154408201892,0.5457172,"C12H18O4"
"350_318.24_1.4",350,318.240415697205,1.3971313,NA
"351_331.34_1.4",351,331.340072538442,1.4016452,"C18H39N3O"
"352_284.26_1.4",352,284.258316940762,1.4013966,"C17H30O2"
"353_170.12_1.4",353,170.117709183806,1.4075587,"C9H12O2"
"354_296.26_1.4",354,296.258764536474,1.4034176,"C18H30O2"
"355_297.26_1.4",355,297.26083714515,1.4016186,NA
"356_334.21_1.4",356,334.214382210391,1.4029785,"C18H33NO2"
"357_278.25_1.4",357,278.248443828649,1.4037666,"C18H28O"
"358_279.23_1.4",358,279.232468146204,1.4056635,"C18H30O2"
"359_298.26_1.4",359,298.264098260683,1.4052169,NA
"36_520.33_0.5",36,520.333240621879,0.5423613,"C23H42N4O8"
"360_251.24_1.4",360,251.237122380554,1.4079213,"C17H30O"
"361_280.24_1.4",361,280.236708182247,1.4081348,"C16H31N3O2"
"362_279.25_1.4",362,279.250940846838,1.410765,NA
"363_591.51_1.4",363,591.510237226918,1.4112822,"C41H68O3"
"364_613.49_1.4",364,613.492276296131,1.417166,NA
"365_340.3_1.4",365,340.295969553043,1.4228842,"C19H34N2O2"
"366_266.25_1.4",366,266.248022775615,1.4303267,"C17H28O"
"367_374.36_1.4",367,374.362913351779,1.4306089,"C22H47NO3"
"368_251.13_1.4",368,251.128132637509,1.4342779,"C14H18O4"
"369_341.32_1.4",369,341.316302442529,1.434503,"C20H37NO2"
"37_123.06_0.5",37,123.055531715337,0.54338294,"C6H8N2O2"
"370_342.32_1.4",370,342.31988884006,1.4356767,NA
"371_261.22_1.4",371,261.221551557462,1.4436775,"C18H28O"
"372_243.21_1.5",372,243.210958891787,1.451028,"C18H28O"
"373_224.16_1.5",373,224.164731287787,1.4549541,"C13H18O2"
"374_226.22_1.5",374,226.216685696504,1.4724789,"C14H24O"
"375_233.23_1.5",375,233.226564857522,1.4731508,"C17H30O"
"376_364.25_1.5",376,364.2458488811,1.4801488,"C19H35NO4"
"377_306.28_1.5",377,306.279028106153,1.4834716,"C20H32O"
"378_322.27_1.5",378,322.272827484039,1.5485009,"C20H32O2"
"379_283.28_1.5",379,283.282556627153,1.493904,NA
"38_208.09_0.5",38,208.094621168502,0.54800993,"C9H15NO3"
"380_210.15_1.5",380,210.149080574147,1.5416492,"C12H16O2"
"381_387.32_1.5",381,387.32182993738,1.5024619,"C21H39NO4"
"382_345.35_1.5",382,345.347268613059,1.5029365,"C20H41NO2"
"383_505.4_1.5",383,505.397902344674,1.5167433,"C28H54N2O4"
"384_292.23_1.5",384,292.227705426595,1.5242897,"C18H26O2"
"385_314.34_1.5",385,314.341777760735,1.5273043,"C20H40O"
"386_475.35_1.5",386,475.350961766599,1.5300767,"C26H48N2O4"
"387_275.2_1.5",387,275.201025302037,1.5326841,"C18H26O2"
"388_169.12_1.5",388,169.122459569101,1.5325909,"C10H16O2"
"389_433.38_1.5",389,433.379120770812,1.5335739,"C27H45NO2"
"39_210.11_0.5",39,210.110256519801,0.5485003,"C9H11F3O"
"390_453.37_1.5",390,453.368981245149,1.5356131,"C26H45NO4"
"391_535.41_1.6",391,535.408714506057,1.5565009,"C31H51NO5"
"392_460.27_1.6",392,460.269582333064,1.5663993,"C26H34O6"
"393_334.25_1.6",393,334.250759085148,1.5698712,"C18H33ClO2"
"394_276.23_1.6",394,276.232631277918,1.5726836,"C18H26O"
"395_344.35_1.6",395,344.351932694461,1.5771424,"C21H42O2"
"396_344.32_1.6",396,344.316492878925,1.5789808,"C20H38O3"
"397_473.26_1.6",397,473.264913516194,1.5817307,NA
"398_497.4_1.6",398,497.39502058511,1.584595,"C28H49NO5"
"399_356.35_1.6",399,356.352169480526,1.5850035,"C22H45NO2"
"4_173.13_0.5",4,173.128503946081,0.50807905,"C8H13NO2"
"40_186.11_0.5",40,186.112620686742,0.5493281,"C9H12O3"
"400_519.38_1.6",400,519.377424686421,1.5863569,"C28H52N2O5"
"401_210.15_1.6",401,210.149067723641,1.5557926,"C12H16O2"
"402_326.31_1.6",402,326.305305387213,1.5911644,"C20H36O2"
"403_400.38_1.6",403,400.378655166371,1.6056583,"C24H51NO4"
"404_310.27_1.6",404,310.273917065221,1.6067165,"C19H32O2"
"405_322.24_1.6",405,322.237597212922,1.6086233,"C19H28O3"
"406_294.21_1.6",406,294.207175848162,1.6120228,"C17H24O3"
"407_277.18_1.6",407,277.180268890516,1.6120262,"C17H24O3"
"408_203.11_1.6",408,203.106817716424,1.6124704,"C13H14O2"
"409_373.31_1.6",409,373.306112738346,1.6126535,"C20H37NO4"
"41_370.2_0.5",41,370.203027818821,0.54424155,"C18H28O5Si"
"410_221.12_1.6",410,221.117375724644,1.6129305,"C13H16O3"
"411_295.21_1.6",411,295.210766717925,1.6115761,"C13H28N4O2"
"412_322.27_1.6",412,322.273414206651,1.6182985,"C20H32O2"
"413_170.12_1.7",413,170.117665427277,1.6881417,"C9H12O2"
"414_200.16_1.6",414,200.164678950774,1.6250423,"C11H18O2"
"415_432.24_1.6",415,432.238288795825,1.5877124,NA
"416_449.37_1.6",416,449.373980730523,1.6350292,"C27H45NO3"
"417_232.21_1.6",417,232.20608986836,1.6407086,"C16H22"
"418_366.3_1.6",418,366.298773858077,1.6455824,"C22H36O3"
"419_503.38_1.7",419,503.382264986963,1.65569,"C28H52N2O4"
"42_232.09_0.5",42,232.092022225177,0.5443405,NA
"420_299.26_1.7",420,299.258611955718,1.6587594,"C18H34O3"
"421_253.25_1.7",421,253.252717346059,1.6594614,"C17H32O"
"422_182.15_1.7",422,182.154065117445,1.6673038,"C11H16O"
"423_478.24_1.7",423,478.235718130301,1.6667293,"C28H27N7O"
"424_450.2_1.7",424,450.204261774678,1.6673905,"C24H29ClO5"
"425_433.18_1.7",425,433.177807473842,1.6674144,"C25H21NO5"
"426_281.25_1.7",426,281.247911207487,1.669603,"C18H32O2"
"427_298.27_1.7",427,298.273865181405,1.6721369,"C18H32O2"
"428_299.28_1.7",428,299.276537869332,1.6721404,"C22H36O"
"429_339.3_1.7",429,339.300834592384,1.6754036,"C20H35NO2"
"43_222.11_0.6",43,222.110104105747,0.5533129,"C12H12O3"
"430_340.3_1.7",430,340.304646050484,1.6786225,NA
"431_595.54_1.7",431,595.54132839438,1.6802082,"C41H72O3"
"432_336.23_1.7",432,336.230205791074,1.6841075,NA
"433_617.52_1.7",433,617.523282668488,1.6854811,"C36H70N2O4"
"434_320.26_1.7",434,320.255999587098,1.6885116,NA
"435_356.33_1.7",435,356.327124537744,1.6915203,"C20H38N2O2"
"436_342.31_1.7",436,342.311286731901,1.6919788,"C19H36N2O2"
"437_344.34_1.7",437,344.335076275447,1.69471,"C23H41BO"
"438_263.24_1.7",438,263.237097691622,1.6942803,"C18H30O"
"439_343.33_1.7",439,343.331780808496,1.694726,"C20H39NO2"
"44_188.13_0.6",44,188.128185906719,0.55393875,"C9H14O3"
"440_245.23_1.7",440,245.226503401926,1.6949602,"C18H30O"
"441_321.26_1.7",441,321.259302075223,1.6862326,"C13H29N5O3"
"442_397.2_1.7",442,397.201017813328,1.6951745,"C24H30O6"
"443_414.23_1.7",443,414.227586007515,1.6960866,"C24H28O5"
"444_280.26_1.7",444,280.263611435446,1.6974456,"C18H30O"
"445_172.13_1.7",445,172.133285126591,1.6976465,"C9H14O2"
"446_442.26_1.7",446,442.25887299616,1.6978867,"C26H32O5"
"447_281.27_1.7",447,281.266270204556,1.6974491,"C11H29N5O2"
"448_285.16_1.7",448,285.161253367375,1.7069447,"C17H26O"
"449_330.22_1.7",449,330.219318497856,1.7157409,"C16H30FN3O4"
"45_180.1_0.6",45,180.099385841611,0.5547447,"C8H15NO2"
"450_170.12_1.7",450,170.117664337017,1.7217083,"C9H12O2"
"451_415.21_1.7",451,415.211673516552,1.6579964,"C24H30O6"
"452_432.24_1.7",452,432.238256889389,1.662076,"C24H30O6"
"453_489.37_1.7",453,489.366540770181,1.7356613,"C27H50N2O4"
"454_371.36_1.7",454,371.363032491709,1.736277,"C22H43NO2"
"455_188.13_1.7",455,188.128224808063,1.7375766,"C9H14O3"
"456_512.44_1.7",456,512.442917135577,1.742292,"C32H59NO2"
"457_308.29_1.7",457,308.294702892961,1.7432024,"C20H34O"
"458_467.38_1.7",458,467.384595967475,1.7452743,"C27H47NO4"
"459_292.23_1.7",459,292.227273472115,1.7250252,"C18H26O2"
"46_291.23_0.6",46,291.227761049939,0.56152374,"C14H27NO4"
"460_277.18_1.8",460,277.180402364774,1.7676446,"C17H24O3"
"461_252.23_1.8",461,252.232348371689,1.7741764,"C16H26O"
"462_460.27_1.8",462,460.269516238292,1.7633244,"C26H34O6"
"463_358.33_1.8",463,358.33157975897,1.7827581,"C21H43NO3"
"464_473.26_1.8",464,473.26486085387,1.780767,"C26H36N2O6"
"465_387.36_1.8",465,387.358098665993,1.7907995,"C22H43NO3"
"466_341.32_1.8",466,341.316457313737,1.7558372,"C20H37NO2"
"467_359.33_1.8",467,359.326255147577,1.7854879,"C20H39NO3"
"468_355.33_1.8",468,355.331895951315,1.798454,"C21H39NO2"
"469_364.28_1.8",469,364.282157802214,1.8184392,"C20H39NO3"
"47_266.14_0.6",47,266.136344099183,0.55795413,"C12H21NO4"
"470_380.31_1.8",470,380.313665230901,1.8196052,"C23H38O3"
"471_332.26_1.8",471,332.25594069064,1.8341188,"C16H33N3O4"
"472_524.37_1.8",472,524.37176257851,1.837422,"C26H54NO7P"
"473_455.46_1.9",473,455.457305397261,1.8510307,"C28H58N2O2"
"474_200.16_1.9",474,200.164646733196,1.857984,"C11H18O2"
"475_348.25_1.9",475,348.250923558758,1.8574755,"C16H30N2O5"
"476_198.15_1.9",476,198.149023930928,1.8652426,"C11H16O2"
"477_336.25_1.9",477,336.250854967378,1.8818712,"C18H35NO3"
"478_315.17_1.9",478,315.171937230957,1.872049,"C18H28O2"
"479_371.33_1.9",479,371.326837915675,1.8753424,"C21H39NO3"
"48_224.13_0.6",48,224.125975271956,0.5575678,"C12H14O3"
"480_312.29_1.9",480,312.28962430676,1.8782966,"C19H34O2"
"481_360.23_1.9",481,360.229713883339,1.8819596,"C19H31ClO3"
"482_324.29_1.9",482,324.289641894374,1.8855255,"C20H34O2"
"483_369.35_1.9",483,369.347692324057,1.894558,"C22H41NO2"
"484_346.27_1.9",484,346.271668643432,1.899984,NA
"485_478.32_1.9",485,478.321999543679,1.9063014,"C33H39N3"
"486_505.47_1.9",486,505.473030357278,1.9016147,"C32H57NO2"
"487_437.19_1.9",487,437.193601288427,1.8940088,NA
"488_240.23_1.9",488,240.232229676118,1.9079773,"C15H26O"
"489_334.27_1.9",489,334.27159955549,1.8881848,"C19H37NO2"
"490_171.12_1.9",490,171.121032983197,1.9444706,NA
"491_352.25_1.9",491,352.24595676057,1.9406145,"C18H35NO4"
"492_173.14_1.9",492,173.136551142746,1.9444262,"C9H20OSi"
"493_306.24_1.9",493,306.240351887265,1.9420747,"C19H28O2"
"494_152.11_1.9",494,152.107127418183,1.9427053,"C9H15NO2"
"495_312.25_1.9",495,312.25339152145,1.9420112,"C18H30O3"
"496_170.12_1.9",496,170.117707395629,1.942943,"C9H12O2"
"497_280.16_1.9",497,280.162336235445,1.9422808,"C9H18N4O5"
"498_188.13_1.9",498,188.128251641608,1.9429281,"C9H14O3"
"499_153.09_1.9",499,153.091124385978,1.9432049,"C9H12O2"
"5_261.09_0.5",5,261.088092009423,0.50712436,"C13H9NO4"
"50_170.12_0.6",50,170.117670543257,0.5580561,"C9H12O2"
"500_172.13_1.9",500,172.133253006248,1.9436411,"C9H14O2"
"501_125.1_1.9",501,125.096313311371,1.9436446,"C8H14O2"
"502_135.08_1.9",502,135.080583812843,1.9438944,"C9H12O2"
"503_659.52_1.9",503,659.521058349064,1.9448102,"C36H67NO8"
"504_368.22_1.9",504,368.220012058869,1.9442868,"C18H35NO4"
"505_388.32_1.9",505,388.316958270159,1.9469469,NA
"506_374.3_1.9",506,374.301456261413,1.9481179,"C19H36N2O4"
"507_296.33_1.9",507,296.331004134316,1.9499948,"C20H43NO"
"508_375.32_2",508,375.321770370155,1.9501626,"C20H39NO4"
"509_200.16_2",509,200.164664130284,1.9608616,"C11H18O2"
"51_153.09_0.6",51,153.091108792343,0.5615332,"C9H12O2"
"510_216.16_2",510,216.159627860928,1.9620348,"C11H18O3"
"511_432.24_1.9",511,432.238289835313,1.8916534,"C24H30O6"
"512_358.37_2",512,358.367922894179,1.9682378,"C22H47NO2"
"513_359.33_1.9",513,359.326672383804,1.9271647,"C20H39NO3"
"514_503.38_2",514,503.382303259234,1.9862744,"C28H52N2O4"
"515_277.22_2",515,277.21694025045,1.9889331,"C18H28O2"
"516_295.25_2",516,295.246391538892,1.9889868,NA
"517_460.27_1.9",517,460.269538040509,1.9461107,"C26H34O6"
"518_294.24_2",518,294.243083952441,1.9899381,"C18H28O2"
"519_341.32_2",519,341.316321420327,1.9683943,"C20H37NO2"
"52_367.22_0.6",52,367.21979896587,0.563757,"C19H27NO5"
"520_243.21_2",520,243.210886178786,1.9952021,"C18H28O"
"521_481.4_2",521,481.40022906538,1.9981489,"C28H49NO4"
"522_555.49_2",522,555.488974934224,1.9966075,"C36H59NO2"
"523_279.25_2",523,279.251079263837,1.9976724,NA
"524_261.22_2",524,261.221433201029,1.9969553,"C18H28O"
"525_278.25_2",525,278.248158681082,1.9969553,"C18H28O"
"526_402.39_2",526,402.394283890493,1.9998766,"C24H51NO3"
"527_473.26_2",527,473.264942638264,1.9948685,"C26H33NO6"
"528_607.51_2",528,607.505071619059,2.0266652,"C39H68O3"
"529_659.52_2",529,659.521042613391,2.0389183,"C36H70N2O8"
"53_254.14_0.6",53,254.136367667416,0.55889815,"C13H16O4"
"530_125.1_2",530,125.09631126309,2.0433085,"C8H14O2"
"531_530.35_2",531,530.348421367893,2.042232,"C31H47NO6"
"532_172.13_2",532,172.133275689941,2.0444517,"C9H14O2"
"533_155.11_2",533,155.106753313057,2.044481,"C9H14O2"
"534_188.13_2",534,188.12824466187,2.0451875,"C9H14O3"
"535_210.11_2.1",535,210.110283813898,2.0552344,"C9H17NO3"
"536_306.24_2.1",536,306.240284641119,2.0569067,"C19H28O2"
"537_353.25_2",537,353.249340349443,2.0494263,NA
"538_352.25_2",538,352.245914026031,2.0477798,"C18H35NO4"
"539_583.51_2.1",539,583.505002267253,2.0639424,"C37H68O3"
"54_171.12_0.6",54,171.120990263638,0.5577021,"C9H20O2Si"
"540_502.32_2.1",540,502.316791608125,2.064059,"C29H40O6"
"541_531.49_2.1",541,531.48890158413,2.0645256,"C34H59NO2"
"542_485.29_2.1",542,485.290088754628,2.0645754,"C29H40O6"
"543_507.27_2.1",543,507.272285144249,2.0668871,"C27H31N5O4"
"544_336.25_2.1",544,336.250853878246,2.0583673,"C18H35NO3"
"545_437.19_2.1",545,437.193617782262,2.0642977,"C22H26N6O5"
"546_453.17_2.1",546,453.167500171617,2.0769577,NA
"547_508.28_2.1",547,508.275428482766,2.0646777,"C23H38O11"
"548_270.32_2.1",548,270.315388580536,2.084859,"C18H39N"
"549_321.26_2.1",549,321.259364913765,2.0788028,"C18H32BNO3"
"55_152.11_0.6",55,152.1070856035,0.563433,"C9H15NO2"
"550_507.49_2.1",550,507.488861430851,2.0893598,"C32H59NO2"
"551_254.25_2.1",551,254.24799204758,2.0905647,"C16H28O"
"552_219.21_2.1",552,219.210893074296,2.0910423,"C16H28O"
"553_508.49_2.1",553,508.492145599474,2.0888102,NA
"554_312.33_2.1",554,312.325946632311,2.1043968,"C20H38O"
"555_326.31_2.1",555,326.305315448609,2.1347554,"C20H36O2"
"556_342.37_2.1",556,342.373044203219,2.1242306,"C22H47NO"
"557_495.49_2.1",557,495.488747748461,2.1402636,"C31H59NO2"
"558_242.25_2.2",558,242.247945717085,2.1510196,"C15H28O"
"559_243.25_2.2",559,243.251173638997,2.1532788,NA
"56_327.23_0.6",56,327.22742598091,0.56636685,"C17H27NO4"
"560_647.5_2.2",560,647.497374468104,2.1669812,"C34H62N8O4"
"561_381.35_2.2",561,381.347582775876,2.1722538,"C23H41NO2"
"562_625.52_2.2",562,625.515476881632,2.1697757,"C37H61N5O2"
"563_679.49_2.2",563,679.488600295385,2.1831055,"C36H71O9P"
"564_281.27_2.2",564,281.266792131248,2.1871703,"C11H29N5O2"
"565_372.35_2.2",565,372.347290837141,2.1957748,"C22H42O3"
"566_483.49_2.2",566,483.488725143768,2.2007413,"C30H62N2O2"
"567_657.51_2.2",567,657.505441853965,2.2026703,"C37H61N5O4"
"568_393.35_2.2",568,393.347482640524,2.205633,"C24H41NO2"
"569_663.49_2.2",569,663.492742666739,2.2202587,"C36H71O8P"
"57_202.14_0.6",57,202.143859959482,0.5686328,"C10H16O3"
"570_641.51_2.3",570,641.510343599621,2.254906,"C36H65NO7"
"571_432.24_2.2",571,432.23826398823,2.1912515,"C24H30O6"
"572_600.47_2.3",572,600.468705243362,2.2556865,"C30H62O10"
"573_341.32_2.3",573,341.316237398563,2.2751067,"C20H37NO2"
"574_343.33_2.3",574,343.331923469923,2.2752938,"C20H39NO2"
"575_359.33_2.3",575,359.326783035143,2.274786,"C20H39NO3"
"576_375.32_2.3",576,375.32178635286,2.2722638,"C20H39NO4"
"577_459.25_2.3",577,459.249203944476,2.282072,"C25H35NO2SSi"
"578_473.26_2.3",578,473.264881070934,2.27174,NA
"579_460.27_2.3",579,460.269548147928,2.2822957,"C26H34O6"
"58_200.13_0.6",58,200.128258350087,0.56951463,"C10H14O3"
"580_495.42_2.3",580,495.415830677025,2.2912493,"C29H54N2O4"
"581_326.31_2.3",581,326.305315476155,2.2916203,"C20H36O2"
"582_389.34_2.3",582,389.337399944308,2.2965937,"C21H41NO4"
"583_371.36_2.3",583,371.363294553638,2.298515,"C22H43NO2"
"584_528.33_2.3",584,528.332714296788,2.3015332,"C31H42O6"
"585_308.29_2.3",585,308.294686527562,2.3120735,"C20H34O"
"586_200.16_2.3",586,200.164639764972,2.313283,"C11H18O2"
"587_565.41_2.3",587,565.408116238166,2.3215592,"C31H58O7"
"588_533.5_2.3",588,533.504517119746,2.3235312,"C34H61NO2"
"589_189.13_2.3",589,189.127485426569,2.3244798,"C13H18O2"
"59_268.15_0.6",59,268.15200132234,0.5699862,"C12H23NO4"
"590_348.29_2.3",590,348.287378794736,2.3302798,"C17H34N2O4"
