#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
394	spectra_filtered.mgf	*..*		:1680	20143	-1	0	359.223	1	0.773666	0	0	105.743	1278380.0	6-acetyloxy-7-ethenyl-1,4a,7-trimethyl-3,4,4b,5,6,8,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid [M-H]-	MONA	temp/spectra_filtered.mgf394	-1	MONA.mgf	5221.47				6	0	1.87567	357.347	0	CCMSLIB00004692743
953	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.77344	0	0	476.055	169700.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf953	-1	MONA.mgf	3496.89				10	0	0.98349	280.264	0	CCMSLIB00000567955
1257	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.772136	0	0	298162.0	683820.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1257	-1	PNNL-LIPIDS-POSITIVE.mgf	0.998599				9	0	0.000793457	794.569	0	CCMSLIB00010093491
1745	spectra_filtered.mgf	*..*		:24069	42532	-1	0	565.265	1	0.77173	0	0	177.002	1848300.0	3-[[6-[[1,4a-dimethyl-6-methylidene-5-[2-(5-oxo-2H-furan-4-yl)ethyl]-3,4,5,7,8,8a-hexahydro-2H-naphthalen-1-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid [M-H]-	MONA	temp/spectra_filtered.mgf1745	-1	MONA.mgf	2997.31				6	0	1.69427	563.571	0	CCMSLIB00004715132
1234	spectra_filtered.mgf	*..*		:16233	16233	-1	0	702.544	1	0.771016	0	0	671746.0	787484.0	PE(P-16:0/18:1); [M+H]+ C39H77N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1234	-1	PNNL-LIPIDS-POSITIVE.mgf	0.608141				11	0	0.000427246	702.544	0	CCMSLIB00010086726
318	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	1	0.770392	0	0	942813.0	19534400.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf318	-1	GNPS-NIST14-MATCHES.mgf	0.98362				7	0	0.000274658	279.232	0	CCMSLIB00003134722
1215	spectra_filtered.mgf	*..*		:2514	2661	-1	0	810.591	1	0.768631	0	0	1691760.0	363005.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1215	-1	GNPS-NIST14-MATCHES.mgf	1237.58				9	0	1.00317	809.588	0	CCMSLIB00003137148
1031	spectra_filtered.mgf	*..*		:17517	17517	-1	0	790.539	1	0.768438	0	0	5237980.0	1857820.0	PE(18:1/22:6); [M+H]+ C45H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1031	-1	PNNL-LIPIDS-POSITIVE.mgf	2.31621				9	0	0.00183105	790.537	0	CCMSLIB00010088921
998	spectra_filtered.mgf	*..*		:17517	17517	-1	0	790.539	1	0.768358	0	0	5237980.0	1511050.0	PE(18:1/22:6); [M+H]+ C45H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf998	-1	PNNL-LIPIDS-POSITIVE.mgf	86.4719				8	0	0.0683594	790.607	0	CCMSLIB00010088921
388	spectra_filtered.mgf	*..*		:5704	17703	-1	0	281.247	1	0.767951	0	0	1011200.0	54677500.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf388	-1	MASSBANK.mgf	3496.35				10	0	0.983337	280.264	0	CCMSLIB00005731255
24	spectra_filtered.mgf	*..*		:79241	179680	-1	0	172.133	1	0.767225	0	0	208.844	437173.0	(2S)-2-amino-2-cyclohexylpropanoic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf24	-1	MSNLIB-POSITIVE.mgf	11500.0				6	0	1.97954	174.113	0	CCMSLIB00012880769
487	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.763723	0	0	592.682	2638610.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf487	-1	MONA.mgf	7180.22				9	0	1.77351	245.226	0	CCMSLIB00000565916
351	spectra_filtered.mgf	*..*		:3878	22341	-1	0	404.207	1	0.762969	0	0	198.739	199134.0	eudesmin [M+NH4]+	MONA	temp/spectra_filtered.mgf351	-1	MONA.mgf	4575.07				7	0	1.84927	402.358	0	CCMSLIB00004694941
144	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.762625	0	0	215400.0	2727960.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf144	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3313.22				10	0	0.984833	296.258	0	CCMSLIB00005722214
277	spectra_filtered.mgf	*..*		:2300	2300	-1	0	335.198	1	0.762476	0	0	121170000.0	833503.0	acebutolol - 30.0 eV M-H	BIRMINGHAM-UHPLC-MS-NEG	temp/spectra_filtered.mgf277	-1	BIRMINGHAM-UHPLC-MS-NEG.mgf	3081.64				6	0	1.03296	336.231	0	CCMSLIB00006118040
1190	spectra_filtered.mgf	*..*		:19129	19129	-1	0	768.554	1	0.762458	0	0	6151520.0	21544900.0	PE(18:0/20:4); [M+H]+ C43H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1190	-1	PNNL-LIPIDS-POSITIVE.mgf	0.317662				13	0	0.000244141	768.554	0	CCMSLIB00010090533
1355	spectra_filtered.mgf	*..*		:6409	6409	-1	0	780.591	1	0.762424	0	0	2864130.0	1328290.0	PE(P-18:0/22:4); [M+H]+ C45H83N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1355	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0				8	0	0.0	780.591	0	CCMSLIB00010066150
1916	spectra_filtered.mgf	*..*		:530	10750	-1	0	904.831	1	0.762257	0	0	1228140000.0	355797.0	TAG (16:0/18:1/20:1)/TAG (18:0/18:1/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1916	-1	GNPS-LIBRARY.mgf	1116.17				9	0	1.00995	903.821	0	CCMSLIB00006678164
209	spectra_filtered.mgf	*..*		:486	773	-1	0	315.253	1	0.762157	0	0	68399.0	8728070.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf209	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3121.43				12	0	0.984039	314.269	0	CCMSLIB00000846581
683	spectra_filtered.mgf	*..*		:2971	130	-1	0	619.613	1	0.762	0	0	64851.4	2337750.0	Spectral Match to Oleoyl ethylamide from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf683	-1	GNPS-NIST14-MATCHES.mgf	1.7731				6	0	0.00109863	619.614	0	CCMSLIB00003134616
1296	spectra_filtered.mgf	*..*		:1694	5290	-1	0	447.35	1	0.761706	0	0	4467.78	246555.0	Spectral Match to Diisodecyl phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1296	-1	GNPS-NIST14-MATCHES.mgf	103.078				8	0	0.0461121	447.396	0	CCMSLIB00003139777
1825	spectra_filtered.mgf	*..*		:1237	10768	-1	0	712.644	1	0.760905	0	0	85565000.0	146572.0	TAG (12:0/14:0/16:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1825	-1	GNPS-LIBRARY.mgf	3.59714				8	0	0.00256348	712.647	0	CCMSLIB00006678182
1289	spectra_filtered.mgf	*..*		:21299	21299	-1	0	796.586	1	0.760886	0	0	416376.0	854853.0	PC(15:0/22:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1289	-1	PNNL-LIPIDS-POSITIVE.mgf	1304.85				8	0	1.03943	797.625	0	CCMSLIB00010092703
197	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.760729	0	0	215400.0	110892.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf197	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3442.18				10	0	1.02316	296.22	0	CCMSLIB00005722214
1106	spectra_filtered.mgf	*..*		:16789	16789	-1	0	724.528	1	0.75983	0	0	1326040.0	8101490.0	PE(P-16:0/20:4); [M+H]+ C41H75N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1106	-1	PNNL-LIPIDS-POSITIVE.mgf	0.421206				14	0	0.000305176	724.528	0	CCMSLIB00010087885
199	spectra_filtered.mgf	*..*		:6606	6606	-1	0	331.204	1	0.759662	0	0	2868.77	215306.0	(1-Hydroxy-(E,E)-5,9,13-trimethyl-4,8,12-tetradecatrienyl]phosphonic acid [CCS=180.6935577392578] [M+H]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf199	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	3066.09				7	0	1.0155	332.22	0	CCMSLIB00016218089
996	spectra_filtered.mgf	*..*		:17759	17759	-1	0	764.523	1	0.759576	0	0	234448.0	1240390.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf996	-1	PNNL-LIPIDS-POSITIVE.mgf	1359.58				9	0	1.03943	765.562	0	CCMSLIB00010089163
287	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.759555	0	0	476.055	46109400.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf287	-1	MONA.mgf	3496.67				10	0	0.983429	280.264	0	CCMSLIB00000567955
1180	spectra_filtered.mgf	*..*		:4603	4603	-1	0	796.622	1	0.759509	0	0	14956000.0	432517.0	PC(O-16:0/22:4); [M+H]+ C46H87N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1180	-1	PNNL-LIPIDS-POSITIVE.mgf	2409.08				8	0	1.91913	798.541	0	CCMSLIB00010061787
252	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.759052	0	0	3689.0	1380040.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf252	-1	GNPS-LIBRARY.mgf	7456.85				9	0	1.96252	261.221	0	CCMSLIB00005436020
1202	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.758899	0	0	298162.0	3465640.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1202	-1	PNNL-LIPIDS-POSITIVE.mgf	0.230446				11	0	0.000183105	794.57	0	CCMSLIB00010093491
1656	spectra_filtered.mgf	*..*		:705	1459	-1	0	251.047	1	0.757376	0	0	24944400.0	153326.0	MassbankEU:SM881501 Diphenylphosphate|Diphenyl hydrogen phosphate [M+H]+	MASSBANKEU	temp/spectra_filtered.mgf1656	-1	MASSBANKEU.mgf	0.607806				6	0	0.000152588	251.047	0	CCMSLIB00000842066
1905	spectra_filtered.mgf	*..*		:23569	23569	-1	0	824.771	1	0.757034	0	0	260464.0	382092.0	TG(16:0/16:0/16:0); [M+NH4]+ C51H102N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1905	-1	PNNL-LIPIDS-POSITIVE.mgf	0.370013				12	0	0.000305176	824.771	0	CCMSLIB00010094973
1267	spectra_filtered.mgf	*..*		:4963	1673	-1	0	538.52	1	0.754128	0	0	136140.0	197330.0	Ceramide (18:1/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1267	-1	GNPS-LIBRARY.mgf	0.793371				7	0	0.000427246	538.52	0	CCMSLIB00000223895
1089	spectra_filtered.mgf	*..*		:13105	13105	-1	0	790.56	1	0.753562	0	0	40503.9	412766.0	PS(18:0/18:1); [M+H]+ C42H81N1O10P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1089	-1	PNNL-LIPIDS-POSITIVE.mgf	0.077205				10	0	6.10352e-05	790.56	0	CCMSLIB00010080271
1792	spectra_filtered.mgf	*..*		:24069	42532	-1	0	565.265	1	0.75163	0	0	177.002	1253110.0	3-[[6-[[1,4a-dimethyl-6-methylidene-5-[2-(5-oxo-2H-furan-4-yl)ethyl]-3,4,5,7,8,8a-hexahydro-2H-naphthalen-1-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid [M-H]-	MONA	temp/spectra_filtered.mgf1792	-1	MONA.mgf	2357.01				6	0	1.33234	566.597	0	CCMSLIB00004715132
398	spectra_filtered.mgf	*..*		:2570	3035	-1	0	307.262	1	0.751334	0	0	513598.0	756062.0	Spectral Match to 14,15-EE-(8Z)-E from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf398	-1	GNPS-NIST14-MATCHES.mgf	3361.12				6	0	1.03275	308.295	0	CCMSLIB00003137522
681	spectra_filtered.mgf	*..*		:8169	8169	-1	0	294.0	1	0.751244	0	0	10866300.0	217199.0	Massbank:KO002367 N-Acetylmuramate|N-Acetylmuramic acid [M+H]+	MASSBANK	temp/spectra_filtered.mgf681	-1	MASSBANK.mgf	2435.7				6	0	0.716095	293.284	0	CCMSLIB00000217226
363	spectra_filtered.mgf	*..*		:35575	35575	-1	0	220.133	1	0.749424	0	0	258.285	8344060.0	alminoprofen [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf363	-1	MSNLIB-POSITIVE.mgf	4471.8				6	0	0.98439	221.117	0	CCMSLIB00012338929
923	spectra_filtered.mgf	*..*		:2900	3343	-1	0	391.284	0	0.747796	0	0	593570.0	175850.0	Spectral Match to Bis(2-ethylhexyl) phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf923	-1	GNPS-NIST14-MATCHES.mgf	2822.66				6	0	1.10446	392.388	0	CCMSLIB00003137830
1734	spectra_filtered.mgf	*..*		:1190	10770	-1	0	656.582	1	0.747372	0	0	49190000.0	141739.0	TAG (12:0/12:0/12:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1734	-1	GNPS-LIBRARY.mgf	3.25356				9	0	0.00213623	656.584	0	CCMSLIB00006678184
1829	spectra_filtered.mgf	*..*		:8435	8435	-1	0	868.739	1	0.747123	0	0	32451100.0	391785.0	TG(16:0/18:3/18:3); [M+NH4]+ C55H98N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1829	-1	PNNL-LIPIDS-POSITIVE.mgf	0.351286				13	0	0.000305176	868.739	0	CCMSLIB00010070360
1149	spectra_filtered.mgf	*..*		:2976	21439	-1	0	515.338	1	0.745718	0	0	139.634	175744.0	FUSIDIC ACID [M-H]-	MONA	temp/spectra_filtered.mgf1149	-1	MONA.mgf	2233.96				7	0	1.15125	516.489	0	CCMSLIB00004694039
419	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.745291	0	0	215400.0	586031.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf419	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3068.26				11	0	0.912018	296.331	0	CCMSLIB00005722214
826	spectra_filtered.mgf	*..*		:5704	17703	-1	0	281.247	1	0.744869	0	0	1011200.0	352907.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf826	-1	MASSBANK.mgf	3496.89				8	0	0.98349	280.264	0	CCMSLIB00005731255
1233	spectra_filtered.mgf	*..*		:14635	14635	-1	0	776.559	1	0.744164	0	0	447809.0	1427110.0	PE(P-18:0/22:6); [M+H]+ C45H79N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1233	-1	PNNL-LIPIDS-POSITIVE.mgf	0.785969				10	0	0.000610352	776.56	0	CCMSLIB00010083437
1250	spectra_filtered.mgf	*..*		:1217	1217	-1	0	770.57	1	0.743329	0	0	2000430.0	1069820.0	PE(18:0/20:3); [M+H]+ C43H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1250	-1	PNNL-LIPIDS-POSITIVE.mgf	0.237623				12	0	0.000183105	770.57	0	CCMSLIB00010056479
267	spectra_filtered.mgf	*..*		:3552	3505	-1	0	295.227	1	0.742344	0	0	744916.0	9010320.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf267	-1	GNPS-NIST14-MATCHES.mgf	3333.37				9	0	0.9841	294.243	0	CCMSLIB00003137992
478	spectra_filtered.mgf	*..*		:2387	4488	-1	0	307.262	1	0.742275	0	0	543562.0	895473.0	Spectral Match to 15-HEDE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf478	-1	GNPS-NIST14-MATCHES.mgf	3360.92				8	0	1.03268	308.295	0	CCMSLIB00003138975
354	spectra_filtered.mgf	*..*		:2687	4532	-1	0	275.201	1	0.740105	0	0	331150.0	212546.0	Spectral Match to 9-OxoOTrE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf354	-1	GNPS-NIST14-MATCHES.mgf	3748.59				7	0	1.03162	276.233	0	CCMSLIB00003139019
139	spectra_filtered.mgf	*..*		:3329	1662	-1	0	293.211	1	0.739789	0	0	379688.0	822170.0	Spectral Match to 9(S)-HpOTrE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf139	-1	GNPS-NIST14-MATCHES.mgf	3355.66				10	0	0.983917	292.227	0	CCMSLIB00003136149
587	spectra_filtered.mgf	*..*		:2900	3343	-1	0	391.284	1	0.739715	0	0	593570.0	165114.0	Spectral Match to Bis(2-ethylhexyl) phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf587	-1	GNPS-NIST14-MATCHES.mgf	2729.77				6	0	1.06812	392.352	0	CCMSLIB00003137830
1749	spectra_filtered.mgf	*..*		:1043	2644	-1	0	1013.7	1	0.738624	0	0	431390.0	1850960.0	Val-CA 2M-H	BILELIB19	temp/spectra_filtered.mgf1749	-1	BILELIB19.mgf	1625.62				8	0	1.64789	1012.05	0	CCMSLIB00006583093
812	spectra_filtered.mgf	*..*		:1406	4504	-1	0	552.197	1	0.737388	0	0	514612.0	156605.0	Contaminant vial septum ThermoFisher C5000-44B M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf812	-1	GNPS-LIBRARY.mgf	3584.43				10	0	1.97931	554.176	0	CCMSLIB00005435829
288	spectra_filtered.mgf	*..*		:2536	2278	-1	0	283.263	1	0.737128	0	0	214676.0	1384170.0	Spectral Match to Elaidic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf288	-1	GNPS-NIST14-MATCHES.mgf	7047.97				8	0	1.99643	281.267	0	CCMSLIB00003136765
969	spectra_filtered.mgf	*..*		:17695	17695	-1	0	520.34	1	0.736525	0	0	49124.2	477358.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf969	-1	PNNL-LIPIDS-POSITIVE.mgf	3773.61				6	0	1.96356	518.376	0	CCMSLIB00010089099
67	spectra_filtered.mgf	*..*		:17514	117953	-1	0	269.143	1	0.736409	0	0	177.902	284056.0	5-imino-4-[(3-methylbutyl)amino]-6H,7H,8H-5lambda6-thiopyrano[3,2-d]pyrimidin-5-one [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf67	-1	MSNLIB-POSITIVE.mgf	3681.82				6	0	0.990936	268.152	0	CCMSLIB00012767736
217	spectra_filtered.mgf	*..*		:19707	38170	-1	0	417.119	1	0.735546	0	0	157.192	2315400.0	2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one [M-H]-	MONA	temp/spectra_filtered.mgf217	-1	MONA.mgf	2638.54				6	0	1.10059	418.22	0	CCMSLIB00004710770
565	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.735535	0	0	215400.0	714005.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf565	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3313.53				12	0	0.984924	296.258	0	CCMSLIB00005722214
746	spectra_filtered.mgf	*..*		:81	81	-1	0	350.342	1	0.732705	0	0	18750.6	75651.4	pentan-1-amine_(9E,12E)-octadeca-9,12-dienoyl chloride [CCS=207.54954528808594] [M+H]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf746	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	1.21951				6	0	0.000427246	350.342	0	CCMSLIB00016211564
523	spectra_filtered.mgf	*..*		:38116	138555	-1	0	270.243	1	0.732702	0	0	272.039	476951.0	AKOS014447771 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf523	-1	MSNLIB-POSITIVE.mgf	7325.09				6	0	1.97955	268.263	0	CCMSLIB00012806437
489	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.731424	0	0	476.055	39473900.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf489	-1	MONA.mgf	3496.56				9	0	0.983398	280.264	0	CCMSLIB00000567955
765	spectra_filtered.mgf	*..*		:5170	5170	-1	0	281.247	1	0.730775	0	0	412.032	477518.0	MoNA:790537 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf765	-1	MONA.mgf	3496.89				6	0	0.98349	280.264	0	CCMSLIB00000567919
336	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.730617	0	0	172200.0	1532630.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf336	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.75239				10	0	0.000457764	261.222	0	CCMSLIB00005722220
1655	spectra_filtered.mgf	*..*		:15048	33511	-1	0	607.272	1	0.729096	0	0	84.9516	6279570.0	OUABAIN [M+Na]+	MONA	temp/spectra_filtered.mgf1655	-1	MONA.mgf	194.984				8	0	0.118408	607.39	0	CCMSLIB00004706111
583	spectra_filtered.mgf	*..*		:4467	510	-1	0	281.247	0	0.727698	0	0	1270480.0	67582.4	Linoleic acid M+H	LEAFBOT	temp/spectra_filtered.mgf583	-1	LEAFBOT.mgf	464.523				6	0	0.130646	281.116	0	CCMSLIB00011428767
1450	spectra_filtered.mgf	*..*		:15048	33511	-1	0	607.272	1	0.726243	0	0	84.9516	663053.0	OUABAIN [M+Na]+	MONA	temp/spectra_filtered.mgf1450	-1	MONA.mgf	196.994				9	0	0.119629	607.392	0	CCMSLIB00004706111
1116	spectra_filtered.mgf	*..*		:29517	29517	-1	0	824.617	1	0.725614	0	0	307655.0	1211560.0	PC(19:0/20:4); [M+H]+ C47H87N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1116	-1	PNNL-LIPIDS-POSITIVE.mgf	13.1009				6	0	0.0108032	824.628	0	CCMSLIB00010100921
1714	spectra_filtered.mgf	*..*		:2017	4808	-1	0	610.184	1	0.724388	0	0	655214.0	544397.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1714	-1	GNPS-LIBRARY.mgf	3276.2				13	0	1.99908	612.183	0	CCMSLIB00005436263
1366	spectra_filtered.mgf	*..*		:9694	9694	-1	0	395.145	1	0.723616	0	0	80666.7	275407.0	F-15599 [CCS=200.2311248779297] [M+H]+	GNPS-ION-MOBILITY-LIBRARY	temp/spectra_filtered.mgf1366	-1	GNPS-ION-MOBILITY-LIBRARY.mgf	1966.7				7	0	0.77713	394.368	0	CCMSLIB00016221177
1898	spectra_filtered.mgf	*..*		:14315	14315	-1	0	810.755	1	0.721047	0	0	154421.0	372723.0	TG(15:0/16:0/16:0); [M+NH4]+ C50H100N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1898	-1	PNNL-LIPIDS-POSITIVE.mgf	0.150564				8	0	0.00012207	810.755	0	CCMSLIB00010082781
505	spectra_filtered.mgf	*..*		:1869	1944	-1	0	304.26	1	0.720787	0	0	19058.8	613390.0	Spectral Match to Arachidonoyl amide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf505	-1	GNPS-NIST14-MATCHES.mgf	11.2337				11	0	0.00341797	304.263	0	CCMSLIB00003136431
421	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.719865	0	0	172200.0	1093620.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf421	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.10287				10	0	0.000549316	261.221	0	CCMSLIB00005722220
189	spectra_filtered.mgf	*..*		:1	586	-1	0	316.249	1	0.719764	0	0	1273310.0	495440.0	Nephrosteranic acid [M+NH4]	LDB_POSITIVE	temp/spectra_filtered.mgf189	-1	LDB_POSITIVE.mgf	2999.56				12	0	0.948608	315.3	0	CCMSLIB00005720014
62	spectra_filtered.mgf	*..*		:4479	55603	-1	0	225.087	1	0.719687	0	0	312.9	257247.0	3-HYDROXYKYNURENINE M+H	MONA	temp/spectra_filtered.mgf62	-1	MONA.mgf	4269.11				6	0	0.960922	224.126	0	CCMSLIB00006684632
1529	spectra_filtered.mgf	*..*		:1837	3844	-1	0	981.639	1	0.718342	0	0	171840.0	701130.0	Ser-DCA 2M+Na	BILELIB19	temp/spectra_filtered.mgf1529	-1	BILELIB19.mgf	371.879				6	0	0.365051	982.004	0	CCMSLIB00006584311
