row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260624_CVOL_Darleen_A549_110626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_B_120626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PS100_20260626090336.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_QC_01.mzML Peak area,20260624_CVOL_Darleen_QC_02.mzML Peak area,20260624_CVOL_Darleen_QC_03.mzML Peak area,20260624_CVOL_Darleen_QC_04.mzML Peak area,20260624_CVOL_Darleen_QC_05.mzML Peak area,20260624_CVOL_Darleen_QC_06.mzML Peak area,20260624_CVOL_Darleen_QC_07.mzML Peak area,20260624_CVOL_Darleen_QC_08.mzML Peak area,20260624_CVOL_Darleen_QC_09.mzML Peak area,20260624_CVOL_Darleen_bk.mzML Peak area,20260624_CVOL_Darleen_mock.mzML Peak area,20260624_CVOL_bk_mapp_pre_04.mzML Peak area,Unnamed: 55
514,503.382303259234,1.9862744,height,,,,,,,,,,,3285159.5,3450620.8,3782595.0,5756519.0,3112063.2,3130330.5,2766252.2,1226207.1,3170136.0,1319441.6,6074014.0,6168110.5,0.0,6266030.5,4096906.0,2290842.5,3653300.2,1480841.9,10292407.0,2653086.8,0.0,5033275.5,2038167.9,2057651.6,3379345.2,3898357.0,1292609.2,2226792.2,1533143.1,0.0,4300163.5,4595753.5,4285685.0,4281041.5,4226960.5,4422404.0,4164996.0,3844946.8,3945243.5,0.0,2723790.8,0.0,
515,277.2169402504495,1.9889331,height,,,,,,,,,,,2641259.0,3600909.0,4510408.5,4832103.5,4459486.0,2515511.5,3764809.8,1786077.4,3836172.5,2067894.1,6118440.0,3918120.5,1934776.9,6105013.5,4016277.2,2807026.5,4828889.0,1827241.1,10875268.0,2863640.8,0.0,3856140.5,2775564.0,2445282.0,3825196.5,4906995.5,1688849.2,2981221.2,1852870.5,0.0,3764668.2,4187231.5,3862849.8,3639180.5,3798990.8,3925376.8,3918327.2,3526106.2,4012419.2,1108036.0,4169342.8,0.0,
516,295.24639153889245,1.9889868,height,,,,,,,,,,,3252168.5,3877104.0,4904436.0,5356120.0,5021673.5,2646459.0,4033762.2,2149768.2,4564003.0,2282958.5,6547925.5,4779294.5,2205363.8,6321466.0,4392296.5,3075992.0,5023129.0,2192539.2,11300021.0,3252889.8,0.0,4606071.0,3177457.0,2748302.0,4345796.0,5044335.0,2094412.9,3585299.0,2484245.8,0.0,4508719.5,4539733.0,4281752.5,4075810.0,4202133.5,4268031.5,4289559.5,3885366.2,4265546.0,1459009.8,4509252.5,0.0,
517,460.26953804050856,1.9461107,height,,,,,,,,,,,5013353.5,11855076.0,7050564.5,5072079.5,15066388.0,5353523.0,10416363.0,9240777.0,11132458.0,17616056.0,8942911.0,3883079.2,7135317.0,8896130.0,11976131.0,6115359.5,6316444.5,6699339.0,3910492.8,5596713.5,0.0,18061064.0,13509979.0,6208188.0,12438524.0,7090788.0,16007060.0,6888451.0,4573799.0,7402738.0,23330300.0,6289518.0,26963874.0,4648310.0,5243247.5,5694374.0,6525235.0,6770727.0,7382837.5,6427995.0,20051920.0,0.0,
518,294.2430839524412,1.9899381,height,,,,,,,,,,,15890537.0,19768914.0,24560554.0,27891064.0,25156336.0,14434253.0,21574092.0,10895973.0,23214122.0,11899999.0,33655400.0,24338002.0,11268310.0,32582948.0,23801974.0,16270996.0,26147466.0,11710381.0,57859356.0,16297731.0,0.0,21642030.0,15863882.0,13785908.0,22625902.0,26613750.0,10696758.0,18054382.0,12590288.0,5258941.5,22096748.0,22136440.0,22344788.0,21204790.0,21613160.0,21710154.0,21554420.0,20596780.0,22158600.0,6857550.5,23264010.0,0.0,
519,341.316321420327,1.9683943,height,,,,,,,,,,,4020372.8,5507642.5,7311617.0,6545432.5,8414969.0,5231800.0,7142868.5,2480883.8,7317108.0,3396778.0,14448675.0,4940070.0,3604402.8,10219527.0,8985484.0,4474712.5,6853966.5,3517207.8,15848981.0,3358456.5,0.0,5909335.5,6187358.5,4062923.2,8955402.0,6255686.0,3620455.5,4979434.5,3272698.8,2093771.6,4682774.0,4476931.0,4666009.5,4818592.0,4682637.0,5812679.5,6833659.5,7641654.0,7415343.0,1466171.8,4473738.5,0.0,
520,243.21088617878573,1.9952021,height,,,,,,,,,,,3454577.8,3657105.8,4419663.0,2501780.2,5308132.5,2195569.2,4351281.0,6182777.5,4580673.5,5958508.5,3285257.5,3493906.0,4952533.5,3363308.2,3775516.8,4290187.0,4110428.8,5617511.0,1810654.6,4272396.5,0.0,1511523.6,3856272.2,3124851.0,3827966.5,4084638.2,4732428.5,5486814.5,7963484.5,5758623.0,4122365.2,4228326.0,4134036.2,3939232.2,4270042.0,4060455.8,4180133.5,3957898.2,4208216.0,6583488.0,4702077.0,0.0,
521,481.4002290653801,1.9981489,height,,,,,,,,,,,0.0,0.0,1496061.5,2063382.5,1327706.2,1147230.5,1229958.8,0.0,1406347.5,0.0,4342455.0,2072314.0,0.0,3628470.8,2055177.2,0.0,1697438.6,0.0,8028080.5,0.0,0.0,1946245.9,0.0,0.0,1905658.6,1771548.8,0.0,0.0,0.0,0.0,1598379.9,1708532.6,1563159.6,1579866.0,1727180.8,1548035.9,1636340.0,1616831.2,1559155.8,0.0,1204802.8,0.0,
522,555.4889749342241,1.9966075,height,,,,,,,,,,,2510490.0,2827066.2,4456121.5,1623696.9,6203283.5,1590314.9,5569128.5,9834154.0,6327314.0,9250756.0,2431192.8,2211408.5,6982101.0,2951371.2,4618583.5,5333553.5,4735137.0,9150011.0,0.0,3991059.0,0.0,0.0,5347433.5,3118930.0,5311465.0,4220962.0,6803417.5,7473912.5,17767228.0,9952969.0,4238418.5,4560393.5,4174539.5,4008058.5,4175025.2,3916766.2,4260315.0,4239939.0,3978619.0,11428649.0,6278538.0,0.0,
523,279.2510792638369,1.9976724,height,,,,,,,,,,,22181188.0,23290604.0,28276040.0,16541040.0,33133388.0,15675150.0,27812422.0,39200456.0,28776978.0,39355370.0,20278794.0,22647686.0,31630286.0,20399790.0,24692732.0,28218404.0,26474088.0,36651532.0,10751244.0,26411762.0,0.0,8967593.0,25276798.0,21116886.0,24961516.0,25883080.0,31126232.0,34857090.0,54437644.0,38638800.0,26824226.0,28307882.0,27439382.0,26532876.0,28454812.0,26442258.0,26250490.0,26045614.0,27521940.0,43372500.0,30055486.0,0.0,
524,261.2214332010292,1.9969553,height,,,,,,,,,,,15637026.0,17317870.0,21359146.0,12771865.0,24921404.0,11171034.0,20676156.0,29266338.0,21412770.0,29250600.0,15576673.0,16524903.0,24294948.0,15841187.0,18145788.0,20883248.0,19883806.0,27346294.0,9066668.0,19532302.0,0.0,7142404.0,18591610.0,15219017.0,18785334.0,19505818.0,23093004.0,26487214.0,38801720.0,28034570.0,20120488.0,20560802.0,20233404.0,18938832.0,21192610.0,19565216.0,19571694.0,19366210.0,20473812.0,31779850.0,22771902.0,0.0,
525,278.24815868108203,1.9969553,height,,,,,,,,,,,111248920.0,118638780.0,144145580.0,86719050.0,171798830.0,77808056.0,140529500.0,197886430.0,146940300.0,199677820.0,102914120.0,117927550.0,163306820.0,104302820.0,125684150.0,144350180.0,135520700.0,185471570.0,53287724.0,135719950.0,0.0,48185284.0,128191850.0,108944590.0,129718720.0,134143400.0,159792400.0,178079460.0,277603620.0,194007790.0,138388220.0,142487630.0,140964030.0,136951170.0,145588240.0,133351510.0,137155800.0,133704420.0,141620780.0,219248560.0,155664140.0,0.0,
526,402.3942838904931,1.9998766,height,,,,,,,,,,,2368827.0,1687875.9,1696343.1,1685173.6,3317631.2,1607808.2,1167263.6,2553327.8,4000123.0,2977798.2,1679839.6,2094380.5,4968442.0,5193831.5,2682996.2,0.0,0.0,0.0,0.0,0.0,0.0,1902489.9,1777931.1,2160830.2,1660559.5,1426886.2,1248368.9,3841028.2,4434575.5,3612325.0,2576061.8,2466214.5,2388350.8,2380042.2,2396543.2,2282681.5,2199737.5,2299201.2,2105910.2,0.0,1869166.1,0.0,
527,473.2649426382639,1.9948685,height,,,,,,,,,,,0.0,2364152.0,1515711.8,0.0,3072727.8,1123265.6,2319815.0,2569703.2,2381283.8,3961120.8,1921447.5,0.0,1615727.4,2042183.8,2833682.0,1427964.6,1631254.2,1465340.2,0.0,0.0,0.0,4300478.0,2891346.5,1293259.8,3358747.8,1565566.2,3354686.0,1566343.6,2182573.0,1661571.9,7064664.0,1815292.0,7779177.0,1329410.4,1278948.9,1125279.9,1223105.0,1452820.6,1332194.0,2115105.5,3656233.0,0.0,
528,607.5050716190586,2.0266652,height,,,,,,,,,,,8187764.0,6740531.0,4744499.5,5479374.5,2702647.8,4760445.5,1516001.9,1869649.9,2052528.4,2670608.5,1883231.8,8001669.0,2334822.0,1508439.8,2031224.1,4191377.2,3004013.2,3223992.8,2168101.0,7917850.0,0.0,3655035.0,1518611.1,5787577.5,1977045.6,2806538.2,3513123.0,2498960.2,4226828.5,1300828.2,6883393.0,7203165.0,6551541.5,7038702.5,6459527.5,6565487.5,6652561.0,6444768.0,5932607.5,4900269.5,3870629.8,0.0,
529,659.521042613391,2.0389183,height,,,,,,,,,,,58077536.0,41507584.0,6865016.5,43887876.0,0.0,46231830.0,0.0,0.0,0.0,0.0,1462014.2,74108840.0,0.0,0.0,0.0,5789672.0,2197370.2,2120728.8,4623963.0,33753908.0,0.0,69741130.0,0.0,23554540.0,0.0,2342325.2,3042891.5,0.0,1837091.4,0.0,21582508.0,22722598.0,21064818.0,18303874.0,19895346.0,18123434.0,18661622.0,17617808.0,16283742.0,4718131.0,3228986.2,0.0,
530,125.0963112630904,2.0433085,height,,,,,,,,,,,11160125.0,9642958.0,3716526.2,9445640.0,1606858.6,9794980.0,0.0,0.0,0.0,1394964.2,1505954.0,14610233.0,1561857.9,0.0,1311051.0,3471185.2,1958704.9,1692478.0,2607552.5,7980469.0,0.0,13359826.0,0.0,6402323.0,0.0,2050206.6,2186565.0,1137232.0,1685949.0,0.0,6685822.5,6333548.0,6091676.0,6390023.0,6053031.0,5877807.5,6039000.0,6117507.0,5866562.0,2459900.5,2416780.5,0.0,
531,530.3484213678926,2.042232,height,,,,,,,,,,,2328049.2,2246727.0,6261614.0,2291594.8,3190902.2,3377584.5,5159622.0,2740609.5,4985114.0,4162194.5,4897630.5,1922013.5,8653994.0,4897317.0,5598687.0,0.0,0.0,0.0,0.0,0.0,0.0,1238505.9,3045748.2,1536793.6,1772843.4,4845420.5,1502574.9,5187245.0,3167193.0,7883103.5,1932833.5,1983214.4,1928127.1,1923795.9,1829358.2,2202652.0,2657746.2,3041233.2,3011174.8,0.0,4898533.5,0.0,
532,172.13327568994137,2.0444517,height,,,,,,,,,,,165175330.0,138560880.0,53716748.0,141253380.0,26221294.0,145504370.0,11936964.0,12146825.0,14659204.0,20431362.0,23823178.0,205552750.0,19814844.0,15422560.0,19455556.0,50944564.0,31147456.0,26023366.0,42305670.0,123149496.0,0.0,194499310.0,12341841.0,96520150.0,14297465.0,31191770.0,32933176.0,18979880.0,25431930.0,10196841.0,100077576.0,92662030.0,95352264.0,95925180.0,91473864.0,87290180.0,89295460.0,91485810.0,86438440.0,34241710.0,37247436.0,0.0,
533,155.10675331305742,2.044481,height,,,,,,,,,,,44020732.0,37730024.0,13984618.0,38313920.0,6543375.5,38184772.0,3033830.8,3083784.2,3792580.2,5355447.0,5914519.0,55152476.0,5041332.0,4058442.2,4803561.0,13197802.0,7947932.5,6431266.5,11095231.0,32850078.0,0.0,53470470.0,3091735.5,25402098.0,3400698.5,8115209.0,8287301.0,4968965.5,6000499.0,2461388.2,26777196.0,24559656.0,24709852.0,24505034.0,23978902.0,22829168.0,22800024.0,23492270.0,22439316.0,8730722.0,9712874.0,0.0,
534,188.12824466186996,2.0451875,height,,,,,,,,,,,73891810.0,61909156.0,22605074.0,64624790.0,9828724.0,65085816.0,4119256.2,5027387.5,5508886.5,8619917.0,9358285.0,90832610.0,8067724.0,5976078.5,7237080.0,22333714.0,12259531.0,10559323.0,17473826.0,54402950.0,0.0,87522344.0,4712949.0,43545172.0,5241875.0,12687048.0,14145786.0,7215901.0,10144431.0,3988317.8,44240068.0,41600116.0,42414140.0,41587084.0,40444988.0,39021932.0,39582196.0,39882620.0,37599640.0,14981210.0,16159213.0,0.0,
535,210.1102838138984,2.0552344,height,,,,,,,,,,,7122745.5,5106115.0,2536232.2,4762897.5,0.0,5653826.5,0.0,0.0,0.0,1186465.8,0.0,7040458.0,1318613.0,0.0,0.0,2814166.8,1271827.6,1636087.2,0.0,5618485.5,0.0,5600004.5,0.0,4954367.5,0.0,1523651.8,2028124.2,0.0,1506908.5,0.0,3787350.0,4037892.8,4005666.0,3966339.0,4185787.2,4013336.5,3864118.2,3249730.8,3299936.2,2404198.5,1722842.9,0.0,
536,306.2402846411192,2.0569067,height,,,,,,,,,,,10001499.0,7569667.5,3704158.8,7064993.0,1696755.8,7816826.5,0.0,1427334.9,1311589.6,1887151.6,1130411.8,10347882.0,1932256.8,0.0,1308750.8,4070596.5,2130440.0,2465601.0,1785915.1,8111629.0,0.0,8165684.5,0.0,7094347.5,0.0,2143329.5,3088583.2,1752910.5,2196948.2,1116399.6,5269096.5,5669546.5,5632626.0,6209788.5,5978216.0,5913116.5,5625139.0,4818275.0,5349224.0,3502757.0,2466280.8,0.0,
537,353.2493403494428,2.0494263,height,,,,,,,,,,,12859172.0,10004484.0,4541203.5,9874067.0,2207563.5,9898265.0,0.0,1593064.4,1403676.1,2811328.8,1287858.9,13596730.0,2423201.8,0.0,1488477.5,4965508.5,2628011.0,3382715.8,1891223.0,12589022.0,0.0,10466092.0,1346489.9,8722003.0,0.0,2628083.0,3816711.0,1995069.4,4685969.0,0.0,6757140.5,7047442.5,6949168.5,7776591.5,7664434.5,7451155.0,7789290.0,6167165.0,6296863.0,4730147.5,3188537.2,0.0,
538,352.2459140260311,2.0477798,height,,,,,,,,,,,65595650.0,63003136.0,23055330.0,46794330.0,10415086.0,52873732.0,4958479.0,8023395.0,6954673.0,12062480.0,6577775.5,73477970.0,12383847.0,5016039.5,7675105.0,26161148.0,13025167.0,16263047.0,8970512.0,53708760.0,0.0,51160084.0,6376990.0,46694236.0,5222460.0,13360308.0,19208330.0,9936942.0,15719134.0,7063413.0,35325812.0,36349396.0,36130140.0,38654396.0,37079204.0,38100108.0,37459430.0,34763788.0,33082340.0,23721852.0,16114846.0,0.0,
539,583.5050022672534,2.0639424,height,,,,,,,,,,,11578142.0,8783649.0,4277222.5,9768003.0,1954045.6,9618159.0,0.0,1350338.4,1264685.4,1756578.0,1459682.2,12290317.0,2033643.0,0.0,1392538.0,4710541.5,2655661.0,2705701.8,2577460.8,9532795.0,0.0,9782957.0,0.0,7808911.0,0.0,2458371.0,3185325.0,1606147.5,2848896.8,1060967.9,6805479.0,7758118.5,7438316.5,7543558.0,7263961.0,7395806.5,7536974.0,6075727.0,7187252.0,3861013.2,3149812.0,0.0,
540,502.3167916081247,2.064059,height,,,,,,,,,,,6275936.5,4950085.5,9738507.0,6273252.0,5174921.0,6373925.5,6648946.5,6202271.5,8584342.0,7629844.5,5919683.0,6535088.0,11687257.0,7713007.5,9527798.0,0.0,0.0,0.0,0.0,0.0,0.0,2772405.8,3536022.2,2738920.8,3121373.5,8929394.0,2674759.5,10018035.0,10702125.0,13278454.0,5096683.0,5263557.0,5128402.0,4761699.0,5174839.5,5018850.5,5379382.0,5060551.0,5285926.0,0.0,12192156.0,0.0,
541,531.4889015841297,2.0645256,height,,,,,,,,,,,3105377.8,3107019.0,4918960.0,2397734.8,6542386.5,2038262.1,5845953.0,8568861.0,6092124.0,7934098.5,3143411.8,2821713.5,6928026.0,3870183.0,5027817.5,5514789.5,5032001.0,7938346.0,1619536.0,4185748.5,0.0,0.0,5434429.0,3552961.0,5592840.0,4753521.5,6560853.0,7034688.5,13134304.0,8884652.0,3851848.8,4622679.5,4130199.0,4527845.5,4404440.5,4550124.0,4881371.0,4260380.5,4843697.0,8463865.0,5886500.0,0.0,
542,485.29008875462847,2.0645754,height,,,,,,,,,,,8962303.0,7079611.0,13242990.0,9468227.0,7057039.5,9065538.0,9451060.0,7988946.0,11091253.0,11109138.0,7768352.0,9436091.0,15022726.0,10516260.0,11905242.0,0.0,0.0,0.0,0.0,0.0,0.0,3864467.5,4773423.0,3892947.2,3913501.0,12186510.0,3349800.8,13957327.0,13061277.0,17653452.0,6946886.0,7198587.0,7075031.5,6713111.5,6695785.0,7404100.5,7110631.5,7570748.5,7678990.5,0.0,16633311.0,0.0,
543,507.2722851442495,2.0668871,height,,,,,,,,,,,5176642.5,3525907.0,5663413.5,3939999.5,2808989.5,4998808.0,3488993.5,4484657.0,4746721.5,5718658.5,1791265.6,4287751.0,8484501.0,2807450.0,4101189.5,0.0,0.0,0.0,0.0,0.0,0.0,1553895.2,2249459.0,2364009.8,1322937.5,4552145.0,2149324.8,6355022.0,5569638.5,10535776.0,2822251.8,3245563.2,2940552.5,3075760.8,3032670.5,3185037.5,3439041.2,3061164.2,3301531.2,0.0,6514352.0,0.0,
544,336.2508538782456,2.0583673,height,,,,,,,,,,,7377197.5,8654131.0,7659924.5,9852837.0,12402424.0,5142333.0,9280000.0,4292343.0,8958211.0,5503802.5,6178210.5,8901924.0,4640361.5,7100487.5,9996762.0,8357723.0,10879331.0,6259269.0,7162663.5,7027978.0,0.0,8036049.5,5833529.0,5765640.5,8178017.5,7654888.0,4776295.0,8478303.0,7114296.5,3045174.2,7682649.5,7875091.5,7578484.5,7782996.5,7589406.5,7989707.0,8800478.0,7770918.0,7902471.0,3020271.0,8546510.0,0.0,
545,437.1936177822623,2.0642977,height,,,,,,,,,,,4160116.0,7913437.5,2375024.5,2587495.5,5999343.5,2567588.0,3492918.2,5209789.0,4063167.5,8918967.0,1748038.8,3160396.5,2739110.8,2338696.0,3781671.8,2924189.5,2398970.5,3151431.8,0.0,3558725.0,0.0,16981236.0,4608753.5,3435327.0,4049583.8,2497547.2,8091887.0,3198335.0,3182511.5,3811648.5,16416928.0,4030437.0,11849513.0,3009218.2,2779140.0,2811815.8,2926401.2,2594092.5,2823412.2,5798726.5,5512814.0,0.0,
546,453.1675001716173,2.0769577,height,,,,,,,,,,,1190465.6,2350155.2,0.0,0.0,1737495.9,0.0,0.0,2434403.0,1491594.2,3464762.8,0.0,0.0,1236617.8,0.0,0.0,0.0,0.0,1239640.2,0.0,1206174.1,0.0,4723040.5,1788405.9,1217580.1,0.0,0.0,3591634.0,0.0,0.0,1844089.2,4740279.0,0.0,3921246.5,0.0,0.0,0.0,0.0,0.0,0.0,2461864.8,1850252.0,0.0,
547,508.2754284827662,2.0646777,height,,,,,,,,,,,1702552.6,0.0,1874131.5,0.0,0.0,1608603.1,0.0,1414553.5,1625773.0,1894170.6,0.0,1332313.6,2687170.5,0.0,1286504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451342.6,0.0,2066874.6,1790184.4,3435256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106251.4,0.0,0.0,2175920.8,0.0,
548,270.3153885805359,2.084859,height,,,,,,,,,,,1612477.5,1579443.8,1925697.1,1572647.2,2271627.5,1129728.8,1932823.1,2343699.2,2623647.8,2388319.5,1267356.2,1717622.2,2035734.2,1963001.2,1914660.1,1928482.4,1959748.9,2775111.2,1251722.4,1939664.5,0.0,0.0,2083055.2,1985236.2,2347521.0,1918251.6,2572287.2,2309326.0,4790709.0,2317910.8,2273477.0,2289865.8,2302448.0,2290873.2,2092479.1,2123940.0,1858924.5,2286429.0,2347662.2,3039922.5,1736589.4,0.0,
549,321.2593649137651,2.0788028,height,,,,,,,,,,,3017529.8,3672742.8,2859609.5,3895786.2,5305150.5,1741435.8,3378000.2,2591155.8,3954701.5,3023242.5,3391429.5,3365208.8,2332103.8,4460309.5,3543570.0,2400798.0,3837477.2,2066383.4,3599682.8,1997418.4,0.0,3628169.0,3286273.8,3203468.8,4722623.0,2630463.5,2778902.8,3353927.0,4648836.5,1873972.8,3499967.0,3474550.2,3964124.5,3608921.0,3546352.0,3573157.5,3861057.2,3639625.2,3800767.8,1797371.1,2683485.8,0.0,
550,507.4888614308514,2.0893598,height,,,,,,,,,,,54109200.0,53126524.0,67296610.0,46022590.0,77567630.0,39759664.0,72663560.0,76218590.0,66691870.0,80970090.0,46432320.0,50849010.0,74406430.0,49996204.0,60984444.0,63995496.0,65386744.0,76743190.0,29491214.0,51521900.0,0.0,30067256.0,58583708.0,56501692.0,67683510.0,59048450.0,63729770.0,66287972.0,101626850.0,83038230.0,57967964.0,58664636.0,63135428.0,60113960.0,57362756.0,57769850.0,65186930.0,58267070.0,58213436.0,93054460.0,76250920.0,0.0,
551,254.2479920475797,2.0905647,height,,,,,,,,,,,560679600.0,550915100.0,622424770.0,561543900.0,717274500.0,420669000.0,615801660.0,651478100.0,614562600.0,709295700.0,467975230.0,567318400.0,595791740.0,483130430.0,534820100.0,583441200.0,635844540.0,678191600.0,379241180.0,560401400.0,0.0,369467230.0,517571740.0,541497860.0,538140600.0,583832800.0,573071700.0,634386100.0,803152830.0,640970500.0,555920700.0,623217200.0,625157200.0,599530800.0,581957300.0,632340600.0,605339650.0,570534000.0,638819840.0,756763650.0,665845760.0,0.0,
552,219.2108930742957,2.0910423,height,,,,,,,,,,,7095822.5,7513860.0,8726305.0,7577372.0,10153596.0,5574144.0,9039359.0,9133262.0,8567746.0,9761018.0,6459486.0,8104881.5,8162889.0,6971630.5,7128017.5,8314680.5,9402642.0,8944553.0,4971884.5,7743514.0,0.0,5092418.0,7132330.5,7326478.0,7373462.5,8211398.5,8016775.5,9219286.0,10236511.0,8738416.0,7739381.5,8567897.0,8487525.0,8337329.5,7898786.0,8553763.0,8214579.5,7537868.0,8752528.0,10663882.0,9681982.0,0.0,
553,508.4921455994743,2.0888102,height,,,,,,,,,,,18811416.0,18599752.0,22976886.0,17922008.0,26885812.0,14440945.0,27351814.0,29867842.0,23476958.0,32183568.0,16699619.0,18613976.0,28171140.0,18580178.0,20567428.0,22532050.0,22747926.0,27820616.0,10217241.0,19443222.0,0.0,11221026.0,20784022.0,21311916.0,26155616.0,24259820.0,23960126.0,24756648.0,38883050.0,29962996.0,20649578.0,21063936.0,22214832.0,24676690.0,21629884.0,20700336.0,23478924.0,21841304.0,22089978.0,32924458.0,28015988.0,0.0,
554,312.32594663231055,2.1043968,height,,,,,,,,,,,4397912.0,5162139.0,4614787.5,6082600.0,6967914.0,2315909.8,5390554.0,3430889.2,4895296.0,4781950.5,3201313.8,4569351.5,3443305.2,3438436.8,4280060.5,4695191.0,6511125.5,4329924.5,3427587.8,3549008.2,0.0,3345312.2,4566318.5,4184729.2,4658061.0,4354192.0,3158125.2,6094283.0,5747733.0,2195788.5,4741620.5,4680135.0,4810014.0,4918946.0,4605429.0,5027910.0,4778589.5,5055525.0,5025301.0,2308719.8,4653886.5,0.0,
555,326.30531544860946,2.1347554,height,,,,,,,,,,,2956298.0,4063297.5,2957348.5,2699150.8,3346856.8,1882150.8,3059615.0,3154553.5,2878644.0,3283865.2,2292356.0,3089544.0,2483397.2,3620618.2,3585315.8,3068966.0,3234898.0,3308436.8,5963487.0,3040420.8,0.0,1949947.2,3164523.5,2398532.5,2551868.5,2791211.8,2763658.2,3238161.8,4694602.0,3270185.8,4018659.2,3274674.2,3403555.2,3254348.0,3265943.5,4399248.0,2839137.2,2846271.5,2851503.0,4184484.8,3645483.0,0.0,
556,342.3730442032193,2.1242306,height,,,,,,,,,,,14755509.0,11354738.0,13049389.0,12361234.0,23257040.0,11206905.0,7922091.0,12956752.0,21260420.0,20976312.0,12035071.0,15442537.0,24870488.0,25270832.0,16488499.0,0.0,0.0,0.0,0.0,0.0,0.0,11031375.0,11327528.0,11448008.0,10934609.0,9689768.0,7922051.5,21544324.0,26250196.0,18609586.0,13287043.0,13405779.0,13880597.0,13383282.0,12933089.0,12787376.0,14161861.0,15178648.0,14376762.0,0.0,12221687.0,0.0,
557,495.4887477484605,2.1402636,height,,,,,,,,,,,7810727.5,8771139.0,8750905.0,7164460.5,9325807.0,5733469.5,9136836.0,8856218.0,9617535.0,9485102.0,6600648.5,8309851.0,9340864.0,7389441.0,8428781.0,9420091.0,8968004.0,9829600.0,5303067.5,8488087.0,0.0,4901987.0,8188465.0,8100642.0,8509988.0,7245686.0,8428079.0,9172576.0,13130990.0,9930231.0,9047966.0,9321303.0,9575010.0,9541338.0,8552194.0,8307212.0,9435833.0,8874192.0,8864275.0,11513484.0,10077395.0,0.0,
558,242.2479457170853,2.1510196,height,,,,,,,,,,,62444896.0,69825010.0,64836420.0,65246816.0,76556056.0,51232970.0,66616120.0,78421096.0,68758376.0,75496696.0,54844692.0,71781440.0,60569216.0,63399724.0,59717376.0,68888930.0,70361630.0,70367700.0,56600416.0,67256390.0,0.0,46164508.0,60392228.0,61270868.0,60133840.0,65208224.0,61730108.0,76263930.0,88283220.0,65013710.0,75063400.0,75010200.0,74947560.0,73356330.0,71848030.0,67440856.0,68783736.0,69983790.0,72214100.0,87113430.0,71314230.0,0.0,
559,243.25117363899668,2.1532788,height,,,,,,,,,,,10679824.0,11865696.0,10679791.0,10706690.0,12389790.0,8908009.0,11335201.0,12369636.0,11128489.0,12444764.0,8850526.0,11570321.0,10160419.0,10425382.0,10037380.0,10634343.0,12488740.0,11452228.0,8916081.0,11415494.0,0.0,7391955.0,10452341.0,10009422.0,9660904.0,11073260.0,10155742.0,13180874.0,14579553.0,10146442.0,12252231.0,13360160.0,12034462.0,12090136.0,12060654.0,11153295.0,11005080.0,11960769.0,11627869.0,15009290.0,11301004.0,0.0,
