cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_treatment:GNPSGROUP:PS	ATTRIBUTE_treatment:GNPSGROUP:Untreated	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:nan	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.5	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:100.0	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.0	ATTRIBUTE_collection_dates:GNPSGROUP:nan	ATTRIBUTE_collection_dates:GNPSGROUP:110626.0	ATTRIBUTE_collection_dates:GNPSGROUP:180626.0	ATTRIBUTE_collection_dates:GNPSGROUP:210626.0	ATTRIBUTE_collection_dates:GNPSGROUP:160526.0	ATTRIBUTE_collection_dates:GNPSGROUP:190626.0	ATTRIBUTE_collection_dates:GNPSGROUP:120626.0	ATTRIBUTE_cell_type:GNPSGROUP:nan	ATTRIBUTE_cell_type:GNPSGROUP:A549	ATTRIBUTE_cell_type:GNPSGROUP:MDM	ATTRIBUTE_blood_donor:GNPSGROUP:nan	ATTRIBUTE_blood_donor:GNPSGROUP:A	ATTRIBUTE_blood_donor:GNPSGROUP:B	ATTRIBUTE_cell_type_treatment:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_Untreated	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_Untreated	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_Untreated_0	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_Untreated_0	component	#Scan#	Compound_Name
31	261.1309453511669	0.54292834	0	1927737.7416666665	1715520.2833333332	2843896.583333333	0	1216112.0166666666	2427146.0083333333	2843896.583333333	0	1863515.34	1708471.52	1983333.46	1541077.3199999998	2811165.2888888884	0.0	0	1851773.44	2200391.6133333333	0	3186369.34	1873728.18	0	2035519.3833333333	1298926.1333333333	2589976.1666666665	1819956.1	2132114.433333333	3097817.0	0	1989731.4666666668	2081307.3	955015.1333333332	1642837.1333333335	2589976.1666666665	945255.6666666666	2694656.533333333	974445.8	3289783.0666666664	3097817.0	814		
32	260.149375584036	0.54182416	0	1626157.0166666666	1684142.55	1707380.25	0	879280.6333333333	2431018.933333333	1707380.25	0	1924080.74	1033164.28	3045141.22	2222884.8600000003	816007.7555555556	1497451.0	0	2000795.413333333	1330396.34	0	902012.26	866291.9	0	1942463.45	1732157.0833333333	2654736.0	1309850.5833333333	1636128.0166666666	760024.5	0	1552249.8333333333	2332677.0666666664	424419.5	3039894.6666666665	2654736.0	611166.0333333333	2008535.1333333333	929287.1666666666	2342968.8666666667	760024.5	-1		
33	240.12065232845305	0.54750896	0	2439782.9916666667	2061661.125	2714145.7	0	1544091.558333333	2957352.5583333336	2714145.7	0	2476501.1	1520039.12	2934894.74	2892558.66	2163273.544444444	1712773.6	0	2310478.32	2376335.253333333	0	2873178.34	1363268.76	0	2578156.7666666666	1753661.7166666668	2888754.6333333333	2301409.216666667	2369660.533333333	2539536.7666666666	0	2722888.533333333	2433425.0	544428.1333333333	2962895.3000000003	2888754.6333333333	1278151.3	3324667.1333333333	1630898.2666666666	3108422.8000000003	2539536.7666666666	773		
34	564.3596467546867	0.5471685	0	488335.975	901436.25	692175.4	0	457371.93333333335	932400.2916666666	692175.4	0	937172.7	500610.38	1172969.44	547761.5	559749.8888888889	0.0	0	870250.84	518437.1	0	0.0	1007549.8	0	500939.9166666667	982511.7833333332	1384350.8	475732.0333333334	820360.7166666667	0.0	0	385469.6666666667	616410.1666666666	994931.7	970091.8666666668	1384350.8	0.0	951464.0666666668	449086.3666666667	1191635.066666667	0.0	133		
35	244.154408201892	0.5457172	0	7932661.916666667	8678466.666666666	7973961.55	0	6292418.708333333	10318709.875	7973961.55	0	9753254.9	6959479.459999999	11442513.84	9787057.3	5338245.422222222	9421576.0	0	9385082.733333332	7093404.753333333	0	5583582.5	5909574.46	0	9646874.333333334	8938459.833333334	9754745.333333334	6218449.5	8418473.5	6193177.766666667	0	8959790.666666666	10333958.0	5621421.0	12255498.666666666	9754745.333333334	3413456.5	9023442.5	7175006.666666667	9661940.333333334	6193177.766666667	16		
36	520.3332406218794	0.5423613	0	965143.8916666666	1049730.95	1063242.4833333334	0	735921.7000000001	1278953.1416666666	1063242.4833333334	0	1543745.22	1100711.66	1618941.6800000002	290383.88	865448.9777777778	0.0	0	1421132.8533333333	616064.0133333333	0	260037.32	1297770.84	0	1362637.1166666667	1343650.3	1693089.433333333	567650.6666666666	755811.6	433395.5333333334	0	1287623.1333333335	1437651.1	1172090.5333333334	1515210.066666667	1693089.433333333	0.0	1135301.3333333333	483973.1333333333	1027650.0666666668	433395.5333333334	133	36.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
37	123.05553171533708	0.54338294	0	757259.5416666666	1056896.3916666666	650469.7333333333	0	600296.5750000001	1213859.3583333334	650469.7333333333	0	1370557.62	1219871.66	720709.26	559881.6599999999	701954.2888888889	0.0	0	1103712.846666667	607799.7933333333	0	482916.04	780601.6799999999	0	1040790.5833333334	1068021.8	1300939.4666666666	473728.5	1045770.9833333334	0.0	0	722053.5	1359527.6666666667	1679132.8	456910.8	1300939.4666666666	0.0	947457.0	0.0	2091541.9666666668	0.0	-1		
38	208.0946211685016	0.54800993	0	1972572.0	2050196.741666667	2206670.083333333	0	1153298.6583333334	2869470.083333333	2206670.083333333	0	1876996.6	863904.3800000001	3500134.84	2297537.64	1940704.1666666667	1354040.6	0	2080345.2733333332	2020537.7533333332	0	3493267.5	270808.12	0	2515148.1333333333	1784853.8833333335	1801722.3333333333	1429995.8666666665	2315539.6	2611617.833333333	0	3176149.9333333336	1854146.3333333333	388811.8333333333	3180895.9333333336	1801722.3333333333	0.0	2859991.733333333	1048232.8666666668	3582846.333333333	2611617.833333333	16		
39	210.1102565198014	0.5485003	0	24520218.95833333	19590350.125	32763153.0	0	13423346.666666666	30687222.416666668	32763153.0	0	23683778.3	11902193.7	39006029.6	22877727.5	25774771.722222224	6584156.0	0	24864000.53333333	23529715.933333334	0	37241589.0	10469831.3	0	28087675.0	18330132.166666668	31484388.33333333	20952762.916666668	20850568.08333333	34041917.666666664	0	32498159.0	23677191.0	4812858.0	31847406.33333333	31484388.33333333	7162594.833333333	34742931.0	9219774.833333334	32481361.33333333	34041917.666666664	-1		
40	186.1126206867417	0.5493281	0	4243625.108333333	5335999.608333333	3443315.233333333	0	3419504.475	6160120.241666667	3443315.233333333	0	4484808.720000001	2924124.34	8431708.26	6444606.92	2093995.7	5343185.5	0	5280213.7733333325	3760812.093333333	0	2779146.62	2058682.74	0	5813904.283333334	5241982.866666666	4289294.566666666	2673345.933333333	5430016.35	2597335.9	0	6874151.566666666	4753657.0	2446538.9	8037426.833333333	4289294.566666666	1292346.9666666666	4054344.9	3064980.466666667	7795052.233333333	2597335.9	16		
41	370.20302781882094	0.54424155	0	0.0	172063.98333333334	474624.9166666667	0	172063.98333333334	0.0	474624.9166666667	0	0.0	0.0	0.0	412953.56	316416.6111111111	0.0	0	0.0	327501.1533333333	0	0.0	569549.9	0	0.0	0.0	0.0	0.0	344127.9666666667	949249.8333333334	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	688255.9333333333	0.0	949249.8333333334	-1		
42	232.09202222517663	0.5443405	0	457819.7333333333	0.0	1204951.2333333334	0	119348.81666666668	338470.9166666667	1204951.2333333334	0	291997.88	0.0	286437.16000000003	231051.5	964012.3888888888	0.0	0	192811.68	655424.6	0	1735222.3	0.0	0	238697.63333333333	0.0	486663.1333333333	676941.8333333334	0.0	1923239.3333333333	0	477395.26666666666	0.0	0.0	0.0	486663.1333333333	0.0	1353883.6666666667	0.0	0.0	1923239.3333333333	-1		
43	222.11010410574715	0.5533129	0	1981142.45	1562084.175	2228577.6333333333	0	1083153.375	2460073.25	2228577.6333333333	0	1520393.62	898690.3800000001	2505696.58	2063393.04	2198726.2444444443	1160781.0	0	1641593.5266666666	2084418.826666667	0	3035031.04	1154832.4	0	1989690.316666667	1228227.4666666666	1772132.066666667	1972594.5833333333	1895940.8833333333	2685023.2	0	2307016.7666666666	1672363.8666666665	0.0	2456454.933333333	1772132.066666667	1046783.4333333332	2898405.733333333	978813.3	2813068.466666667	2685023.2	-1		
44	188.1281859067193	0.55393875	0	11802407.208333334	11648681.2	12090789.833333334	0	7802953.158333334	15648135.25	12090789.833333334	0	11904906.3	6528251.94	23885985.84	14543650.2	7157504.222222222	5226290.5	0	14106381.36	9490805.3	0	8878593.0	5050172.7	0	15903134.25	11481993.65	15761651.0	7701680.166666667	11815368.75	8419928.666666666	0	18895423.83333333	12910844.666666666	3407317.8000000003	19556669.5	15761651.0	3656404.5	11746955.833333334	5252666.5	18378071.0	8419928.666666666	16	44.0	azelaic acid CollisionEnergy:102040
45	180.09938584161134	0.5547447	0	1391779.691666667	1185180.4083333334	1337674.8333333333	0	883846.8083333332	1693113.2916666667	1337674.8333333333	0	1856342.82	336821.48	578912.9	399059.9	2565987.188888889	0.0	0	924025.7333333332	1672612.28	0	3586217.74	1032559.2	0	1008645.9666666668	830325.5333333333	942185.6666666666	1774913.4166666667	1540035.2833333332	1733164.0	0	788622.6	1228669.3333333333	561369.1333333333	1099281.933333333	942185.6666666666	1021184.6666666666	2528642.1666666665	1164210.8333333333	1915859.7333333332	1733164.0	-1		
46	291.22776104993886	0.56152374	0	1868982.375	1922728.9833333332	1732639.1	0	2110803.55	1680907.808333333	1732639.1	0	2420783.76	2338041.98	1238916.9	2276646.6	1283479.9888888889	2973104.8	0	1999247.5466666664	1727177.18	0	833399.7	2071485.24	0	2028281.35	2111168.5166666666	1717338.0	1709683.4	1734289.45	1747940.2	0	1801360.7666666666	2255201.9333333336	2550075.833333333	1672261.2	1717338.0	1463686.9	1955679.9	2628090.7	840488.1999999998	1747940.2	523		
47	266.13634409918285	0.55795413	0	4858823.600000001	4678065.125	5991895.833333333	0	3350490.5	6186398.225000001	5991895.833333333	0	5399545.14	3642242.44	5769188.1	5034821.16	5335625.0	3144430.5	0	4936991.893333334	5089277.42	0	6796871.7	3436139.4	0	4984330.866666666	4365104.116666666	5986089.5	4733316.333333333	4991026.133333334	5997702.166666667	0	4656772.733333333	5311889.0	2606433.333333333	6123774.899999999	5986089.5	2538191.833333333	6928440.833333333	3600564.1	6381488.166666667	5997702.166666667	-1		
48	224.1259752719564	0.5575678	0	9048128.25	8191203.683333334	11098805.616666667	0	6208489.725000001	11030842.208333334	11098805.616666667	0	10136993.9	6703632.2	9689162.54	9106800.0	10041922.244444445	4904573.5	0	8843262.88	9387724.913333332	0	12506485.6	6549889.14	0	9093734.0	7481307.366666667	11066231.666666666	9002522.5	8901100.0	11131379.566666666	0	8794882.833333334	9392585.166666666	4950638.566666666	10011976.166666666	11066231.666666666	4809335.833333333	13195709.166666666	6279101.666666667	11523098.333333334	11131379.566666666	-1		
49	342.16999678700535	0.5577311	0	0.0	311487.98333333334	0.0	0	311487.98333333334	0.0	0.0	0	0.0	0.0	747571.1599999999	0.0	0.0	0.0	0	249190.38666666663	0.0	0	0.0	0.0	0	0.0	622975.9666666667	0.0	0.0	0.0	0.0	0	0.0	0.0	1245951.933333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1	49.0	Spegatrine
50	170.11767054325688	0.5580561	0	40619333.25	40202408.79166666	39140846.16666666	0	25763075.625	55058666.41666666	39140846.16666666	0	40694850.4	20588832.2	84062899.5	50102103.8	23442805.888888888	16477299.0	0	48448860.7	31864871.4	0	30403666.2	15088844.2	0	55309857.0	40103047.41666666	51418494.66666666	25928809.5	40301770.16666666	26863197.666666668	0	66608093.333333336	44011620.66666666	9663722.5	70542372.33333333	51418494.66666666	11051921.666666666	40805697.333333336	15728565.0	64874975.333333336	26863197.666666668	16	50.0	Spectral Match to Azelaic acid from NIST14
51	153.09110879234262	0.5615332	0	2721208.9916666667	2635871.0083333333	2444443.466666667	0	1602154.9166666667	3754925.0833333335	2444443.466666667	0	2900100.96	1443324.3	5169226.1	3518249.22	1356131.5444444446	1591934.0	0	3170883.7866666666	2092557.6	0	1797116.5399999998	962307.04	0	3654965.3166666655	2594695.6333333333	3355097.033333333	1787452.6666666667	2677046.3833333333	1533789.9	0	4242811.066666666	3067119.5666666664	489005.3333333333	4700385.933333334	3355097.033333333	675872.2666666667	2899033.0666666664	1000931.0	4353161.766666667	1533789.9	496		
52	367.2197989658699	0.563757	0	554848.0499999999	1392613.85	261993.53333333333	0	587792.9583333334	1359668.941666667	261993.53333333333	0	237409.2	0.0	2224983.8	2201963.6	0.0	1619721.0	0	820797.6666666666	841969.2666666667	0	0.0	323944.2	0	1109696.1	680304.5333333333	523987.06666666665	0.0	2104923.1666666665	0.0	0	1811264.8333333333	408127.3666666667	0.0	1360609.066666667	523987.06666666665	0.0	0.0	539907.0	3669939.3333333335	0.0	181		
53	254.1363676674156	0.55889815	0	6356627.583333333	5547989.791666667	6819119.333333333	0	4697420.041666667	7207197.333333333	6819119.333333333	0	6925500.1	5081049.7	6030701.4	7130871.3	5842243.944444444	5349316.5	0	6012417.066666666	6238924.566666666	0	7038171.9	4547730.5	0	6313414.833333333	5308987.583333333	6817280.5	6399840.333333333	5786992.0	6820958.166666667	0	6074208.166666667	6552621.5	3982888.3333333335	6635086.833333333	6817280.5	3815319.8333333335	8984360.833333334	4917263.833333333	6656720.166666667	6820958.166666667	181		
54	171.12099026363762	0.5577021	0	3943447.7916666665	3899647.616666666	3828400.133333333	0	2402031.35	5441064.058333334	3828400.133333333	0	4175847.96	1842610.14	8271619.840000001	4936444.5600000005	2141815.6333333333	1678592.5	0	4763359.3133333335	3042477.066666667	0	2995483.66	1195502.98	0	5449273.583333333	3831615.966666667	5255017.466666667	2437622.0	3967679.266666667	2401782.8000000003	0	6621942.333333333	4276604.833333333	530977.2666666667	7132254.666666667	5255017.466666667	906916.9333333332	3968327.0666666655	1548288.8666666665	6387069.666666667	2401782.8000000003	-1		
55	152.10708560350045	0.563433	0	2550316.1	2291579.841666667	2158020.35	0	1372027.3333333333	3469868.608333333	2158020.35	0	2397239.0	1068916.86	5089689.48	3102360.58	1263296.6444444444	1390174.0	0	2851948.446666667	1884776.4466666663	0	1699940.6	852028.1599999999	0	3422852.216666667	2087131.75	3239774.3000000003	1677779.9833333334	2496027.9333333336	1076266.4	0	4097884.366666666	2747820.0666666664	0.0	4174263.5	3239774.3000000003	556961.1666666666	2798598.8000000003	833263.7999999999	4158792.0666666655	1076266.4	496		
56	327.2274259809103	0.56636685	0	4327484.175	6015450.600000001	2056028.1000000003	0	4128307.3166666655	6214627.458333333	2056028.1000000003	0	3556537.88	2515034.7	9175630.5	9279418.2	520172.8333333333	9136724.0	0	5082401.026666667	4014358.033333333	0	704559.26	2059096.64	0	7275349.916666667	4145651.8333333335	2570001.6333333333	1379618.433333333	7885249.366666667	1542054.566666667	0	10205695.333333334	4345004.5	2182727.333333333	6108576.333333333	2570001.6333333333	623801.2000000001	2135435.6666666665	3501005.4	12269493.333333334	1542054.566666667	352		
57	202.143859959482	0.5686328	0	9303879.166666666	9941502.166666666	9413150.133333333	0	7311319.166666667	11934062.166666666	9413150.133333333	0	10892253.6	7231171.9	13814583.8	13302494.6	5859884.366666666	8481998.0	0	10646003.1	8515562.02	0	6097328.2	6146863.26	0	11414798.25	9160832.166666666	12078754.666666666	7192960.083333333	10722172.166666666	6747545.600000001	0	11652460.166666666	11177136.333333334	5918964.666666667	12402699.666666666	12078754.666666666	4244279.833333333	10141640.333333334	7429572.0	14014772.333333334	6747545.600000001	642		
58	200.1282583500873	0.56951463	0	3651330.1666666665	3948145.45	3481118.45	0	3067416.2	4532059.416666667	3481118.45	0	4414966.14	3086799.06	5017811.779999999	4843964.46	2268891.8777777776	4842684.0	0	4173192.326666666	3298835.546666667	0	2470921.3600000003	2581620.82	0	4390087.45	4056568.133333333	3972650.466666667	2912572.8833333333	3839722.766666667	2989586.4333333336	0	4382280.399999999	4397894.5	2804106.766666667	5309029.5	3972650.466666667	1840377.2	3984768.5666666655	3242900.4333333336	4436545.100000001	2989586.4333333336	16		
59	268.15200132233986	0.5699862	0	7036267.958333333	6107056.183333334	7774860.833333333	0	5442033.641666667	7701290.5	7774860.833333333	0	7781829.4	5851407.2	5293676.04	7759804.9	7259796.555555556	5597298.0	0	6308970.88	7315632.766666667	0	8310759.3	5876334.1	0	6464475.0	5626838.866666667	7362226.666666667	7608060.916666667	6587273.5	8187495.0	0	5774443.5	7154506.5	4823237.566666666	6430440.166666667	7362226.666666667	5004466.0	10211655.833333334	6165987.5	7008559.5	8187495.0	420		
60	234.11005293705867	0.57265234	0	2331759.25	2159498.2833333337	2312352.8666666667	0	1418722.5166666666	3072535.016666667	2312352.8666666667	0	2346464.4	1044278.62	2879885.12	2679048.4	2359358.811111111	1786595.6	0	2090209.38	2427737.793333333	0	3396696.26	1207468.72	0	2549920.833333333	1767525.55	1816154.1333333333	2113597.6666666665	2551471.0166666666	2808551.6	0	2882445.966666667	2217395.7	527250.7333333333	3007800.3666666667	1816154.1333333333	932003.5	3295191.833333333	1333189.8666666667	3769752.1666666665	2808551.6	568		
61	524.3392101202971	0.5711238	0	0.0	0.0	374252.9666666666	0	0.0	0.0	374252.9666666666	0	0.0	0.0	0.0	0.0	249501.97777777776	0.0	0	0.0	149701.18666666665	0	0.0	449103.56	0	0.0	0.0	0.0	0.0	0.0	748505.9333333332	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748505.9333333332	-1		
62	236.12572771695173	0.57490706	0	3397455.158333333	3201679.3000000003	3771725.65	0	2422253.033333333	4176881.425	3771725.65	0	3217121.56	2224178.08	4144383.46	3702517.46	3683362.822222222	2228699.2	0	3195227.7	3592770.1266666665	0	4903345.8	2172447.12	0	3486871.833333333	2738483.066666667	3525428.7	3308038.483333333	3664875.533333333	4018022.6	0	3953271.8	3020471.8666666667	1334730.8666666667	4142235.266666667	3525428.7	1986916.4	4629160.566666666	2414093.066666667	4915658.0	4018022.6	-1		
63	627.2589066934493	0.58746386	0	0.0	231913.875	359464.6333333333	0	231913.875	0.0	359464.6333333333	0	0.0	0.0	0.0	556593.3	239643.0888888889	0.0	0	0.0	329316.9533333333	0	0.0	431357.56	0	0.0	0.0	0.0	0.0	463827.75	718929.2666666666	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	927655.5	0.0	718929.2666666666	-1		
64	212.12832199958413	0.5811584	0	5161046.158333333	6104128.408333334	4277621.149999999	0	4245163.466666667	7020011.100000001	4277621.149999999	0	5695386.94	3827068.72	8556830.0	7471387.24	2814165.1333333333	7766971.0	0	6026428.553333333	4696759.5600000005	0	3598013.34	3020878.1	0	6654949.533333334	5712018.783333334	5398206.133333334	3667142.783333333	6496238.033333334	3157036.1666666665	0	7406767.233333333	5903131.833333333	3206295.5666666664	8217742.0	5398206.133333334	1871006.066666667	5463279.5	4496585.0	8495891.066666666	3157036.1666666665	16		
65	381.2360257182398	0.58553594	0	2912134.225	3901856.616666666	1092354.6	0	2413900.7416666667	4400090.1	1092354.6	0	2483960.32	1257895.2	5980800.2	5700671.5600000005	620510.6444444444	5620785.5	0	3240885.24	2647249.2733333334	0	1116919.16	1124157.1	0	4661300.583333333	2695444.85	1490935.3333333333	1162967.8666666667	5108268.383333334	693773.8666666667	0	6252972.399999999	3069628.766666667	1077834.6	4313055.100000001	1490935.3333333333	451200.8	1874734.933333333	1873595.1666666667	8342941.600000001	693773.8666666667	181	65.0	(2R,6R)-4-[(3-fluorophenyl)methyl]-10-methoxy-8-oxa-4-azatricyclo[7.4.0.0?,?]trideca-1(13),9,11-triene-6-carboxylic acid
66	395.2519219887782	0.583093	0	4078316.95	5282772.0	1934801.45	0	3540527.4	5820561.55	1934801.45	0	4116183.48	2410224.56	7740828.1	7963177.06	461986.7888888889	8631929.0	0	4755745.38	3507046.36	0	574567.8400000001	1983394.18	0	6597964.5	4069733.0	2443331.9	1558669.4	6495811.0	1426271.0	0	8027250.666666667	5168678.333333333	1882201.0	6257265.0	2443331.9	737629.9333333332	2379708.8666666667	3515028.0	9476594.0	1426271.0	181		
67	321.1308307136395	0.5887071	0	9854050.125	13302169.858333334	19600298.1	0	14921713.566666668	8234506.416666667	19600298.1	0	8629360.3	16708031.2	8756961.0	23320010.6	9375045.655555556	24029202.0	0	11364784.166666666	15000311.06	0	987091.88	20693830.7	0	10701263.666666666	11652454.083333334	12116485.333333334	9006836.583333334	14951885.633333333	27084110.866666663	0	10939133.166666666	10463394.166666666	15326185.333333334	7978722.833333333	12116485.333333334	9206008.833333334	8807664.333333334	24215526.933333334	5688244.333333333	27084110.866666663	-1		
68	344.20703830904995	0.59019685	0	2373726.1	3852563.858333333	5153308.366666666	0	4292972.541666667	1933317.4166666667	5153308.366666666	0	2204158.52	4214174.68	2671987.14	6469791.7	2329963.6666666665	6865096.5	0	3030106.7800000003	4012248.533333333	0	0.0	5566953.9	0	2780335.9833333334	3529687.6	2530486.7333333334	1967116.2166666668	4175440.116666666	7776130.0	0	3467248.3666666667	2093423.6	4731667.133333334	2327708.066666667	2530486.7333333334	2021383.8333333333	1912848.6	6951590.833333333	1399289.4	7776130.0	-1		
69	196.1333170548451	0.58924806	0	4100536.45	4438353.441666666	4270033.899999999	0	3356346.6666666665	5182543.225000001	4270033.899999999	0	4515046.9	3226162.66	6288703.3	5470712.36	2898808.777777778	4494477.0	0	4676637.62	3862487.853333333	0	3210405.3600000003	2906345.84	0	4936949.333333333	4239664.633333334	5029960.166666667	3264123.5666666664	4637042.25	3510107.6333333333	0	5122750.0	4751148.666666667	2658027.7	5821301.566666666	5029960.166666667	2002038.4666666668	4526208.666666667	3642570.5	5631514.0	3510107.6333333333	16		
70	135.0805504586851	0.59038824	0	5920273.55	6942615.3	6845139.3	0	6594850.55	6268038.3	6845139.3	0	6171756.6	6693832.26	7274821.3	10193709.8	3473895.2444444443	12489845.0	0	6713470.053333333	6314896.746666667	0	1830487.12	6920493.32	0	7248721.833333333	6387866.966666666	6294172.666666667	4591825.266666667	7497363.633333333	7396105.933333334	0	7340359.166666667	7157084.5	6004813.433333334	6770920.5	6294172.666666667	3740345.533333333	5443305.0	9293884.066666666	5700843.2	7396105.933333334	309	70.0	Spectral Match to .alpha.-Pinene oxide from NIST14
71	214.14391665107783	0.58941925	0	7228248.641666667	7737741.516666667	6843985.0	0	6234619.575	8731370.583333334	6843985.0	0	8368341.7	6061411.5	9522782.6	9616584.9	4757361.377777778	9993936.0	0	7984178.6	6726207.526666667	0	5212042.7	5349994.98	0	8568828.916666666	7499792.283333334	7783650.600000001	5887668.366666667	7975690.75	5904319.399999999	0	8740785.5	8396872.333333334	5370158.733333333	9629425.833333334	7783650.600000001	3731371.5666666655	8043965.166666667	7096162.5	8855219.0	5904319.399999999	16		
72	619.2729365606625	0.5905381	0	917130.8083333336	1940053.0333333327	3713086.383333333	0	2341764.5500000003	515419.2916666667	3713086.383333333	0	561739.04	2150558.68	567294.3	4416919.34	1563533.9	4010362.5	0	1093197.34	2677784.2866666666	0	0.0	3616433.520000001	0	901682.5666666668	1227486.816666667	1207647.933333333	932579.0500000002	2652619.25	6218524.833333333	0	949696.7333333334	853668.4	1881722.2333333332	573251.4	1207647.933333333	1230400.7333333334	634757.3666666667	5305238.5	0.0	6218524.833333333	-1		
73	316.17549211606894	0.5902855	0	1077835.5166666666	1441031.3	1474408.0833333333	0	1429576.5416666667	1089290.275	1474408.0833333333	0	787329.54	1495967.84	1318452.4	2540265.5	590401.9666666667	3049156.2	0	1200583.26	1404273.4266666663	0	0.0	1672554.78	0	1249617.0833333333	1162459.15	1178763.8333333333	906053.95	1719603.45	1770052.3333333333	0	1256958.0	1242276.1666666667	1302174.7	1022743.6	1178763.8333333333	791988.7333333334	1020119.1666666666	2367184.7333333334	1072022.1666666667	1770052.3333333333	472		
74	165.0758864456869	0.5933696	0	4171632.025	5048191.966666667	5169612.416666667	0	5239316.75	3980507.241666666	5169612.416666667	0	4183757.1	5594009.26	4345229.86	7970960.9	2242219.8666666667	11005798.0	0	4707665.406666666	4736038.753333333	0	333397.32	5903758.04	0	5017046.8	4522573.8	4459085.833333333	3326217.25	5573810.133333334	5880139.0	0	4767354.366666666	5266739.233333333	4863197.933333334	4181949.6666666665	4459085.833333333	3147040.833333333	3505393.6666666665	8179673.866666667	2967946.4	5880139.0	-1	74.0	Mannitol
75	299.14887903120075	0.59380615	0	11299680.958333334	14024669.583333334	14282900.833333334	0	14198051.25	11126299.291666666	14282900.833333334	0	11494639.3	15299154.7	11818797.3	22027914.6	6343737.555555556	29293444.0	0	12870863.766666668	13101777.0	0	944256.3	16333160.1	0	13425265.416666666	12735076.166666666	12033635.666666666	9174096.5	15314263.0	16532166.0	0	12781387.0	14069143.833333334	13637043.5	11833108.833333334	12033635.666666666	8326331.833333333	10021861.166666666	22047442.666666668	8581083.333333334	16532166.0	-1		
76	248.12572985941767	0.594822	0	5057593.333333333	4763357.833333333	5050863.033333333	0	3644638.65	6176312.516666667	5050863.033333333	0	5902890.8	3640718.26	4873192.32	4851791.66	5323861.355555556	3898874.8	0	4805600.46	5071505.6866666665	0	7030847.2	3331878.2	0	5259021.383333334	4396559.433333334	4716840.666666667	4856165.283333333	5130156.233333333	5384885.399999999	0	4992747.933333334	5525294.833333333	2958561.7	5834557.166666667	4716840.666666667	2606399.9	7105930.666666667	4020845.0666666655	6239467.399999999	5384885.399999999	-1		
77	337.1047487283285	0.59189177	0	162027.05000000002	443350.925	704930.7166666667	0	605377.975	0.0	704930.7166666667	0	0.0	0.0	360911.76	1136250.58	301667.8333333333	1293297.8	0	120303.92	645970.7466666666	0	0.0	801661.6599999999	0	0.0	300759.8	0.0	324054.10000000003	585942.0499999999	1409861.433333333	0	0.0	0.0	601519.6	0.0	0.0	648108.2000000001	0.0	1171884.1	0.0	1409861.433333333	-1		
78	217.19132096770505	0.5955482	0	4393079.283333333	3852104.491666666	2801681.1	0	3814520.841666667	4430662.933333334	2801681.1	0	5812684.3	4126684.9	3032732.2800000003	1047153.52	4927573.444444444	1307855.9	0	4324033.826666666	3392785.6333333333	0	5489478.1	3641725.28	0	4888768.916666667	3890138.0833333335	4062355.133333333	3897389.65	3814070.9	1541007.066666667	0	4552666.166666667	5224871.666666667	3845476.766666667	3934799.4	4062355.133333333	3237690.8000000003	4557088.5	3622249.633333333	4005892.1666666665	1541007.066666667	-1		
