#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
755	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.865961	0	0	5172120.0	191978000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf755	-1	GNPS-NIST14-MATCHES.mgf	1.62457				10	0	0.000915527	563.551	0	CCMSLIB00003137784
1310	spectra_filtered.mgf	*..*		:15328	13021	-1	0	675.674	1	0.86548	0	0	535394.0	5859370.0	13-Docosenamide, (Z)- M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1310	-1	GNPS-LIBRARY.mgf	3.97462				16	0	0.00268555	675.677	0	CCMSLIB00010152838
1464	spectra_filtered.mgf	*..*		:1858	3903	-1	0	760.586	1	0.863317	0	0	15161200.0	1218700.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1464	-1	GNPS-NIST14-MATCHES.mgf	1370.79				6	0	1.0426	761.629	0	CCMSLIB00003138390
70	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.86327	0	0	105344.0	5642930.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf70	-1	GNPS-NIST14-MATCHES.mgf	269.79				6	0	0.0364532	135.081	0	CCMSLIB00003138450
2233	spectra_filtered.mgf	*..*		:2269	2269	-1	0	746.57	1	0.863102	0	0	2464950.0	16176400.0	PE(18:0/18:1); [M+H]+ C41H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2233	-1	PNNL-LIPIDS-POSITIVE.mgf	1392.03				11	0	1.03925	747.609	0	CCMSLIB00010057531
579	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.862643	0	0	617610.0	8696760.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf579	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.451				6	0	0.154449	460.27	0	CCMSLIB00011436270
2186	spectra_filtered.mgf	*..*		:21945	21945	-1	0	768.591	1	0.861996	0	0	933956.0	5059810.0	PC(O-16:0/20:4); [M+H]+ C44H83N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2186	-1	PNNL-LIPIDS-POSITIVE.mgf	2574.45				8	0	1.9787	770.57	0	CCMSLIB00010093349
870	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.861215	0	0	617610.0	2693630.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf870	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.384				6	0	0.154419	460.27	0	CCMSLIB00011436270
44	spectra_filtered.mgf	*..*		:4789	5235	-1	0	189.112	1	0.86043	0	0	1274310.0	6359980.0	azelaic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf44	-1	BERKELEY-LAB.mgf	5202.26				7	0	0.98381	188.128	0	CCMSLIB00010107223
2890	spectra_filtered.mgf	*..*		:29309	29309	-1	0	648.629	1	0.860191	0	0	447304.0	6610460.0	Cer(d18:1/24:1); [M+H]+ C42H82N1O3 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2890	-1	PNNL-LIPIDS-POSITIVE.mgf	0.188197				15	0	0.00012207	648.629	0	CCMSLIB00010100713
1774	spectra_filtered.mgf	*..*		:624	624	-1	0	770.57	1	0.859505	0	0	9422330.0	2225920.0	PC(17:1/18:2); [M+H]+ C43H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1774	-1	PNNL-LIPIDS-POSITIVE.mgf	0.950494				7	0	0.000732422	770.569	0	CCMSLIB00010055886
613	spectra_filtered.mgf	*..*		:41175	53174	-1	0	302.305	1	0.858518	0	0	14894800.0	71240.4	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine M+H	MASSBANK	temp/spectra_filtered.mgf613	-1	MASSBANK.mgf	196.549				6	0	0.0594177	302.246	0	CCMSLIB00005766726
729	spectra_filtered.mgf	*..*		:84755	185194	-1	0	154.086	1	0.858511	0	0	113.615	1426750.0	3-(2-methyl-5-oxopyrrolidin-2-yl)propanoic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf729	-1	MSNLIB-POSITIVE.mgf	6456.11				6	0	0.994797	153.091	0	CCMSLIB00012891964
74	spectra_filtered.mgf	*..*		:301	14162	-1	0	165.076	1	0.857919	0	0	73527700.0	2596840.0	Mannitol M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf74	-1	GNPS-LIBRARY.mgf	0.647045				6	0	0.000106812	165.076	0	CCMSLIB00012176426
3368	spectra_filtered.mgf	*..*		:1014	10763	-1	0	768.707	1	0.857607	0	0	696820000.0	1950570.0	TAG (14:0/14:0/16:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3368	-1	GNPS-LIBRARY.mgf	1.5086				17	0	0.00115967	768.708	0	CCMSLIB00006678177
49	spectra_filtered.mgf	*..*		:25126	43589	-1	0	343.225	1	0.857592	0	0	351.593	816203.0	Spegatrine [M+NH4]+	MONA	temp/spectra_filtered.mgf49	-1	MONA.mgf	3073.76				8	0	1.05499	342.17	0	CCMSLIB00004716189
499	spectra_filtered.mgf	*..*		:38	231	-1	0	155.043	1	0.857416	0	0	58969.1	30655200.0	ASPARAGINE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf499	-1	GNPS-MSMLS.mgf	12589.2				6	0	1.95187	153.091	0	CCMSLIB00005463982
761	spectra_filtered.mgf	*..*		:4218	5408	-1	0	265.252	1	0.85642	0	0	1406980.0	30961400.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf761	-1	GNPS-NIST14-MATCHES.mgf	2.18597				9	0	0.000579834	265.253	0	CCMSLIB00003139895
681	spectra_filtered.mgf	*..*		:35108	47107	-1	0	403.233	1	0.856026	0	0	302779.0	5095380.0	Massbank:LU052302 Acetyl tributyl citrate|tributyl 2-acetyloxypropane-1,2,3-tricarboxylate M+H	MASSBANK	temp/spectra_filtered.mgf681	-1	MASSBANK.mgf	0.68114				7	0	0.000274658	403.233	0	CCMSLIB00005760659
1983	spectra_filtered.mgf	*..*		:901	922	-1	0	756.553	1	0.854778	0	0	287491.0	4356000.0	Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1983	-1	GNPS-NIST14-MATCHES.mgf	1.61351				11	0	0.0012207	756.552	0	CCMSLIB00003135408
1897	spectra_filtered.mgf	*..*		:7299	7299	-1	0	818.606	1	0.853857	0	0	3912150.0	1838120.0	PC(P-18:0/22:6); [M+H]+ C48H85N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1897	-1	PNNL-LIPIDS-POSITIVE.mgf	2417.31				6	0	1.97882	820.585	0	CCMSLIB00010068035
698	spectra_filtered.mgf	*..*		:35108	47107	-1	0	403.233	1	0.853699	0	0	302779.0	2779510.0	Massbank:LU052302 Acetyl tributyl citrate|tributyl 2-acetyloxypropane-1,2,3-tricarboxylate M+H	MASSBANK	temp/spectra_filtered.mgf698	-1	MASSBANK.mgf	297.734				7	0	0.120056	403.353	0	CCMSLIB00005760659
2939	spectra_filtered.mgf	*..*		:1629	4452	-1	0	1037.63	1	0.853667	0	0	23709.0	2551550.0	Asp-UDCA 2M+Na	BILELIB19	temp/spectra_filtered.mgf2939	-1	BILELIB19.mgf	1523.83				6	0	1.58118	1036.05	0	CCMSLIB00006584931
2	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.853545	0	0	690140.0	5612480.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2	-1	GNPS-NIST14-MATCHES.mgf	4.59477				9	0	0.00109863	239.106	0	CCMSLIB00003140197
1355	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.851607	0	0	617610.0	2091790.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1355	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.583				6	0	0.15451	460.27	0	CCMSLIB00011436270
281	spectra_filtered.mgf	*..*		:45486	45486	-1	0	316.152	1	0.851286	0	0	439.122	1726140.0	Defensamide [M+Na]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf281	-1	MSNLIB-POSITIVE.mgf	3708.23				6	0	1.17236	317.324	0	CCMSLIB00012358877
3417	spectra_filtered.mgf	*..*		:7146	10797	-1	0	950.816	1	0.851189	0	0	141940000.0	4217200.0	TAG (18:0/18:1/22:6) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3417	-1	GNPS-LIBRARY.mgf	1.73319				21	0	0.00164795	950.818	0	CCMSLIB00006678211
2076	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.850917	0	0	298162.0	18862500.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2076	-1	PNNL-LIPIDS-POSITIVE.mgf	44.5529				10	0	0.0354004	794.605	0	CCMSLIB00010093491
2258	spectra_filtered.mgf	*..*		:21945	21945	-1	0	768.591	1	0.850135	0	0	933956.0	11073100.0	PC(O-16:0/20:4); [M+H]+ C44H83N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2258	-1	PNNL-LIPIDS-POSITIVE.mgf	2574.29				9	0	1.97858	770.57	0	CCMSLIB00010093349
2204	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.849407	0	0	2395140.0	4138810.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2204	-1	GNPS-NIST14-MATCHES.mgf	2476.48				10	0	1.92804	776.612	0	CCMSLIB00003137019
1297	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.849398	0	0	617610.0	3007660.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1297	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.583				6	0	0.15451	460.27	0	CCMSLIB00011436270
2261	spectra_filtered.mgf	*..*		:17997	17997	-1	0	796.586	1	0.849109	0	0	1768030.0	10200400.0	PC(15:0/22:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2261	-1	PNNL-LIPIDS-POSITIVE.mgf	0.536346				9	0	0.000427246	796.586	0	CCMSLIB00010089401
1195	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.848266	0	0	617610.0	2867880.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1195	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.782				6	0	0.154602	460.269	0	CCMSLIB00011436270
1223	spectra_filtered.mgf	*..*		:3667	2622	-1	0	350.342	1	0.847169	0	0	3894350.0	346568.0	amylamine-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1223	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.0453				12	0	0.000366211	350.342	0	CCMSLIB00011436115
1777	spectra_filtered.mgf	*..*		:28	28	-1	0	768.554	1	0.846574	0	0	3708990.0	1733090.0	PC(17:2/18:2); [M+H]+ C43H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1777	-1	PNNL-LIPIDS-POSITIVE.mgf	2544.63				6	0	1.95569	770.51	0	CCMSLIB00010055290
669	spectra_filtered.mgf	*..*		:3556	1763	-1	0	511.52	1	0.846325	0	0	1144200.0	13379300.0	amylamine-C11:0 2M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf669	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.178982				6	0	9.15527e-05	511.52	0	CCMSLIB00011435216
2202	spectra_filtered.mgf	*..*		:4963	1673	-1	0	538.52	1	0.84579	0	0	136140.0	1214540.0	Ceramide (18:1/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2202	-1	GNPS-LIBRARY.mgf	0.226677				9	0	0.00012207	538.52	0	CCMSLIB00000223895
3415	spectra_filtered.mgf	*..*		:9641	10813	-1	0	924.8	1	0.843985	0	0	256520000.0	3934520.0	TAG (16:0/18:0/22:6) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3415	-1	GNPS-LIBRARY.mgf	2.37594				17	0	0.00219727	924.802	0	CCMSLIB00006678228
1631	spectra_filtered.mgf	*..*		:5125	1007	-1	0	282.279	0	0.843322	0	0	458596.0	257700.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1631	-1	GNPS-NIST14-MATCHES.mgf	3485.62				7	0	0.983917	283.263	0	CCMSLIB00003135493
379	spectra_filtered.mgf	*..*		:5494	4427	-1	0	282.279	1	0.842269	0	0	166485.0	1531090.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf379	-1	GNPS-NIST14-MATCHES.mgf	3555.24				8	0	1.00357	283.283	0	CCMSLIB00003138914
3441	spectra_filtered.mgf	*..*		:7141	25604	-1	0	833.408	1	0.842148	0	0	594.729	16695600.0	2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid [M+K]+	MONA	temp/spectra_filtered.mgf3441	-1	MONA.mgf	1399.97				16	0	1.16675	832.241	0	CCMSLIB00004698204
1826	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.840899	0	0	2395140.0	1076600.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1826	-1	GNPS-NIST14-MATCHES.mgf	87.5694				6	0	0.0681763	778.608	0	CCMSLIB00003137019
512	spectra_filtered.mgf	*..*		:24348	24348	-1	0	358.368	1	0.840711	0	0	364.715	4538310.0	Stearyldiethanolamine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf512	-1	MSNLIB-POSITIVE.mgf	0.255471				6	0	9.15527e-05	358.368	0	CCMSLIB00012316042
2194	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.840437	0	0	298162.0	4093520.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2194	-1	PNNL-LIPIDS-POSITIVE.mgf	1.68994				9	0	0.00134277	794.569	0	CCMSLIB00010093491
525	spectra_filtered.mgf	*..*		:2887	379	-1	0	279.232	1	0.840373	0	0	759178.0	43557900.0	gamma-Linolenic acid (known structural isomers: 0; isobaric peaks in run: 2) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf525	-1	CMMC-FOOD-BIOMARKERS.mgf	3523.33				8	0	0.983826	278.248	0	CCMSLIB00013576563
2097	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.840125	0	0	298162.0	17586400.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2097	-1	PNNL-LIPIDS-POSITIVE.mgf	0.768153				12	0	0.000610352	794.569	0	CCMSLIB00010093491
450	spectra_filtered.mgf	*..*		:1183	808	-1	0	171.101	1	0.83946	0	0	22217000.0	5516320.0	Spectral Match to Azelaic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf450	-1	GNPS-NIST14-MATCHES.mgf	5747.12				7	0	0.983337	170.118	0	CCMSLIB00003135294
2476	spectra_filtered.mgf	*..*		:17639	17639	-1	0	810.682	1	0.839116	0	0	1195070.0	7255740.0	GalCer(d18:1/24:1); [M+H]+ C48H92N1O8 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2476	-1	PNNL-LIPIDS-POSITIVE.mgf	0.301155				8	0	0.000244141	810.682	0	CCMSLIB00010089043
2390	spectra_filtered.mgf	*..*		:28729	28729	-1	0	846.695	1	0.839069	0	0	428322.0	648182.0	PC(16:0/24:0); [M+H]+ C48H97N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2390	-1	PNNL-LIPIDS-POSITIVE.mgf	2315.92				7	0	1.96088	848.656	0	CCMSLIB00010100133
3418	spectra_filtered.mgf	*..*		:1243	10753	-1	0	874.784	1	0.838846	0	0	624400000.0	8430030.0	TAG (16:0/18:1/18:2) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3418	-1	GNPS-LIBRARY.mgf	3.06995				16	0	0.00268555	874.787	0	CCMSLIB00006678167
3080	spectra_filtered.mgf	*..*		:25505	25505	-1	0	676.661	1	0.837765	0	0	1031680.0	730670.0	Cer(d18:1/26:1); [M+H]+ C44H86N1O3 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3080	-1	PNNL-LIPIDS-POSITIVE.mgf	0.360802				8	0	0.000244141	676.661	0	CCMSLIB00010096909
2468	spectra_filtered.mgf	*..*		:8216	15823	-1	0	532.439	1	0.837396	0	0	241018.0	320077.0	Didodecyl 3,3'-thiodipropionate M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf2468	-1	GNPS-LIBRARY.mgf	0.802432				10	0	0.000427246	532.439	0	CCMSLIB00017457371
337	spectra_filtered.mgf	*..*		:16928	117367	-1	0	330.179	1	0.837016	0	0	365.592	17115700.0	Z1517722710 [M+Na]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf337	-1	MSNLIB-POSITIVE.mgf	367.769				6	0	0.121429	330.3	0	CCMSLIB00012766668
1548	spectra_filtered.mgf	*..*		:2513	2513	-1	0	802.633	1	0.836361	0	0	1154240.0	1900190.0	PC(18:0/19:1); [M+H]+ C45H89N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1548	-1	PNNL-LIPIDS-POSITIVE.mgf	2393.63				6	0	1.9212	804.554	0	CCMSLIB00010057775
317	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.83601	0	0	592.682	9676210.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf317	-1	MONA.mgf	7180.03				10	0	1.77347	245.227	0	CCMSLIB00000565916
763	spectra_filtered.mgf	*..*		:6012	2362	-1	0	282.279	1	0.835754	0	0	283986.0	2529680.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf763	-1	GNPS-NIST14-MATCHES.mgf	3550.27				10	0	1.00217	283.281	0	CCMSLIB00003136849
2164	spectra_filtered.mgf	*..*		:18753	18753	-1	0	702.544	1	0.832979	0	0	2921220.0	12336600.0	PE(P-16:0/18:1); [M+H]+ C39H77N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2164	-1	PNNL-LIPIDS-POSITIVE.mgf	0.260632				16	0	0.000183105	702.544	0	CCMSLIB00010090157
3348	spectra_filtered.mgf	*..*		:5137	5137	-1	0	896.771	1	0.832781	0	0	7380870.0	14425300.0	TG(18:1/18:2/18:3); [M+NH4]+ C57H102N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3348	-1	PNNL-LIPIDS-POSITIVE.mgf	0.136122				19	0	0.00012207	896.771	0	CCMSLIB00010063206
372	spectra_filtered.mgf	*..*		:1072	1180	-1	0	243.21	1	0.832654	0	0	25666.7	1713460.0	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 243.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf372	-1	GNPS-NIST14-MATCHES.mgf	3.88983				8	0	0.000946045	243.211	0	CCMSLIB00003135666
760	spectra_filtered.mgf	*..*		:4652	3896	-1	0	227.202	1	0.831565	0	0	636731.0	2346550.0	Spectral Match to Myristoleic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf760	-1	GNPS-NIST14-MATCHES.mgf	4337.3				7	0	0.985443	226.217	0	CCMSLIB00003138383
1889	spectra_filtered.mgf	*..*		:2244	4485	-1	0	792.551	1	0.830151	0	0	483822.0	14050100.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1889	-1	GNPS-NIST14-MATCHES.mgf	2504.71				6	0	1.98511	790.566	0	CCMSLIB00003138972
3370	spectra_filtered.mgf	*..*		:13579	13579	-1	0	794.724	1	0.829583	0	0	198262.0	1480990.0	TG(14:0/16:0/16:1); [M+NH4]+ C49H96N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3370	-1	PNNL-LIPIDS-POSITIVE.mgf	0.153601				19	0	0.00012207	794.724	0	CCMSLIB00010081248
690	spectra_filtered.mgf	*..*		:4746	4925	-1	0	307.263	1	0.829474	0	0	1747170.0	6368910.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf690	-1	GNPS-NIST14-MATCHES.mgf	3202.2				8	0	0.983917	306.279	0	CCMSLIB00003139412
608	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.829173	0	0	592.682	11552400.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf608	-1	MONA.mgf	7180.28				10	0	1.77353	245.226	0	CCMSLIB00000565916
3374	spectra_filtered.mgf	*..*		:12104	10815	-1	0	820.737	1	0.828589	0	0	694230000.0	1646770.0	TAG (14:0/16:1/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3374	-1	GNPS-LIBRARY.mgf	3.12338				22	0	0.00256348	820.74	0	CCMSLIB00006678230
280	spectra_filtered.mgf	*..*		:25329	43792	-1	0	317.176	1	0.827529	0	0	370.387	21262100.0	Sodium Tetradecyl Sulfate [M+H]+	MONA	temp/spectra_filtered.mgf280	-1	MONA.mgf	2695.89				6	0	0.855072	316.321	0	CCMSLIB00004716392
1351	spectra_filtered.mgf	*..*		:1406	4504	-1	0	552.197	1	0.826858	0	0	514612.0	338211.0	Contaminant vial septum ThermoFisher C5000-44B M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1351	-1	GNPS-LIBRARY.mgf	3583.76				12	0	1.97894	554.176	0	CCMSLIB00005435829
3378	spectra_filtered.mgf	*..*		:1318	10805	-1	0	872.768	1	0.826676	0	0	660590000.0	4741920.0	TAG (16:0/18:2/18:2) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3378	-1	GNPS-LIBRARY.mgf	3.35678				20	0	0.00292969	872.771	0	CCMSLIB00006678219
374	spectra_filtered.mgf	*..*		:4652	3896	-1	0	227.202	1	0.826179	0	0	636731.0	5897600.0	Spectral Match to Myristoleic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf374	-1	GNPS-NIST14-MATCHES.mgf	4336.7				7	0	0.985306	226.217	0	CCMSLIB00003138383
357	spectra_filtered.mgf	*..*		:2082	1772	-1	0	279.23	1	0.825553	0	0	811549.0	9365610.0	Spectral Match to Pinolenic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf357	-1	GNPS-NIST14-MATCHES.mgf	3515.26				10	0	0.981567	278.248	0	CCMSLIB00003136259
2122	spectra_filtered.mgf	*..*		:17006	17006	-1	0	792.591	1	0.825426	0	0	131819.0	19355700.0	PC(O-16:0/22:6); [M+H]+ C46H83N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2122	-1	PNNL-LIPIDS-POSITIVE.mgf	2494.95				6	0	1.97748	794.568	0	CCMSLIB00010088321
2243	spectra_filtered.mgf	*..*		:22416	22416	-1	0	806.57	1	0.824877	0	0	56763.9	3864100.0	PC(16:0/22:6); [M+H]+ C46H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2243	-1	PNNL-LIPIDS-POSITIVE.mgf	2368.47				8	0	1.91034	804.66	0	CCMSLIB00010093820
2096	spectra_filtered.mgf	*..*		:5889	5889	-1	0	744.554	1	0.824702	0	0	2145670.0	22822500.0	PE(18:1/18:1); [M+H]+ C41H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2096	-1	PNNL-LIPIDS-POSITIVE.mgf	1.63951				11	0	0.0012207	744.555	0	CCMSLIB00010064959
3435	spectra_filtered.mgf	*..*		:1293	10757	-1	0	836.769	1	0.823751	0	0	1332680000.0	735033.0	TAG (15:0/16:0/18:1)/ TAG (16:0/16:0/17:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3435	-1	GNPS-LIBRARY.mgf	2.04236				16	0	0.00170898	836.771	0	CCMSLIB00006678171
1713	spectra_filtered.mgf	*..*		:28257	28257	-1	0	690.507	1	0.823575	0	0	218168.0	1915080.0	PC(14:0/15:1); [M+H]+ C37H73N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1713	-1	PNNL-LIPIDS-POSITIVE.mgf	1.0607				12	0	0.000732422	690.508	0	CCMSLIB00010099661
2173	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.822139	0	0	2395140.0	2315850.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2173	-1	GNPS-NIST14-MATCHES.mgf	134.059				8	0	0.10437	778.644	0	CCMSLIB00003137019
773	spectra_filtered.mgf	*..*		:2887	379	-1	0	279.232	1	0.821204	0	0	759178.0	591369.0	gamma-Linolenic acid (known structural isomers: 0; isobaric peaks in run: 2) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf773	-1	CMMC-FOOD-BIOMARKERS.mgf	3521.58				8	0	0.983337	278.249	0	CCMSLIB00013576563
