cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:mock	ATTRIBUTE_treatment:GNPSGROUP:untreated	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_phase:GNPSGROUP:inf_1	ATTRIBUTE_phase:GNPSGROUP:inf_2	ATTRIBUTE_phase:GNPSGROUP:nan	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:bk_mapp	component	#Scan#	Compound_Name
1414	1226.8086954866394	8.375669	0	411307.9	354774.0	0	510721.26666666666	0.0	0	0.0	0.0	822615.8	0.0	709548.0	0.0	0	0	0.0	80		
1415	1267.8348355741157	8.384773	0	480577.72	372389.28	0	699223.0333333333	0.0	0	391735.1	0.0	961155.44	0.0	744778.56	0.0	0	0	0.0	-1		
1416	609.6054751782416	8.397551	0	140289.15	215422.985	0	382190.00666666665	0.0	0	435145.75	0.0	280578.3	0.0	430845.97	0.0	0	0	514777.16	-1		
1417	870.5073928049364	8.387632	0	322486.97	341602.95	0	612168.2799999999	0.0	0	508325.0	0.0	644973.94	0.0	683205.9	0.0	0	0	0.0	-1		
1418	911.5338375141058	8.387632	0	496823.45	606979.95	0	1029678.1333333332	0.0	0	881427.6	0.0	993646.9	0.0	1213959.9	0.0	0	0	0.0	-1		
1419	587.548900501928	8.397355	0	449859.455	698675.92	0	786002.4966666667	411374.4	0	895782.06	399277.88	515585.53	384133.38	946639.9	450711.94	0	0	996551.2	-1		
1420	762.4795396595579	8.393253	0	1290753.1	1598946.0	0	2343227.1	0.0	0	1250283.1	0.0	2581506.2	0.0	3197892.0	0.0	0	0	0.0	39		
1421	803.5061811975253	8.393253	0	3511500.0	4032238.0	0	6093387.333333333	0.0	0	3192686.0	0.0	7023000.0	0.0	8064476.0	0.0	0	0	0.0	3		
1422	652.6722069288537	8.399199	0	476911.83	743570.155	0	840596.9366666666	437981.27333333326	0	969883.0	424887.66	569000.56	384823.1	982907.25	504233.06	0	0	1230196.1	317		
1423	610.6273360570365	8.392005	0	216016.28	581977.125	0	541339.1533333333	141352.25	0	452087.4	0.0	432032.56	0.0	739897.5	424056.75	0	0	398383.6	-1		
1424	490.4985911195287	8.415894	0	508207.22	980610.2	0	1593440.346666667	0.0	0	1802686.2	0.0	1016414.44	0.0	1961220.4	0.0	0	0	0.0	6		
1425	548.5524497527093	8.41836	0	252419.78	508990.1	0	810939.9400000001	0.0	0	910000.06	0.0	504839.56	0.0	1017980.2	0.0	0	0	0.0	-1		
1426	817.2593618362667	8.425921	0	391932.98	181740.14	0	133784.02	401088.76666666666	0	0.0	457272.12	401352.06	382513.9	0.0	363480.28	0	0	1066274.9	390		
1427	776.2328650860898	8.429001	0	928471.475	866314.37	0	905192.98	930211.8	0	883404.75	1033237.9	953559.25	903383.7	878614.94	854013.8	0	0	2524099.5	17	1427.0	Contaminant vial septum ThermoFisher C5000-44B
1428	500.4835823857064	8.435032	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
1429	1251.8401999858356	8.470556	0	1820596.25	1606980.0	0	3139481.766666667	0.0	0	2563292.8	0.0	3641192.5	0.0	3213960.0	0.0	0	0	0.0	-1		
1430	798.6821856231447	8.471903	0	0.0	482119.1	0	321412.73333333334	0.0	0	0.0	0.0	0.0	0.0	964238.2	0.0	0	0	0.0	29		
1431	1215.7684760940494	8.47106	0	0.0	738354.75	0	769863.8333333334	0.0	0	832882.0	0.0	0.0	0.0	1476709.5	0.0	0	0	0.0	-1		
1432	1252.8448751550295	8.473387	0	2081000.6	1495905.25	0	3160929.733333333	0.0	0	2328977.5	0.0	4162001.2	0.0	2991810.5	0.0	0	0	0.0	-1		
1433	1210.8134765439418	8.476243	0	2614204.0	3102708.75	0	5092204.0	0.0	0	3842786.5	0.0	5228408.0	0.0	6205417.5	0.0	0	0	0.0	80		
1434	586.5674876750384	8.492031	0	267049.28	455800.625	0	792367.6033333334	0.0	0	931403.0	0.0	534098.56	0.0	911601.25	0.0	0	0	0.0	-1		
1435	528.5146121228963	8.497638	0	202540.235	362509.22	0	586830.5033333333	0.0	0	630392.6	0.0	405080.47	0.0	725018.44	0.0	0	0	0.0	-1		
1436	560.5517861720357	8.497163	0	6549804.0	11464312.47	0	17318201.333333332	315916.3133333333	0	16874120.0	0.0	13099608.0	0.0	21980876.0	947748.94	0	0	0.0	3		
1437	536.5517823751991	8.505714	0	13320787.0	20803907.75	0	37093096.66666666	866970.5	0	45630812.0	0.0	26641574.0	0.0	39006904.0	2600911.5	0	0	0.0	457		
1438	522.5368540805845	8.506056	0	464208.2	714838.95	0	1360050.4	0.0	0	1722056.9	0.0	928416.4	0.0	1429677.9	0.0	0	0	0.0	-1		
1439	565.603253480297	8.506056	0	549137.5	831123.1	0	1626160.7333333334	0.0	0	2117961.0	0.0	1098275.0	0.0	1662246.2	0.0	0	0	0.0	317		
1440	500.48124094128025	8.508411	0	0.0	372421.35	0	480643.88	0.0	0	697088.94	0.0	0.0	0.0	744842.7	0.0	0	0	0.0	-1		
1441	566.6067323260936	8.506056	0	280111.875	394321.625	0	739086.6466666666	0.0	0	868392.94	0.0	560223.75	0.0	788643.25	0.0	0	0	0.0	317		
1442	478.4986882433154	8.507392	0	42797472.125	97702692.5	0	153275800.0	2450283.083333333	0	186177920.0	0.0	85226950.0	367994.25	188422530.0	6982855.0	0	0	0.0	6		
1443	481.50742620203846	8.511577	0	297663.75	667978.2	0	1087456.1666666667	0.0	0	1331084.6	0.0	595327.5	0.0	1335956.4	0.0	0	0	0.0	6		
1444	955.9897267840518	8.511577	0	1045855.4	4250966.0	0	6246308.266666667	0.0	0	8145282.0	0.0	2091710.8	0.0	8501932.0	0.0	0	0	0.0	-1		
1445	480.50441054226064	8.509992	0	2563017.75	5907924.47	0	9270400.166666666	145112.31333333332	0	11304653.0	0.0	5126035.5	0.0	11380512.0	435336.94	0	0	0.0	6		
1446	546.536138434425	8.516713	0	266219.35	484281.53	0	770603.0666666668	0.0	0	810807.44	0.0	532438.7	0.0	968563.06	0.0	0	0	0.0	-1		
1447	589.6032357773888	8.51686	0	319434.22	536794.45	0	879085.7599999999	0.0	0	924799.94	0.0	638868.44	0.0	1073588.9	0.0	0	0	0.0	59		
1448	979.9897737924496	8.516911	0	594057.1	1801773.1	0	2665742.8000000003	0.0	0	3205568.0	0.0	1188114.2	0.0	3603546.2	0.0	0	0	0.0	59		
1449	1003.9896380258036	8.522397	0	156343.67	417539.4	0	534902.0866666667	0.0	0	456940.12	0.0	312687.34	0.0	835078.8	0.0	0	0	0.0	178		
1450	607.3915803186237	8.526871	0	2698620.83	3541615.485	0	5075466.899999999	463951.6766666667	0	3722932.2	414850.9	4894698.0	502543.66	6608770.5	474460.47	0	0	952978.44	131	1450.0	OUABAIN
1451	665.4443832250258	8.526894	0	14024222.4	17578663.25	0	25869566.666666668	2241068.833333333	0	19046604.0	2079531.2	25591890.0	2456554.8	32970206.0	2187120.5	0	0	4404413.0	3		
1452	629.3735875637567	8.530739	0	308278.47	456265.47	0	670823.8133333334	0.0	0	483383.56	0.0	616556.94	0.0	912530.94	0.0	0	0	0.0	-1		
1453	1084.8823982226622	8.52513	0	275705.65	565774.7	0	860203.9	0.0	0	897651.0	0.0	551411.3	0.0	1131549.4	0.0	0	0	0.0	-1		
1454	502.4989555106692	8.530902	0	16894334.0	32581969.8	0	46310504.66666666	673374.5333333333	0	41999030.0	0.0	33788668.0	0.0	63143816.0	2020123.6	0	0	0.0	6		
1455	503.5021460490639	8.530902	0	6300211.0	12039467.8	0	17166108.0	254243.2	0	15581696.0	0.0	12600422.0	0.0	23316206.0	762729.6	0	0	0.0	6		
1456	625.4212328067051	8.530645	0	391547.28	533803.6	0	826732.32	0.0	0	629495.2	0.0	783094.56	0.0	1067607.2	0.0	0	0	0.0	240		
1457	624.4180976673429	8.524227	0	983892.8	1374449.75	0	2078807.5333333327	0.0	0	1519737.5	0.0	1967785.6	0.0	2748899.5	0.0	0	0	371503.12	240		
1458	651.4291040548775	8.53627	0	434670.9	553123.8	0	879340.0333333333	0.0	0	662430.7	0.0	869341.8	0.0	1106247.6	0.0	0	0	0.0	-1		
1459	652.4516637471052	8.53627	0	651468.2	935733.45	0	1235682.2866666666	0.0	0	532643.56	0.0	1302936.4	0.0	1871466.9	0.0	0	0	0.0	131		
1460	597.4761655664179	8.627257	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	483102.2	-1		
1461	982.0063886930764	8.628269	0	136351.15	774526.5	0	1185083.7	0.0	0	1733495.8	0.0	272702.3	0.0	1549053.0	0.0	0	0	0.0	59		
1462	1006.0052502347968	8.631041	0	1137732.9	2686840.75	0	4041512.1	0.0	0	4475389.0	0.0	2275465.8	0.0	5373681.5	0.0	0	0	0.0	59		
1463	1007.0087826667628	8.631041	0	887806.8	1948257.75	0	3073466.533333333	0.0	0	3548270.5	0.0	1775613.6	0.0	3896515.5	0.0	0	0	0.0	47		
1464	549.554027946923	8.666119	0	1095832.75	1251631.11	0	2308461.1666666665	107948.74	0	2554302.0	0.0	2191665.5	0.0	2179416.0	323846.22	0	0	0.0	-1		
1465	665.4434727176337	8.592203	0	1507539.0499999998	1252174.6	0	1111847.6666666667	991068.3333333334	0	789320.7	0.0	1212267.2	1802810.9	1333955.1	1170394.1	0	0	2393471.8	-1		
1466	970.0047296752268	8.643895	0	353245.35	1101560.0	0	1576593.5	0.0	0	1820169.8	0.0	706490.7	0.0	2203120.0	0.0	0	0	0.0	59		
1467	466.4986720907047	8.643878	0	2079357.1	3821433.125	0	6267150.566666666	99550.25	0	7298522.0	0.0	4158714.2	0.0	7344215.5	298650.75	0	0	0.0	20		
1468	1210.8128997140766	8.649028	0	1923283.4	1575907.1	0	3260690.0666666664	0.0	0	2783689.2	0.0	3846566.8	0.0	3151814.2	0.0	0	0	0.0	74		
1469	1251.8412300459267	8.651749	0	851274.2	413629.45	0	1113896.7666666666	0.0	0	811883.0	0.0	1702548.4	0.0	827258.9	0.0	0	0	0.0	-1		
1470	549.5726657099874	8.657715	0	2325338.0	3283678.7800000003	0	4405387.833333333	194139.18666666668	0	2580547.5	0.0	4650676.0	0.0	5984940.0	582417.56	0	0	0.0	-1		
1471	563.5695499922307	8.672115	0	26513804.35	39693954.0	0	59150318.0	4046997.5666666655	0	57176430.0	0.0	52329584.0	698024.7	67944940.0	11442968.0	0	0	0.0	134		
1472	683.4351676462974	8.694304	0	199221.69	202025.11	0	0.0	400080.68	0	0.0	397748.44	0.0	398443.38	0.0	404050.22	0	0	496940.44	-1		
1473	577.6033154023918	8.665276	0	901258.0	1207322.6	0	1994083.9333333336	0.0	0	1765090.6	0.0	1802516.0	0.0	2414645.2	0.0	0	0	0.0	59		
1474	548.5517603910588	8.668287	0	3644213.25	5259558.2	0	8317686.5	400108.8	0	8345843.0	0.0	7288426.5	0.0	9318790.0	1200326.4	0	0	0.0	-1		
1475	591.6187239862275	8.668287	0	3878333.75	5363731.55	0	8609634.166666666	406216.3666666667	0	8563421.0	0.0	7756667.5	0.0	9508814.0	1218649.1	0	0	0.0	59		
1476	562.5673402364819	8.672831	0	70658613.55	104566785.0	0	157807876.66666666	9933892.366666667	0	152774510.0	0.0	139532460.0	1784767.1	181116660.0	28016910.0	0	0	0.0	3		
1477	815.700632948801	8.686019	0	0.0	5826092.8	0	3778823.0	105238.86666666664	0	0.0	0.0	0.0	0.0	11336469.0	315716.6	0	0	0.0	18	1477.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14
1478	591.5850694844074	8.655073	0	226182.22	317287.375	0	582846.1466666666	0.0	0	661599.25	0.0	452364.44	0.0	634574.75	0.0	0	0	0.0	59		
1479	501.7177095178227	8.684345	0	0.0	0.0	0	1140944.4	0.0	0	3422833.2	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
1480	507.33530520323313	8.684345	0	0.0	0.0	0	1065131.3333333333	0.0	0	3195394.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	6		
1481	504.5144683769026	8.685642	0	309139264.4	600277038.0	0	944833120.0	18963210.276666667	0	1072229500.0	326886.03	615121860.0	3156668.8	1147148000.0	53406076.0	0	0	0.0	6		
1482	266.2842854696503	8.686444	0	453372.65	1076722.5	0	1616868.6333333335	0.0	0	1790415.6	0.0	906745.3	0.0	2153445.0	0.0	0	0	0.0	-1	1482.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14
1483	506.5193310667544	8.687233	0	21505218.0	41804679.5	0	65382095.333333336	1329076.3333333333	0	73513720.0	0.0	43010436.0	0.0	79622130.0	3987229.0	0	0	0.0	6		
1484	526.496061327164	8.689051	0	2476562.75	4364271.5	0	7439471.5	0.0	0	8636746.0	0.0	4953125.5	0.0	8728543.0	0.0	0	0	0.0	-1		
1485	1030.0020707113813	8.689051	0	786557.0	1424794.1	0	2635166.066666667	0.0	0	3482796.0	0.0	1573114.0	0.0	2849588.2	0.0	0	0	0.0	-1		
1486	1008.0209528072504	8.689319	0	36113840.0	87373356.5	0	151206696.66666666	331897.6666666667	0	207641390.0	0.0	72227680.0	0.0	173751020.0	995693.0	0	0	0.0	57		
1487	505.5165134067657	8.688616	0	123863975.25	242187542.0	0	370256280.0	7298938.166666667	0	400562620.0	0.0	246540720.0	1187230.5	463665500.0	20709584.0	0	0	0.0	6		
1488	507.5225359838613	8.689931	0	2737860.25	5452207.83	0	8424460.833333334	144734.55333333332	0	9327450.0	0.0	5475720.5	0.0	10470212.0	434203.66	0	0	0.0	6		
1489	1166.962595169338	8.688895	0	302167.85	407453.97	0	738707.7966666665	0.0	0	796879.75	0.0	604335.7	0.0	814907.94	0.0	0	0	0.0	37		
1490	561.5555195985653	8.707947	0	235633.42	368877.78	0	657511.6133333334	0.0	0	763512.44	0.0	471266.84	0.0	737755.56	0.0	0	0	0.0	-1		
1491	683.4350564313396	8.716369	0	359579.81	402420.48	0	232083.1	408499.9066666667	0	0.0	397748.44	345044.4	374115.22	351204.9	453636.06	0	0	497905.03	-1		
1492	560.552019635101	8.7342825	0	620619.0	930973.0	0	1563010.4	0.0	0	1585847.2	0.0	1241238.0	0.0	1861946.0	0.0	0	0	0.0	213		
1493	794.6866739814031	8.737568	0	0.0	511377.72	0	340918.48	0.0	0	0.0	0.0	0.0	0.0	1022755.44	0.0	0	0	0.0	29		
1494	812.6978499250686	8.737568	0	0.0	4412051.5	0	2941367.6666666665	0.0	0	0.0	0.0	0.0	0.0	8824103.0	0.0	0	0	0.0	29	1494.0	GalCer(d18:1/24:0); [M+H]+ C48H94N1O8
1495	834.679577360796	8.737568	0	0.0	1444808.5	0	963205.6666666666	0.0	0	0.0	0.0	0.0	0.0	2889617.0	0.0	0	0	0.0	-1		
1496	1192.8029041110126	8.757077	0	545505.55	642457.75	0	1094576.933333333	0.0	0	907804.2	0.0	1091011.1	0.0	1284915.5	0.0	0	0	0.0	80		
1497	1233.829316076254	8.760556	0	595778.4	342252.9	0	625354.2000000001	0.0	0	0.0	0.0	1191556.8	0.0	684505.8	0.0	0	0	0.0	-1		
1498	996.020993237534	8.779598	0	262813.25	1532686.25	0	2207922.833333333	0.0	0	3032769.5	0.0	525626.5	0.0	3065372.5	0.0	0	0	0.0	59		
1499	550.5675869501904	8.781244	0	3416380.25	5866652.1	0	10134599.833333334	178241.06666666665	0	12372458.0	0.0	6832760.5	0.0	11198581.0	534723.2	0	0	0.0	-1		
1500	492.5145012560477	8.782862	0	11309289.0	25908489.7	0	40976455.333333336	531743.7999999999	0	50089040.0	0.0	22618578.0	0.0	50221748.0	1595231.4	0	0	0.0	6		
1501	536.5514236496205	8.78926	0	0.0	451869.15	0	600150.4666666667	0.0	0	896713.1	0.0	0.0	0.0	903738.3	0.0	0	0	0.0	-1		
1502	494.52106666785335	8.784404	0	776369.45	1666153.0	0	2739597.033333333	0.0	0	3333746.2	0.0	1552738.9	0.0	3332306.0	0.0	0	0	0.0	6		
1503	679.4601117585607	8.809587	0	655954.45	850058.55	0	1400288.7333333334	0.0	0	1188840.2	0.0	1311908.9	0.0	1700117.1	0.0	0	0	0.0	-1		
1504	588.5828288478754	8.827415	0	549350.3	510378.78	0	982632.12	0.0	0	828438.2	0.0	1098700.6	0.0	1020757.56	0.0	0	0	0.0	-1		
1505	530.5298806163291	8.833776	0	739311.8	895712.9	0	1507054.5333333332	0.0	0	1251114.2	0.0	1478623.6	0.0	1791425.8	0.0	0	0	0.0	-1		
1506	1008.0210501510128	8.866961	0	634683.1	3254089.75	0	4530527.733333333	0.0	0	5814037.5	0.0	1269366.2	0.0	6508179.5	0.0	0	0	0.0	57		
1507	1222.8396409929016	8.878035	0	1264001.6	1203529.25	0	2248700.6	0.0	0	1811040.1	0.0	2528003.2	0.0	2407058.5	0.0	0	0	0.0	-1		
1508	1264.8990591520455	8.878035	0	569146.7	506126.28	0	1066500.72	0.0	0	1048956.2	0.0	1138293.4	0.0	1012252.56	0.0	0	0	0.0	-1		
1509	504.5142766772283	8.869048	0	31624576.94	98684927.6	0	137072547.33333334	1465105.6933333334	0	154993950.0	0.0	62974732.0	274421.88	193248960.0	4120895.2	0	0	0.0	6		
1510	1195.8218360850842	8.885537	0	29544531.97	30616282.05	0	51954004.0	750315.68	0	37411756.0	379575.0	58469036.0	620027.94	59981220.0	1251344.1	0	0	1061447.8	74		
1511	1236.8499013679707	8.8864355	0	7392936.4	6297669.55	0	11571802.666666666	1185532.4466666663	0	10291618.0	599175.44	13719959.0	1065913.8	10703831.0	1891508.1	0	0	1285013.9	-1		
1512	562.5673311763454	8.847925	0	10011931.0	26104282.25	0	41091944.66666666	503006.8333333333	0	52552428.0	0.0	20023862.0	0.0	50699544.0	1509020.5	0	0	0.0	-1		
1513	1199.7731582830795	8.883507	0	2276794.25	2378342.5	0	4265097.5	0.0	0	3485019.0	0.0	4553588.5	0.0	4756685.0	0.0	0	0	0.0	-1		
1514	1235.845146898958	8.88447	0	7797839.4	6415765.05	0	11662243.333333334	1282986.066666667	0	9732375.0	676104.3	14455203.0	1140475.8	10799152.0	2032378.1	0	0	1328069.2	-1		
1515	1194.8185042758844	8.887196	0	34366917.375	37866112.9	0	62830903.333333336	935363.7033333336	0	46323160.0	509580.56	67933500.0	800334.75	74236050.0	1496175.8	0	0	1337385.0	74		
1516	477.933944069312	8.908763	0	845951.0	0.0	0	563967.3333333334	0.0	0	0.0	0.0	1691902.0	0.0	0.0	0.0	0	0	0.0	-1		
1517	483.11669794370334	8.908763	0	869788.4	0.0	0	579858.9333333333	0.0	0	0.0	0.0	1739576.8	0.0	0.0	0.0	0	0	0.0	248		
1518	506.5199093116404	8.87215	0	2210072.5	6818117.35	0	9589181.333333334	96188.9	0	10999731.0	0.0	4420145.0	0.0	13347668.0	288566.7	0	0	0.0	6		
1519	984.020920580116	8.910175	0	5609273.0	16102004.0	0	24349852.0	0.0	0	29627002.0	0.0	11218546.0	0.0	32204008.0	0.0	0	0	0.0	59		
1520	538.5672634976419	8.912277	0	25143710.2	39390510.5	0	61020472.66666666	2211114.466666667	0	60626320.0	0.0	49734348.0	553072.4	72700750.0	6080271.0	0	0	0.0	-1		
1521	480.5144053148832	8.91395	0	286363082.6	578190109.0	0	880736333.3333334	10985857.033333331	0	945436900.0	623287.9	570027100.0	2699065.2	1126745000.0	29635218.0	0	0	0.0	20		
1522	503.50090083011446	8.91407	0	0.0	760035.1	0	899479.5333333332	0.0	0	1178368.4	0.0	0.0	0.0	1520070.2	0.0	0	0	0.0	-1		
1523	502.4977348549055	8.915025	0	568052.7	2079809.0	0	2846129.966666667	0.0	0	3242666.5	0.0	1136105.4	0.0	4159618.0	0.0	0	0	0.0	6		
1524	524.551024438807	8.915263	0	676404.25	1238305.4	0	1840172.0333333327	0.0	0	1691096.8	0.0	1352808.5	0.0	2476610.8	0.0	0	0	0.0	-1		
1525	483.5227349437632	8.915414	0	2043403.4	3636925.25	0	6106924.766666667	0.0	0	6960117.0	0.0	4086806.8	0.0	7273850.5	0.0	0	0	0.0	248		
1526	960.0212189638894	8.915414	0	27304334.0	71710200.0	0	115307022.66666669	0.0	0	147892000.0	0.0	54608668.0	0.0	143420400.0	0.0	0	0	0.0	276		
1527	525.5729182370111	8.910443	0	449290.78	691311.5	0	1013406.9866666668	0.0	0	759016.4	0.0	898581.56	0.0	1382623.0	0.0	0	0	0.0	-1		
1528	567.619072838518	8.917998	0	1200495.9	1772264.9	0	3014963.8666666667	0.0	0	3099370.0	0.0	2400991.8	0.0	3544529.8	0.0	0	0	0.0	59		
1529	982.0040393107028	8.918149	0	302609.95	871517.45	0	1358084.7333333332	0.0	0	1725999.4	0.0	605219.9	0.0	1743034.9	0.0	0	0	0.0	276	1529.0	Ser-DCA
1530	477.915265236186	8.923351	0	0.0	927822.7	0	618548.4666666667	0.0	0	0.0	0.0	0.0	0.0	1855645.4	0.0	0	0	0.0	-1		
1531	680.7032453895895	8.937471	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	415292.25	-1		
1532	594.6017125141614	8.946531	0	682020.8	1039062.435	0	1200458.933333333	472824.43333333335	0	1129363.1	448320.53	901116.8	462924.8	1570896.9	507227.97	0	0	1205648.0	281		
1533	1065.94523044249	8.945709	0	1206500.5	2407988.25	0	3473188.233333333	0.0	0	3190587.2	0.0	2413001.0	0.0	4815976.5	0.0	0	0	0.0	131		
1534	518.5293009824962	8.948328	0	308771.47	606111.9	0	983259.38	0.0	0	1120011.4	0.0	617542.94	0.0	1212223.8	0.0	0	0	0.0	6		
1535	608.4203720743685	8.953688	0	649118.9	759607.1	0	1246712.98	0.0	0	922686.94	0.0	1298237.8	0.0	1519214.2	0.0	0	0	0.0	-1		
1536	586.4387757120768	8.954649	0	14901100.6	16363692.6	0	25351056.0	1760108.1333333335	0	17225536.0	1578370.0	27657444.0	2144757.2	31170188.0	1557197.2	0	0	0.0	131		
1537	644.492033802353	8.952916	0	46260089.25	50638864.75	0	78571744.66666667	5338038.833333333	0	53093350.0	4838092.5	86078340.0	6441838.5	96543544.0	4734185.5	0	0	313529.66	3		
1538	424.4515100789978	8.95575	0	0.0	1384569.6	0	923046.4	0.0	0	0.0	0.0	0.0	0.0	2769139.2	0.0	0	0	0.0	20		
1539	673.5436306385919	8.956428	0	3196345.56	3331750.7	0	5195590.600000001	343564.09	0	3264124.8	297146.75	5965410.0	427281.12	6357237.0	306264.4	0	0	0.0	131		
1540	630.4766542177217	8.956467	0	1132845.25	1146688.0	0	1983797.0333333327	0.0	0	1392324.6	0.0	2265690.5	0.0	2293376.0	0.0	0	0	0.0	131		
1541	631.4994555578791	8.95923	0	1709664.25	1870514.6	0	2815584.1666666665	0.0	0	1286394.8	0.0	3419328.5	0.0	3741029.2	0.0	0	0	0.0	131		
1542	659.5274565330833	8.95923	0	864562.05	842840.95	0	1495572.8666666665	0.0	0	1071912.6	0.0	1729124.1	0.0	1685681.9	0.0	0	0	0.0	131		
1543	1251.840271968392	8.967278	0	396473.75	347581.15	0	496036.6	0.0	0	0.0	0.0	792947.5	0.0	695162.3	0.0	0	0	0.0	-1		
1544	1210.8124099608544	8.96726	0	337463.22	459941.97	0	707237.7933333333	0.0	0	526903.0	0.0	674926.44	0.0	919883.94	0.0	0	0	0.0	74		
1545	986.037403575817	9.00779	0	2344997.0	8590304.0	0	11903689.0	0.0	0	13840465.0	0.0	4689994.0	0.0	17180608.0	0.0	0	0	0.0	59		
1546	1010.0379728585032	9.00779	0	1084856.9	4994769.0	0	6118378.933333334	0.0	0	6195885.0	0.0	2169713.8	0.0	9989538.0	0.0	0	0	0.0	59		
1547	593.6342743406674	9.034619	0	2817338.7800000003	4683869.75	0	5071272.5	1501137.0200000005	0	4714811.5	0.0	5072875.0	561802.56	5426131.0	3941608.5	0	0	0.0	281		
1548	594.6385113150333	9.051975	0	1124908.75	2118456.8	0	2456432.2333333334	507069.4666666666	0	2403774.0	0.0	2249817.5	0.0	2715705.2	1521208.4	0	0	0.0	281		
1549	551.5903979682814	9.029688	0	1123441.6	1719444.2999999998	0	1730701.9	427699.6	0	789432.7	0.0	2246883.2	0.0	2155789.8	1283098.8	0	0	0.0	334		
1550	510.3745121215613	9.040204	0	896017.55	0.0	0	597345.0333333333	0.0	0	0.0	0.0	1792035.1	0.0	0.0	0.0	0	0	0.0	-1		
1551	1012.0527362067652	9.041124	0	411678621.75	635427268.0	0	1151212866.6666667	16078926.5	0	1407663600.0	0.0	822807500.0	549743.5	1223167500.0	47687036.0	0	0	0.0	49		
1552	506.5304337722865	9.041356	0	1340607252.0	1787979880.0	0	3007760766.6666665	166430580.5	0	3260971300.0	4428477.5	2641277000.0	39937504.0	3121034000.0	454925760.0	0	0	0.0	6		
1553	507.5322579965932	9.041635	0	496455963.0	666530000.0	0	1117928983.3333333	62293091.5	0	1212924400.0	1769898.5	977952450.0	14959476.0	1162910100.0	170149900.0	0	0	0.0	6		
1554	268.2999254784915	9.042289	0	1983690.1	2750204.75	0	5125720.733333333	0.0	0	5909372.5	0.0	3967380.2	0.0	5500409.5	0.0	0	0	0.0	-1		
1555	1013.0556816459896	9.040192	0	311676291.15	539523427.0	0	909518250.0	13513562.1	0	1066696000.0	0.0	622932800.0	419782.3	1038925950.0	40120904.0	0	0	0.0	59		
1556	564.5830502620413	9.044009	0	68957946.0	103031675.0	0	128982640.0	29418504.83333333	0	129802750.0	1421442.5	124179560.0	13736332.0	132965610.0	73097740.0	0	0	0.0	3		
1557	528.5117803537744	9.044678	0	6752604.0	7682732.75	0	13865119.0	421465.8333333333	0	13989081.0	0.0	13505208.0	0.0	14101068.0	1264397.5	0	0	0.0	-1		
1558	508.53528485276746	9.040863	0	94313002.9	126179280.0	0	211920196.66666663	12963378.693333331	0	233339950.0	326210.28	185890800.0	2735205.8	216529840.0	35828720.0	0	0	0.0	6		
1559	173.739305338836	9.04493	0	485862.4	719992.75	0	1269085.7666666666	0.0	0	1395547.0	0.0	971724.8	0.0	1439985.5	0.0	0	0	0.0	366		
1560	1034.0348288676084	9.042651	0	4568969.0	6403065.28	0	11321649.333333334	282879.52	0	12869518.0	0.0	9137938.0	0.0	11957492.0	848638.56	0	0	0.0	3	1560.0	Ile/Leu-DCA
1561	509.5384892889512	9.040495	0	12760915.86	16049961.5	0	27074674.0	1547640.24	0	28245188.0	0.0	25145948.0	375883.72	27832886.0	4267037.0	0	0	0.0	6		
1562	173.74380859273649	9.04493	0	429757.6	493266.0	0	992705.4333333332	0.0	0	1132069.1	0.0	859515.2	0.0	986532.0	0.0	0	0	0.0	366		
1563	1168.9781127344158	9.046595	0	764795.25	886202.925	0	1241797.566666667	233295.91666666663	0	1123284.1	0.0	1529590.5	0.0	1072518.1	699887.75	0	0	0.0	37		
1564	550.56700598908	9.04843	0	2488876.03	4001150.15	0	5155085.833333333	986985.9533333333	0	5446163.0	0.0	4602173.0	375579.06	5416921.5	2585378.8	0	0	0.0	-1		
1565	509.3650994992342	9.0512705	0	2534764.0	0.0	0	1689842.6666666667	0.0	0	0.0	0.0	5069528.0	0.0	0.0	0.0	0	0	0.0	6		
