formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C29H59NO	[M + H]+	C29H60NO+	Fatty acids	0.999	Fatty amides	0.997	Primary amides	0.610	Lipids and lipid-like molecules	0.963	Fatty Acyls	0.959	Fatty amides	0.965	N-acyl amines	0.887	N-acyl amines	0.887	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	438.467	483	8.048	847477584382670471	847477268589307680	847477268589307679	1373	
9	C38H64N6O	[M + H]+	C38H65N6O+	Alkaloids	0.886	Ornithine alkaloids	0.399	Tropane alkaloids	0.391	Organic acids and derivatives	0.851	Carboxylic acids and derivatives	0.765	Amino acids, peptides, and analogues	0.573	Amino acids and derivatives	0.574	Amino acids and derivatives	0.574	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	621.521	484	8.060	847477566506545964	847477268622862116	847477268622862115	1374	
1	C35H62O5	[M + H3N + H]+	C35H66NO5+	Terpenoids	0.972	Sesquiterpenoids	0.595	Tigliane diterpenoids	0.260	Lipids and lipid-like molecules	0.958	Fatty Acyls	0.778	Fatty acid esters	0.723			Fatty acid esters	0.723	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	580.494	484	8.065	847477577529177438	847477268765468468	847477268761274163	1378	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	Fatty acids	0.609	Fatty esters	0.858	Wax monoesters	0.646	Lipids and lipid-like molecules	0.897	Fatty Acyls	0.787	Fatty acid esters	0.716			Fatty acid esters	0.716	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.384	484	8.065	847477567492207453	847477268660610856	847477268660610855	1375	
1	C34H60O	[M + H3N + H]+	C34H64NO+	Terpenoids	0.964	Triterpenoids	0.631	Beyerane diterpenoids	0.109	Lipids and lipid-like molecules	0.969	Prenol lipids	0.863					Prenol lipids	0.863	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.499	485	8.076	847477569421587374	847477268518004504	847477268518004503	1371	
1	C36H69N3O2	[M - H2O + H]+	C36H68N3O+	Terpenoids	0.712	Steroids	0.314	Steroidal alkaloids	0.162	Lipids and lipid-like molecules	0.859	Steroids and steroid derivatives	0.632					Steroids and steroid derivatives	0.632	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	558.536	486	8.100	847477573993379019	847477268870326080	847477268870326079	1381	
3	C52H74O4	[M + H3N + H]+	C52H78NO4+	Fatty acids	0.999	Glycerolipids	1.000	Diacylglycerols	0.998	Lipids and lipid-like molecules	0.997	Glycerolipids	0.995	Diradylglycerols	0.979	Diacylglycerols	0.988	1,2-diacylglycerols	0.961	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	780.591	486	8.106	847477590250502086	847477268799022904	847477268799022903	1379	
3	C34H64N2O	[M + H3N + H]+	C34H68N3O+	Fatty acids	0.970	Fatty amides	0.897	N-acyl amines	0.274	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.505	Amino acids and derivatives	0.504	Amino acids and derivatives	0.504	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	534.536	487	8.121	847477590686709728	847477268941629256	847477268941629255	1383	
1	C32H58O	[M + H3N + H]+	C32H62NO+	Fatty acids	0.912	Fatty acyls	0.338	Fatty alcohols	0.586	Lipids and lipid-like molecules	0.865	Fatty Acyls	0.539	Fatty alcohols	0.538			Fatty alcohols	0.538	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	476.483	487	8.122	847477569786491857	847477268903880516	847477268903880515	1382	
2	C45H93N2O6P	[M + H]+	C45H94N2O6P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.999	Lipids and lipid-like molecules	0.985	Sphingolipids	0.970	Phosphosphingolipids	0.980			Phosphosphingolipids	0.980	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	789.684	488	8.128	847477568125547388	847477268975183692	847477268975183691	1384	
2	C30H61NO2	[M - H2O + H]+	C30H60NO+	Fatty acids	1.000	Fatty amides	0.951	Ceramides	0.934	Lipids and lipid-like molecules	0.996	Sphingolipids	0.585	Ceramides	0.799			Ceramides	0.799	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	450.467	489	8.142	847477570835067962	847477269012932432	847477269012932431	1385	
3	C32H65N3O	[M + H]+	C32H66N3O+	Fatty acids	0.990	Fatty amides	0.931	N-acyl amines	0.191	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.706	Amino acids and derivatives	0.703	Amino acids and derivatives	0.703	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	508.520	489	8.145	847477568385594256	847477269042292564	847477269042292563	1386	
2	C34H69NO3	[M - H2O + H]+	C34H68NO2+	Fatty acids	0.993	Spingolipids	0.827	Ceramides	0.475	Lipids and lipid-like molecules	0.935	Sphingolipids	0.421	Ceramides	0.533			Ceramides	0.533	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.525	489	8.158	847477586962167528	847477269075847000	847477269075846999	1387	
1	C46H89NO8	[M + Na]+	C46H89NNaO8+	Polyketides	0.589	Macrolides	0.696	Open-chain polyketides	0.753	Phenylpropanoids and polyketides	0.220	Macrolides and analogues	0.508					Macrolides and analogues	0.508	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	806.648	491	8.188	847477569861989352	847477269147150176	847477269147150175	1389	
1	C46H89NO8	[M + H]+	C46H90NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.975	Glycosphingolipids	0.981	Neutral glycosphingolipids	0.873	Glycosyl-N-acylsphingosines	0.860	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	784.667	491	8.188	847477857075351275	847477269109401436	847477269109401435	1388	
1	C36H73N3O2	[M + H]+	C36H74N3O2+	Alkaloids	0.816	Pseudoalkaloids (transamidation)	0.686	Steroidal alkaloids	0.625	Lipids and lipid-like molecules	0.731	Steroids and steroid derivatives	0.661					Steroids and steroid derivatives	0.661	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	580.578	491	8.192	847477575935341863	847477269180704612	847477269180704611	1390	
1	C33H64N2O	[M + H3N + H]+	C33H68N3O+	Fatty acids	0.992	Fatty amides	0.898	N-acyl amines	0.220	Lipids and lipid-like molecules	0.943	Fatty Acyls	0.867	Fatty amides	0.882	N-acyl amines	0.800	N-acyl amines	0.800	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.537	495	8.251	847477570025567231	847477269252007788	847477269252007787	1392	
1	C31H58O	[M + H3N + H]+	C31H62NO+	Terpenoids	0.866	Meroterpenoids	0.187	Prenyl quinone meroterpenoids	0.576	Lipids and lipid-like molecules	0.820	Prenol lipids	0.590					Prenol lipids	0.590	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	464.483	495	8.251	847477570046538754	847477269218453352	847477269214259047	1391	
2	C48H93NO9	[M - H2O + H]+	C48H92NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.979	Glycosphingolipids	0.983	Neutral glycosphingolipids	0.876	Glycosyl-N-acylsphingosines	0.862	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	810.682	496	8.272	847477569824240606	847477269356865400	847477269356865399	1395	
1	C38H71NO	[M + H3N + H]+	C38H75N2O+	Fatty acids	0.992	Fatty amides	0.926	N-acyl amines	0.286	Lipids and lipid-like molecules	0.926	Fatty Acyls	0.657	Fatty amides	0.702	N-acyl amines	0.681	N-acyl amines	0.681	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	575.587	498	8.308	847477570214310937	847477269675632536	847477269675632535	1403	
1	C39H73NO	[M + H3N + H]+	C39H77N2O+	Fatty acids	0.996	Fatty amides	0.978	Primary amides	0.349	Lipids and lipid-like molecules	0.971	Fatty Acyls	0.870	Fatty amides	0.931	N-acyl amines	0.807	N-acyl amines	0.807	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	589.603	498	8.308	847477574916125932	847477269570774924	847477269570774923	1400	
1	C35H64N2O	[M + H3N + H]+	C35H68N3O+	Fatty acids	0.995	Fatty amides	0.931	Primary amides	0.194	Lipids and lipid-like molecules	0.954	Fatty Acyls	0.900	Fatty amides	0.948	N-acyl amines	0.829	N-acyl amines	0.829	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	546.536	498	8.308	847477582964995671	847477269533026184	847477269533026183	1399	
1	C34H60O	[M + H3N + H]+	C34H64NO+	Terpenoids	0.791	Fatty Acids and Conjugates	0.142	Prenyl quinone meroterpenoids	0.418	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.666	Fatty alcohols	0.548			Fatty alcohols	0.548	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.499	499	8.310	847477570679878705	847477269642078100	847477269642078099	1402	
1	C30H58O	[M + H3N + H]+	C30H62NO+	Fatty acids	0.986	Fatty esters	0.869	Wax monoesters	0.717	Lipids and lipid-like molecules	0.866	Fatty Acyls	0.849					Fatty Acyls	0.849	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	452.483	501	8.358	847477571355161686	847477269847599020	847477269847599019	1408	
3	C60H119NO2	[M + H3N + H]+	C60H123N2O2+	Fatty acids	0.973	Fatty amides	0.613	N-acyl amines	0.152	Lipids and lipid-like molecules	0.926	Fatty Acyls	0.506	Fatty amides	0.596	N-acyl amines	0.552	N-acyl amines	0.552	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	903.958	502	8.363	847477575851455777	847477269881153456	847477269881153455	1409	
1	C61H109N11O13	[M + Na]+	C61H109N11NaO13+	Amino acids and Peptides	0.957	Oligopeptides	0.999	Lipopeptides	0.887	Organic acids and derivatives	0.999	Peptidomimetics	0.647	Depsipeptides	0.538	Cyclic depsipeptides	0.574	Cyclic depsipeptides	0.574	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Depsipeptides; Cyclic depsipeptides; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1226.809	503	8.376	847477727769150997	847477270048925636	847477270048925635	1414	
3	C37H73N3O2	[M + H3N + H]+	C37H77N4O2+	Alkaloids	0.661	Pseudoalkaloids (transamidation)	0.308	Steroidal alkaloids	0.517	Lipids and lipid-like molecules	0.801	Steroids and steroid derivatives	0.596					Steroids and steroid derivatives	0.596	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	609.605	503	8.379	847477574337311969	847477270116034508	847477270116034507	1416	
1	C45H72N4O6	[M + K]+	C45H72KN4O6+	Amino acids and Peptides	0.544	Oligopeptides	0.912	Lipopeptides	0.176	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.875	Amino acids and derivatives	0.863	Alpha amino acids and derivatives	0.703	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	803.506	503	8.384	847477702540411906	847477269709186972	847477269709186971	1404	
2	C54H69N3O8	[M - H2O + H]+	C54H68N3O7+	Polyketides	0.472	Linear polyketides	0.735	Open-chain polyketides	0.189	Lipids and lipid-like molecules	0.733	Fatty Acyls	0.573					Fatty Acyls	0.573	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	870.507	503	8.388	847477759541004290	847477270149588944	847477270149588943	1417	
1	C38H76N2O2	[M + H3N + H]+	C38H80N3O2+	Fatty acids	1.000	Fatty amides	0.991	N-acyl amines	0.897	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.996	Fatty amides	0.997	N-acyl amines	0.992	N-acyl amines	0.992	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	610.627	504	8.392	847477593492699260	847477270363498472	847477270363498471	1423	
2	C45H72N4O6	[M + K]+	C45H72KN4O6+	Amino acids and Peptides	0.340	Oligopeptides	0.944	Depsipeptides	0.262	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.784	Amino acids and derivatives	0.769	Alpha amino acids and derivatives	0.543	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	803.506	504	8.393	847477589050931048	847477270292195296	847477270292195295	1421	
2	C43H69N3O6	[M + K]+	C43H69KN3O6+	Polyketides	0.327	Linear polyketides	0.680	Open-chain polyketides	0.567	Lipids and lipid-like molecules	0.857	Fatty Acyls	0.783	Fatty amides	0.728	N-acyl amines	0.623	N-acyl amines	0.623	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Carbonyl compounds; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	762.480	504	8.393	847477634219392431	847477270254446556	847477270254446555	1420	
1	C41H82N2O2	[M + H3N + H]+	C41H86N3O2+	Fatty acids	1.000	Fatty amides	0.983	N-acyl amines	0.837	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.994	Fatty amides	0.993	N-acyl amines	0.987	N-acyl amines	0.987	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	652.672	504	8.399	847477576522544450	847477270325749732	847477270325749731	1422	
1	C33H60O	[M + H3N + H]+	C33H64NO+	Terpenoids	0.869	Fatty esters	0.234	Cholestane steroids	0.199	Lipids and lipid-like molecules	0.930	Prenol lipids	0.532					Prenol lipids	0.532	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	490.499	505	8.416	847477704713061472	847477270397052908	847477270397052907	1424	
