formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C35H73N3O3	[M - H2O + H]+	C35H72N3O2+	0.639	0.333	94.342	94.342	0.000	31	0.623	0.333	0.379	-31788.553		566.562	474	7.902	847477566040978165	847477267691726520	847477267691726519	1347	
1	C31H67N3O5	[M - H2O + H]+	C31H66N3O4+	0.474	0.333	70.666	70.666	0.000	25	0.509	0.345	0.383	-33075.330		544.506	474	7.903	847477695905022803	847477267653977780	847477267653977779	1346	
1	C36H73N3O2	[M + H]+	C36H74N3O2+	1.000	0.333	15.943	9.936	6.007	1	0.908	12.248	12.248	0.698		580.578	474	7.903	847477561632764381	847477267729475260	847477267729475259	1348	
1	C36H76N2O3	[M - H2O + H]+	C36H75N2O2+	0.533	0.333	84.641	84.641	0.000	27	0.609	0.509	0.530	-31728.260		567.584	474	7.904	847477562257715714	847477267800778436	847477267800778435	1350	
1	C34H64O2	[M + H3N + H]+	C34H68NO2+	1.000	0.333	96.401	89.682	6.719	26	0.833	1.983	1.983	0.676		522.525	474	7.907	847477561100087704	847477267767224000	847477267767223999	1349	
1	C34H67NO2	[M - H2O + H]+	C34H66NO+	0.943	0.333	48.008	48.008	0.000	14	0.528	0.254	0.355	-35698.719		504.514	475	7.908	847477562685534727	847477267834332872	847477267834332871	1351	
1	C30H56O	[M + H3N + H]+	C30H60NO+	1.000	0.333	41.430	34.926	6.504	19	0.707	2.757	2.757	0.129		450.467	475	7.912	847477561397883318	847477267867887308	847477267867887307	1352	
1	C44H81N	[M + H]+	C44H82N+	0.293	0.281	0.676	0.676	0.000	0	0.000	-3.538	3.538	-2.863		624.642	475	7.922	847477571468407898	847477267939190484	847477267939190483	1354	
1	C52H79NO5	[M - H2O + H]+	C52H78NO4+	0.637	0.326	133.263	126.966	6.297	41	0.775	3.367	3.367	-23074.927		780.591	476	7.935	847477581664761311	847477267972744920	847477267972744919	1355	
1	C31H56O	[M + H3N + H]+	C31H60NO+	1.000	0.333	86.437	82.672	3.765	15	0.473	6.009	6.009	-0.069		462.467	476	7.941	847477855728979674	847477268006299356	847477268006299355	1356	
1	C7H15NO2	[M + K]+	C7H15KNO2+	1.000	0.355	3.320	3.320	0.000	1	0.056	-1.534	1.534	-0.526		184.073	477	7.946	847477597661837583	847477268039853792	847477268039853791	1357	
1	C60H108N8O16	[M - H2O + H]+	C60H107N8O15+	0.384	0.333	82.721	82.721	0.000	36	0.826	0.454	0.944	-15268.231		1179.782	477	7.949	847477898145976660	847477268174071536	847477268174071535	1361	
1	C58H105N7O16	[M - H2O + H]+	C58H104N7O15+	0.252	0.162	67.486	67.486	0.000	37	0.805	0.189	0.697	-15818.536		1138.756	477	7.949	847478011035669230	847477268144711404	847477268144711403	1360	
1	C32H56O	[M + H3N + H]+	C32H60NO+	1.000	0.333	129.662	125.861	3.801	18	0.494	1.842	1.842	0.396		474.467	477	7.950	847477859445133072	847477268073408228	847477268073408227	1358	
1	C47H93N2O6P	[M + Na]+	C47H93N2NaO6P+	0.813	0.548	26.716	19.752	6.963	9	0.444	0.475	1.429	0.184		835.667	477	7.957	847477571812340877	847477268111156968	847477268111156967	1359	
1	C13H29FN3O2	[M + H3N + H]+	C13H33FN4O2+	0.503	0.500	54.618	54.618	0.000	16	0.697	0.837	0.922	0.604		296.258	477	7.957	847477564006740522	847477268312483584	847477268312483583	1365	
1	C47H95N2O7P	[M - H2O + H]+	C47H94N2O6P+	0.989	0.330	41.145	32.052	9.092	7	0.983	3.414	3.414	-22133.944		813.685	478	7.973	847477563763470874	847477268211820276	847477268211820275	1362	
1	C38H73N3O4	[M + H]+	C38H74N3O4+	0.999	0.328	5.103	5.103	0.000	2	0.559	8.291	8.291	0.527		636.568	479	7.983	847477573838189763	847477268245374712	847477268245374711	1363	
1	C28H61FN4O4	[M - H2O + H]+	C28H60FN4O3+	0.404	0.327	44.964	44.964	0.000	21	0.658	0.286	0.330	-34669.753		519.465	479	7.990	847477852658749026	847477268278929148	847477268278929147	1364	
1	C36H73N3O4	[M + H]+	C36H74N3O4+	1.000	0.333	9.789	3.658	6.132	1	0.912	12.078	12.078	0.499		612.568	480	7.992	847477564040294966	847477268383786760	847477268383786759	1367	
1	C25H44O2	[M + H3N + H]+	C25H48NO2+	1.000	0.333	70.622	67.502	3.120	17	0.698	5.208	5.208	-0.244		394.368	480	7.994	847477566259081978	847477268346038020	847477268346038019	1366	
1	C43H81NO5	[M + K]+	C43H81KNO5+	0.964	0.915	120.747	120.747	0.000	20	0.608	5.661	5.661	0.215		730.575	480	8.003	847477610328636090	847477268417341196	847477268417341195	1368	
1	C25H44O2	[M + H3N + H]+	C25H48NO2+	1.000	0.333	61.614	58.914	2.700	15	0.725	5.175	5.175	-0.244		394.368	481	8.012	847477855317937866	847477268694165292	847477268694165291	1376	
1	C28H41FN2O3	[M + H]+	C28H42FN2O3+	0.374	0.333	52.816	46.817	5.998	21	0.722	1.637	2.860	1.737		473.318	482	8.028	847477577000695109	847477268484450068	847477268484450067	1370	
1	C26H38O13	[M + H3N + H]+	C26H42NO13+	0.352	0.281	37.998	36.863	1.136	6	0.743	1.126	1.227	2.834		576.267	482	8.028	847477600153254223	847477268450895632	847477268450895631	1369	
1	C29H61NO2	[M - H2O + H]+	C29H60NO+	0.823	0.333	64.063	60.179	3.883	15	0.429	2.699	3.312	-41075.987		438.467	483	8.048	847477584382670473	847477268589307680	847477268589307679	1373	
1	C41H68N2S	[M + H]+	C41H69N2S+	0.195	0.188	5.683	5.683	0.000	2	0.405	8.595	8.595	4.895		621.521	484	8.060	847477566506545956	847477268622862116	847477268622862115	1374	
1	C36H73N3O4	[M + H]+	C36H74N3O4+	1.000	0.333	9.555	3.659	5.896	1	0.945	11.757	11.757	0.466		612.568	484	8.063	847477566636569404	847477268727719728	847477268727719727	1377	
1	C35H62O5	[M + H3N + H]+	C35H66NO5+	1.000	1.000	136.382	136.382	0.000	20	0.564	0.045	0.763	0.791		580.494	484	8.065	847477577529177438	847477268765468468	847477268761274163	1378	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	1.000	0.333	56.607	52.874	3.733	15	0.782	6.726	6.726	-0.016		396.384	484	8.065	847477567492207453	847477268660610856	847477268660610855	1375	
1	C34H60O	[M + H3N + H]+	C34H64NO+	1.000	0.333	179.103	175.428	3.675	26	0.704	2.525	2.687	0.573		502.499	485	8.076	847477569421587374	847477268518004504	847477268518004503	1371	
1	C36H69N3O2	[M - H2O + H]+	C36H68N3O+	1.000	0.314	17.394	17.394	0.000	3	0.224	8.328	8.328	-32245.320		558.536	486	8.100	847477573993379019	847477268870326080	847477268870326079	1381	
1	C52H79NO5	[M - H2O + H]+	C52H78NO4+	0.644	0.332	187.404	187.404	0.000	36	0.696	1.066	2.458	-23075.255		780.591	486	8.106	847477590250502087	847477268799022904	847477268799022903	1379	
1	C34H69N3O2	[M - H2O + H]+	C34H68N3O+	0.487	0.333	15.830	9.353	6.476	2	0.527	3.676	8.233	-33693.037		534.536	487	8.121	847477590686709729	847477268941629256	847477268941629255	1383	
1	C32H58O	[M + H3N + H]+	C32H62NO+	1.000	0.333	120.387	113.695	6.692	39	0.885	1.346	1.649	0.415		476.483	487	8.122	847477569786491857	847477268903880516	847477268903880515	1382	
1	C45H95N2O7P	[M - H2O + H]+	C45H94N2O6P+	0.805	0.327	32.724	32.724	0.000	7	0.730	3.472	3.472	-22808.281		789.684	488	8.128	847477568125547390	847477268975183692	847477268975183691	1384	
1	C30H56O	[M + H3N + H]+	C30H60NO+	0.417	0.333	73.920	70.027	3.893	19	0.512	4.912	4.912	0.040		450.467	489	8.142	847477570835067961	847477269012932432	847477269012932431	1385	
1	C32H67N3O2	[M - H2O + H]+	C32H66N3O+	0.542	0.333	57.869	57.869	0.000	17	0.570	0.249	0.275	-35416.827		508.520	489	8.145	847477568385594258	847477269042292564	847477269042292563	1386	
1	C34H67NO2	[M + H]+	C34H68NO2+	0.876	0.333	65.732	65.732	0.000	17	0.486	0.277	0.309	0.331		522.525	489	8.158	847477586962167526	847477269075847000	847477269075846999	1387	
1	C46H89NO8	[M + Na]+	C46H89NNaO8+	0.378	0.378	34.803	27.886	6.917	10	0.232	5.133	5.133	-0.049		806.648	491	8.188	847477569861989352	847477269147150176	847477269147150175	1389	
1	C46H89NO8	[M + H]+	C46H90NO8+	0.923	0.333	62.151	55.139	7.013	23	0.833	2.485	2.981	0.694		784.667	491	8.188	847477857075351275	847477269109401436	847477269109401435	1388	
1	C36H73N3O2	[M + H]+	C36H74N3O2+	1.000	0.333	19.637	19.637	0.000	8	0.614	4.909	4.909	0.801		580.578	491	8.192	847477575935341863	847477269180704612	847477269180704611	1390	
1	C33H64N2O	[M + H3N + H]+	C33H68N3O+	0.702	0.333	65.539	62.760	2.779	15	0.490	6.598	6.598	2.066		522.537	495	8.251	847477570025567231	847477269252007788	847477269252007787	1392	
1	C31H58O	[M + H3N + H]+	C31H62NO+	1.000	0.333	40.262	33.533	6.729	17	0.734	5.211	5.211	0.405		464.483	495	8.251	847477570046538754	847477269218453352	847477269214259047	1391	
1	C80H116O12	[M - H2O + H]+	C80H115O11+	0.412	0.411	3.218	3.218	0.000	0	0.000	-3.126	3.126	-14390.371		1251.840	496	8.261	847477569329312678	847477269285562224	847477269285562223	1393	
1	C48H91NO8	[M + Na]+	C48H91NNaO8+	0.306	0.305	9.134	1.976	7.158	0	0.000	0.301	0.301	0.325		832.664	496	8.266	847477596047030466	847477269319116660	847477269319116659	1394	
1	C48H91NO8	[M + H]+	C48H92NO8+	0.957	0.333	52.995	46.190	6.805	19	0.778	4.151	4.151	0.623		810.682	496	8.272	847477569824240604	847477269356865400	847477269356865399	1395	
1	C47H92O9	[M + H]+	C47H93O9+	0.516	0.500	10.089	4.085	6.005	0	0.000	4.398	4.398	4.452		801.685	497	8.289	847477596273522912	847477269390419836	847477269390419835	1396	
1	C31H63N3O4	[M - H2O + H]+	C31H62N3O3+	0.444	0.064	3.117	0.727	2.390	0	0.000	3.041	3.041	-34336.590		524.480	498	8.307	847477568393982870	847477269428168576	847477269428168575	1397	
1	C68H123NO2	[M + H3N + H]+	C68H127N2O2+	0.998	0.333	61.683	54.721	6.961	39	0.880	1.080	1.389	0.401		1003.990	498	8.307	847477574362477798	847477269495277444	847477269495277443	1398	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	0.992	0.333	11.970	4.465	7.504	1	0.901	12.637	12.637	-32129.298		560.552	498	8.308	847477570218505246	847477269604329360	847477269604329359	1401	
1	C38H71NO	[M + H3N + H]+	C38H75N2O+	0.997	0.333	79.153	79.153	0.000	14	0.464	4.769	4.769	-0.506		575.587	498	8.308	847477570214310937	847477269675632536	847477269675632535	1403	
1	C39H73NO	[M + H3N + H]+	C39H77N2O+	1.000	0.333	90.514	83.692	6.822	15	0.636	6.842	6.842	0.438		589.603	498	8.308	847477574916125932	847477269570774924	847477269570774923	1400	
1	C35H64N2O	[M + H3N + H]+	C35H68N3O+	0.297	0.196	3.116	3.116	0.000	3	0.058	3.381	4.181	0.933		546.536	498	8.308	847477582964995671	847477269533026184	847477269533026183	1399	
1	C34H60O	[M + H3N + H]+	C34H64NO+	1.000	0.333	154.901	148.012	6.889	42	0.899	1.975	1.975	0.911		502.499	499	8.310	847477570679878705	847477269642078100	847477269642078099	1402	
1	C28H58BNO4	[M + H3N + H]+	C28H62BN2O4+	0.834	0.500	49.625	49.625	0.000	27	0.305	0.178	0.366	0.845		500.484	499	8.324	847477571908809888	847477269742741408	847477269742741407	1405	
1	C64H121NO2	[M + H3N + H]+	C64H125N2O2+	0.854	0.333	28.183	22.111	6.071	16	0.724	4.355	4.355	0.537		953.974	501	8.343	847477570365305892	847477269776295844	847477269776295843	1406	
1	C30H58O	[M + H3N + H]+	C30H62NO+	0.867	0.333	78.723	71.395	7.328	13	0.508	1.961	1.961	0.438		452.483	501	8.358	847477571355161686	847477269847599020	847477269847599019	1408	
1	C38H79N	[M + H]+	C38H80N+	0.507	0.500	1.624	1.624	0.000	0	0.000	1.240	1.240	1.184		550.629	502	8.360	847477569455141814	847477269910513588	847477269910513587	1410	
1	C39H68N4O7	[M + H]+	C39H69N4O7+	0.342	0.327	4.072	4.072	0.000	1	0.412	12.468	12.468	-3.922		705.513	502	8.360	847477571665540231	847477269948262328	847477269948262327	1411	
1	C32H64N2O	[M + H3N + H]+	C32H68N3O+	0.386	0.333	11.687	5.073	6.614	1	0.493	12.654	12.654	0.313		510.536	502	8.360	847477570503717932	847477269981816764	847477269981816763	1412	
1	C49H94O9	[M + H]+	C49H95O9+	0.497	0.485	4.868	4.868	0.000	1	0.603	2.916	2.916	4.409		827.701	502	8.362	847477569824240599	847477270015371200	847477270015371199	1413	
1	C60H124N2O3	[M - H2O + H]+	C60H123N2O2+	0.511	0.333	32.323	32.323	0.000	18	0.546	0.307	0.313	-19923.586		903.958	502	8.363	847477575851455778	847477269881153456	847477269881153455	1409	
1	C61H109N11O13	[M + Na]+	C61H109N11NaO13+	1.000	1.000	63.565	63.565	0.000	31	0.718	0.225	0.634	-0.956		1226.809	503	8.376	847477727769150997	847477270048925636	847477270048925635	1414	
1	C37H78N4O3	[M - H2O + H]+	C37H77N4O2+	0.592	0.333	73.002	73.002	0.000	24	0.593	0.594	0.594	-29542.907		609.605	503	8.379	847477574337311970	847477270116034508	847477270116034507	1416	
1	C45H72N4O6	[M + K]+	C45H72KN4O6+	0.512	0.911	50.162	50.162	0.000	28	0.568	0.261	0.423	-2.700		803.506	503	8.384	847477702540411906	847477269709186972	847477269709186971	1404	
1	C78H116O12	[M + Na]+	C78H116NaO12+	0.356	0.353	3.414	3.414	0.000	0	0.000	-1.029	1.029	-0.836		1267.835	503	8.385	847477586387547844	847477270082480072	847477270082480071	1415	
1	C55H74O11	[M + H]+	C55H75O11+	0.211	0.211	9.163	3.154	6.010	0	0.000	3.756	3.756	3.785		911.534	503	8.388	847477593035520064	847477270183143380	847477270183143379	1418	
1	C54H64N2O7	[M + H3N + H]+	C54H68N3O7+	0.689	0.331	113.363	113.363	0.000	25	0.772	1.710	1.911	2.541		870.507	503	8.388	847477759541004289	847477270149588944	847477270149588943	1417	
1	C38H76N2O2	[M + H3N + H]+	C38H80N3O2+	1.000	0.333	47.743	47.743	0.000	7	0.251	0.146	0.776	4.642		610.627	504	8.392	847477593492699260	847477270363498472	847477270363498471	1423	
1	C44H76O10	[M + K]+	C44H76KO10+	0.852	0.864	10.973	4.419	6.554	0	0.000	-0.972	0.972	-1.029		803.506	504	8.393	847477589050931047	847477270292195296	847477270292195295	1421	
1	C38H69N5O8	[M + K]+	C38H69KN5O8+	0.840	0.850	102.910	99.019	3.891	27	0.724	2.413	2.769	2.318		762.480	504	8.393	847477634219392430	847477270254446556	847477270254446555	1420	
1	C38H76O	[M + K]+	C38H76KO+	0.330	0.329	3.747	3.747	0.000	0	0.000	-7.029	7.029	-6.595		587.549	504	8.397	847477584370087551	847477270220892120	847477270220892119	1419	
1	C41H82N2O2	[M + H3N + H]+	C41H86N3O2+	1.000	0.333	49.643	49.643	0.000	8	0.393	-0.265	1.346	1.156		652.672	504	8.399	847477576522544450	847477270325749732	847477270325749731	1422	
1	C32H67FN2O2	[M + H3N + H]+	C32H71FN3O2+	0.999	1.000	79.373	79.373	0.000	30	0.674	0.060	0.206	-0.243		548.552	505	8.415	847477585208948364	847477270430607344	847477270430607343	1425	
1	C33H60O	[M + H3N + H]+	C33H64NO+	1.000	0.333	129.960	126.283	3.677	22	0.615	2.574	3.173	0.709		490.499	505	8.416	847477704713061472	847477270397052908	847477270397052907	1424	
1	C40H42N4O16	[M - H2O + H]+	C40H41N4O15+	0.174	0.211	5.771	5.771	0.000	3	0.456	1.351	1.351	-22034.006		817.259	506	8.426	847477589705242510	847477270464161780	847477270464161779	1426	
1	C31H55N3O8Si7	[M - H2O + H]+	C31H54N3O7Si7+	0.337	0.279	47.420	46.048	1.372	26	0.819	-0.329	0.461	-23204.129		776.233	506	8.429	847477731372058224	847477270501910520	847477270501910519	1427	
1	C28H58BNO4	[M + H3N + H]+	C28H62BN2O4+	0.830	0.500	67.397	67.397	0.000	25	0.470	0.249	0.400	0.466		500.484	506	8.435	847477635364437477	847477270535464956	847477270535464955	1428	
1	C76H104N4O10	[M - H2O + H]+	C76H103N4O9+	0.487	0.328	70.011	70.011	0.000	25	0.738	0.328	0.644	-14817.121		1215.768	508	8.470	847477783318514279	847477270636128264	847477270636128263	1431	
1	C75H120O12	[M + K]+	C75H120KO12+	0.755	0.828	10.949	3.423	7.526	0	0.000	-0.936	0.936	-0.749		1251.840	508	8.471	847477686782411361	847477270569019392	847477270569019391	1429	
1	C69H111N11O11	[M - H2O + H]+	C69H110N11O10+	0.128	0.092	60.005	60.005	0.000	27	0.629	0.642	0.642	-14374.422		1252.845	508	8.471	847477785625381555	847477270669682700	847477270669682699	1432	
1	C47H91NO8	[M + H]+	C47H92NO8+	0.977	0.333	41.888	41.888	0.000	16	0.711	-0.148	1.964	0.557		798.682	508	8.472	847477580611990947	847477270602573828	847477270602573827	1430	
1	C61H109N11O12	[M + Na]+	C61H109N11NaO12+	1.000	0.998	19.385	15.866	3.518	19	0.844	0.030	0.420	-1.205		1210.813	509	8.476	847477747666929525	847477270703237136	847477270703237135	1433	
1	C38H68N2O	[M + H3N + H]+	C38H72N3O+	0.336	0.332	4.053	4.053	0.000	1	0.430	12.722	12.722	0.852		586.567	510	8.492	847477581039809998	847477270740985876	847477270740985875	1434	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	0.992	0.333	11.730	5.483	6.248	2	0.745	3.848	8.840	-32129.261		560.552	510	8.497	847477783620504206	847477270812289052	847477270812289051	1436	
1	C36H67NO2	[M - H2O + H]+	C36H66NO+	0.818	0.333	47.166	47.166	0.000	13	0.438	3.047	3.162	-34076.346		528.515	510	8.498	847477590120478648	847477270774540312	847477270774540311	1435	
1	C34H71N3O2	[M - H2O + H]+	C34H70N3O+	0.418	0.333	14.057	6.033	8.024	2	0.544	4.248	8.880	-33566.425		536.552	510	8.506	847477747910199177	847477270850037792	847477270850037791	1437	
1	C33H64N2O	[M + H3N + H]+	C33H68N3O+	0.710	0.333	15.012	15.012	0.000	6	0.110	1.782	2.363	2.220		522.537	510	8.506	847477574052099289	847477270883592228	847477270883592227	1438	
1	C37H73NO	[M + H3N + H]+	C37H77N2O+	1.000	0.333	42.722	42.722	0.000	15	0.402	5.282	5.282	0.369		565.603	510	8.506	847477574286980317	847477270917146664	847477270917146663	1439	
1	C35H72N4	[M + H3N + H]+	C35H76N5+	1.000	0.333	19.977	19.977	0.000	6	0.252	4.348	4.348	-4.931		566.607	510	8.506	847477731992815248	847477270988449840	847477270988449839	1441	
1	C32H60O	[M + H3N + H]+	C32H64NO+	1.000	0.333	41.504	35.863	5.641	19	0.698	4.723	4.723	0.936		478.499	510	8.507	847477577835361633	847477271022004276	847477271022004275	1442	
1	C34H58O	[M + H3N + H]+	C34H62NO+	0.567	0.333	12.577	12.440	0.137	4	0.081	0.718	2.637	-2.701		500.481	511	8.508	847477581597652439	847477270954895404	847477270954895403	1440	
1	C64H123NO2	[M + H3N + H]+	C64H127N2O2+	0.946	0.333	29.729	20.073	9.656	16	0.884	5.053	5.053	0.546		955.990	511	8.512	847477586400130775	847477271093307452	847477271089113147	1444	
1	C35H73N	[M + K]+	C35H73KN+	0.409	0.423	1.803	1.803	0.000	0	0.000			-2.414		546.536	511	8.517	847477582197437952	847477271160416324	847477271160416323	1446	
1	C66H123NO2	[M + H3N + H]+	C66H127N2O2+	1.000	0.333	98.493	88.762	9.730	40	0.904	1.327	1.447	0.574		979.990	511	8.517	847477581899642361	847477271231719500	847477271231719499	1448	
1	C39H73NO	[M + H3N + H]+	C39H77N2O+	1.000	0.333	42.593	42.593	0.000	6	0.347	5.208	5.208	0.337		589.603	511	8.517	847477582419736096	847477271193970760	847477271193970759	1447	
1	C68H123NO2	[M + H3N + H]+	C68H127N2O2+	1.000	0.280	50.984	50.984	0.000	22	0.687	1.896	1.922	0.431		1003.990	511	8.522	847477585443829395	847477271269468240	847477271265273935	1449	
1	C28H54N4O10	[M + H3N + H]+	C28H58N5O10+	0.864	0.275	46.083	43.934	2.149	15	0.628	0.102	0.798	0.449		624.418	511	8.524	847477604444027418	847477271550486640	847477271546292335	1457	
1	C61H110N8O7	[M + H3N + H]+	C61H114N9O7+	0.948	0.159	37.510	37.510	0.000	25	0.615	0.671	1.079	-1.146		1084.882	512	8.525	847477626476707086	847477271407880288	847477271407880287	1453	
1	C30H62N6O11	[M - H2O + H]+	C30H61N6O10+	0.494	0.112	11.780	4.836	6.944	1	0.955	6.616	6.616	-27065.452		665.444	512	8.527	847477576279274797	847477271340771416	847477271340771415	1451	
1	C40H56O2	[M + K]+	C40H56KO2+	0.999	0.980	66.989	65.745	1.244	13	0.735	0.039	0.475	0.644		607.392	512	8.527	847477602564979154	847477271303022676	847477271303022675	1450	
1	C34H54N4O6S	[M - H2O + H]+	C34H53N4O5S+	0.562	0.331	10.302	10.302	0.000	7	0.029	0.304	0.309	-28615.967		629.374	512	8.530	847477582897886782	847477271374325852	847477271374325851	1452	
1	C38H49N5O2	[M + H3N + H]+	C38H53N6O2+	0.693	0.212	52.791	52.791	0.000	16	0.439	-2.119	3.087	-1.953		625.421	512	8.531	847477613600193421	847477271512737900	847477271512737899	1456	
1	C29H61N2O3	[M + H3N + H]+	C29H65N3O3+	0.952	0.500	96.747	96.747	0.000	36	0.816	3.065	3.065	0.210		503.502	512	8.531	847477583350871660	847477271479183464	847477271479183463	1455	
1	C34H60O	[M + H3N + H]+	C34H64NO+	1.000	0.333	140.147	131.785	8.362	43	0.881	1.273	1.333	1.429		502.499	512	8.531	847477733368546982	847477271441434724	847477271441434723	1454	
1	C30H58N4O10	[M + H3N + H]+	C30H62N5O10+	0.755	0.217	47.953	47.953	0.000	15	0.764	0.072	1.146	3.894		652.452	512	8.536	847477600589461864	847477271613401208	847477271613401207	1459	
1	C36H64BrNOSi	[M + H3N + H]+	C36H68BrN2OSi+	0.972	0.333	33.609	33.609	0.000	11	0.503	0.667	0.974	1.835		651.429	512	8.538	847477750212872078	847477271579846772	847477271579846771	1458	
1	C30H62N6O11	[M - H2O + H]+	C30H61N6O10+	0.737	0.315	87.574	87.574	0.000	31	0.444	0.339	0.356	-27066.317		665.444	514	8.566	847477637969100317	847477271818922128	847477271818922127	1465	
1	C25H62N10O7	[M - H2O + H]+	C25H61N10O6+	0.338	0.026	91.240	91.240	0.000	26	0.576	0.327	0.370	-30145.806		597.476	518	8.627	847477651369901835	847477271646955644	847477271646955643	1460	
1	C66H125NO2	[M + H3N + H]+	C66H129N2O2+	1.000	0.331	32.323	32.323	0.000	16	0.718	3.613	3.613	1.560		982.006	518	8.628	847477652263288621	847477271680510080	847477271680510079	1461	
1	C68H125NO2	[M + H3N + H]+	C68H129N2O2+	1.000	0.333	56.270	56.270	0.000	35	0.880	1.382	1.382	0.390		1006.005	518	8.631	847477592947439669	847477271718258820	847477271718258819	1462	
1	C66H124N4O	[M + H3N + H]+	C66H128N5O+	1.000	0.333	163.295	163.295	0.000	35	0.879	1.154	2.157	-2.542		1007.009	518	8.631	847477613482752900	847477271751813256	847477271751813255	1463	
1	C38H74N2O2	[M + H]+	C38H75N2O2+	0.408	0.333	28.541	28.541	0.000	4	0.586	2.424	2.424	4.233		591.585	519	8.643	847477613746994092	847477272280295620	847477272280295619	1478	
1	C65H125NO2	[M + H3N + H]+	C65H129N2O2+	0.985	0.333	46.204	39.454	6.749	14	0.772	6.107	6.107	-0.132		970.005	519	8.644	847477582130329085	847477271852476564	847477271852476563	1466	
1	C31H60O	[M + H3N + H]+	C31H64NO+	0.648	0.333	63.363	57.068	6.295	16	0.525	5.344	5.344	0.917		466.499	519	8.644	847477614153841592	847477271886031000	847477271886030999	1467	
1	C64H117NO18	[M + Na]+	C64H117NNaO18+	1.000	1.000	111.898	109.000	2.897	46	0.951	0.413	1.920	-2.797		1210.813	519	8.649	847477724522759658	847477271923779740	847477271923779739	1468	
1	C78H116O11	[M + Na]+	C78H116NaO11+	0.400	0.447	3.449	3.449	0.000	0	0.000	-0.619	0.619	0.196		1251.841	519	8.652	847477586987333357	847477271961528480	847477271961528479	1469	
1	C36H74N2O2	[M - H2O + H]+	C36H73N2O+	0.401	0.333	18.732	13.792	4.940	2	0.156	1.676	1.676	-32770.254		549.573	519	8.658	847477582415541790	847477271995082916	847477271995082915	1470	
1	C38H60N4O8	[M - H2O + H]+	C38H59N4O7+	0.761	0.333	109.307	109.307	0.000	30	0.530	0.324	0.370	-26356.846		683.435	520	8.661	847477684882391621	847477272062191788	847477272062191787	1472	
1	C38H73NO	[M + H3N + H]+	C38H77N2O+	0.890	0.333	69.972	69.972	0.000	15	0.571	7.730	7.730	0.482		577.603	520	8.665	847477582566536742	847477272099940528	847477272099940527	1473	
1	C35H71N3O2	[M - H2O + H]+	C35H70N3O+	0.932	0.328	5.197	5.197	0.000	1	0.046	-0.728	0.728	-32832.171		548.552	520	8.668	847477583019521636	847477272137689268	847477272137689267	1474	
1	C39H75NO	[M + H3N + H]+	C39H79N2O+	0.849	0.333	26.216	20.613	5.603	14	0.708	7.547	7.547	0.048		591.619	520	8.668	847477583250208360	847477272175438008	847477272175438007	1475	
1	C36H73N3O2	[M - H2O + H]+	C36H72N3O+	1.000	0.333	12.579	6.423	6.156	1	0.912	13.043	13.043	-32014.327		562.567	520	8.673	847477586672760547	847477272213186748	847477272208992443	1476	
1	C36H69BFNO	[M + H]+	C36H70BFNO+	0.351	0.333	14.981	14.981	0.000	4	0.891	0.357	1.987	-1.509		561.556	521	8.682	847477712640296200	847477272695531764	847477272695531763	1490	
1	C6H5BrCl2INO4S	[M + K]+	C6H5BrCl2IKNO4S+	0.505	0.489	-5.609	-5.609	0.000	0	0.000	1.983	1.983	0.215		501.718	521	8.684	847477587289323301	847477272313850056	847477272313850055	1479	
1	C24H46F2N4O6	[M - H2O + H]+	C24H45F2N4O5+	0.238	0.176	11.136	11.136	0.000	10	0.007	-0.892	0.993	-35500.206		507.335	521	8.684	847477591831754738	847477272343210188	847477272343210187	1480	
1	C34H62O	[M + H3N + H]+	C34H66NO+	1.000	0.333	89.008	83.007	6.001	30	0.787	3.409	3.409	1.145		504.514	521	8.686	847477589000599393	847477272380958928	847477272380958927	1481	
1	C47H97N2O7P	[M - H2O + H]+	C47H96N2O6P+	0.914	0.333	40.669	34.991	5.678	8	0.973	4.577	4.577	-22079.162		815.701	521	8.686	847477588379842383	847477272246741184	847477272246741183	1477	
1	C18H32	[M + H3N + H]+	C18H36N+	1.000	0.333	72.845	69.636	3.209	12	0.496	6.863	6.863	0.238		266.284	521	8.687	847477600694319496	847477272414513364	847477272414513363	1482	
1	C30H66N4	[M + Na]+	C30H66N4Na+	1.000	1.000	122.215	122.215	0.000	27	0.674	3.584	4.183	-2.886		505.517	521	8.689	847477592360237077	847477272599062760	847477272599062759	1487	
1	C78H129NO3	[M + K]+	C78H129KNO3+	0.999	0.324	14.936	14.936	0.000	15	0.834	1.490	1.490	1.881		1166.963	521	8.689	847477600027425074	847477272661977328	847477272661977327	1489	
1	C68H130N2O2	[M + Na]+	C68H130N2NaO2+	1.000	1.000	11.366	5.092	6.274	1	0.928	0.829	0.829	-0.371		1030.002	521	8.689	847477588694415194	847477272523565280	847477272523565279	1485	
